"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high"
"2020-04-07","UA","UA23",1755663,0,0,0,0,0.000299234085631981,0.000228302463093568,0.000370165708170395
"2020-04-08","UA","UA23",1755663,0.005,NA,NA,NA,0.000299234085631981,0.000228302463093568,0.000370165708170395
"2020-04-09","UA","UA23",1755663,0.005,NA,NA,NA,0.000299234085631983,0.000228302463093568,0.000370165708170397
"2020-04-10","UA","UA23",1755663,0.005,NA,NA,NA,0.000299234085631983,0.000228302463093568,0.000370165708170397
"2020-04-11","UA","UA23",1755663,0.00318598168060534,NA,NA,NA,0.000299234085631983,0.000228302463093569,0.000370165708170397
"2020-04-12","UA","UA23",1755663,0.000679578661230037,NA,NA,NA,0.000299234085631983,0.000228302463093569,0.000370165708170397
"2020-04-13","UA","UA23",1755663,0.000679578661230037,NA,NA,NA,0.000299234085631984,0.00022830246309357,0.000370165708170399
"2020-04-14","UA","UA23",1755663,0.000679578661230037,NA,NA,NA,0.000299234085631984,0.00022830246309357,0.000370165708170399
"2020-04-15","UA","UA23",1755663,0.000679578661230037,NA,NA,NA,0.000299234085631985,0.00022830246309357,0.000370165708170399
"2020-04-16","UA","UA23",1755663,0.000679578661230037,NA,NA,NA,0.000299234085631985,0.00022830246309357,0.000370165708170399
"2020-04-17","UA","UA23",1755663,0.000679578661230037,NA,NA,NA,0.000299234085631985,0.00022830246309357,0.0003701657081704
"2020-04-18","UA","UA23",1755663,0.000679578661230037,NA,NA,NA,0.000299234085631986,0.000228302463093571,0.000370165708170401
"2020-04-19","UA","UA23",1755663,0.000679578661230037,NA,NA,NA,0.000299234085631986,0.000228302463093571,0.000370165708170401
"2020-04-20","UA","UA23",1755663,0.000679578661230037,NA,NA,NA,0.000299234085631986,0.000228302463093571,0.000370165708170401
"2020-04-21","UA","UA23",1755663,0.000679578661230037,NA,NA,NA,0.000299234085631986,0.000228302463093571,0.000370165708170401
"2020-04-22","UA","UA23",1755663,0.000679578661230037,NA,NA,NA,0.000299234085631987,0.000228302463093572,0.000370165708170403
"2020-04-23","UA","UA23",1755663,0.000679578661230037,NA,NA,NA,0.000299234085631987,0.000228302463093572,0.000370165708170403
"2020-04-24","UA","UA23",1755663,0.000679578661230037,NA,NA,NA,0.000299234085631988,0.000228302463093572,0.000370165708170403
"2020-04-25","UA","UA23",1755663,0.000679578661230037,NA,NA,NA,0.000299234085631988,0.000228302463093572,0.000370165708170403
"2020-04-26","UA","UA23",1755663,0.000679578661230037,NA,NA,NA,0.000299234085631989,0.000228302463093573,0.000370165708170405
"2020-04-27","UA","UA23",1755663,0.000679578661230037,NA,NA,NA,0.000299234085631989,0.000228302463093573,0.000370165708170405
"2020-04-28","UA","UA23",1755663,0.000679578661230037,NA,NA,NA,0.000299234085631989,0.000228302463093574,0.000370165708170405
"2020-04-29","UA","UA23",1755663,0.000679578661230037,NA,NA,NA,0.000299234085631989,0.000228302463093574,0.000370165708170405
