"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
"2020-05-15","PT","PT15",851258,0.00238663484486874,NA,NA,NA,0.00352262294176755,0.000610761170676629,0.00643448471285847,522.48818733536,-39693.2240021891,40738.2003768598
"2020-05-16","PT","PT15",851258,0.00238663484486874,NA,NA,NA,0.0035226951992481,0.000610847346378759,0.00643454305211744,489.493481569403,-36963.9117079222,37942.898671061
"2020-05-17","PT","PT15",851258,0.00238663484486874,NA,NA,NA,0.00352277014422393,0.000610935266607798,0.00643460502184007,458.582364743805,-34421.0177725902,35338.1825020778
"2020-05-18","PT","PT15",851258,0.00238663484486874,NA,NA,NA,0.0035228480632973,0.000611025092055291,0.0064346710345393,429.623259904806,-32051.8818625373,32911.1283823469
"2020-05-19","PT","PT15",851258,0.00238663484486874,NA,NA,NA,0.00352292928961925,0.000611117030371783,0.00643474154886672,402.492899076841,-29844.6992210267,30649.6850191804
"2020-05-20","PT","PT15",851258,0.00238663484486874,NA,NA,NA,0.00352301415640725,0.000611211285830241,0.00643481702698426,377.075798557025,-27788.4630973689,28542.6146944829
"2020-05-21","PT","PT15",851258,0.00238663484486874,NA,NA,NA,0.0035231029969215,0.000611308061832816,0.00643489793201018,353.263767344805,-25872.9110353005,26579.4385699901
"2020-05-22","PT","PT15",851258,0.00238663484486874,NA,NA,NA,0.00352319614446848,0.000611407558581674,0.00643498473035529,330.955446613656,-24088.4747627354,24750.3856559627
"2020-05-23","PT","PT15",851258,0.00238663484486874,NA,NA,NA,0.00352329393240493,0.000611509965877648,0.00643507789893221,310.055878264854,-22426.2334422523,23046.3451987821
"2020-05-24","PT","PT15",851258,0.00238663484486874,NA,NA,NA,0.00352339669414204,0.000611615451044536,0.00643517793723954,290.476100726693,-20877.8700576868,21458.8222591402
"2020-05-25","PT","PT15",851258,0.00238663484486874,NA,NA,NA,0.00352350476315,0.000611724141976592,0.00643528538432341,272.132770278599,-19435.6307271691,19979.8962677263
"2020-05-26","PT","PT15",851258,0.00238663484486874,NA,NA,NA,0.00352361847296287,0.000611836105306375,0.00643540084061937,254.947806288486,-18092.286746941,18602.1823595179
"2020-05-27","PT","PT15",851258,0.00238663484486874,NA,NA,NA,0.00352373815718378,0.000611951319689681,0.00643552499467789,238.848058852933,-16841.0991832885,17318.7953009943
"2020-05-28","PT","PT15",851258,0.00238663484486874,NA,NA,NA,0.00352386414949038,0.000612069644203928,0.00643565865477682,223.764997425632,-15675.7858421416,16123.3158369929
"2020-05-29","PT","PT15",851258,0.00238663484486874,NA,NA,NA,0.00352399682765699,0.000612190838291572,0.00643580281702241,209.634419108777,-14590.4904572513,15009.7592954689
"2020-05-30","PT","PT15",851258,0.00238663484486874,NA,NA,NA,0.0035241371419149,0.000612315230848488,0.00643595905298132,196.396175365534,-13579.7539484484,13972.5462991795
"2020-05-31","PT","PT15",851258,0.00238663484486874,NA,NA,NA,0.00352428644297876,0.000612443586988844,0.00643612929896867,183.993915990467,-12638.4876114195,13006.4754434005
"2020-06-01","PT","PT15",851258,0.00238663484486874,NA,NA,NA,0.00352444609006833,0.000612576647618662,0.006436315532518,172.374849247943,-11761.9481096596,12106.6978081555
"2020-06-02","PT","PT15",851258,0.00238663484486874,NA,NA,NA,0.00352461744273314,0.000612715112081401,0.00643651977338488,161.48951715768,-10945.7141479123,11268.6931822277
"2020-06-03","PT","PT15",851258,0.00238663484486874,NA,NA,NA,0.00352480186089494,0.000612859607616239,0.00643674411417365,151.291584970781,-10185.6647144499,10488.2478843914
"2020-06-04","PT","PT15",851258,0.00238663484486874,NA,NA,NA,0.0035250007048955,0.00061301063537837,0.00643699077441262,141.73764394021,-9477.95878707742,9761.43407495784
"2020-06-05","PT","PT15",851258,0.00238663484486874,NA,NA,NA,0.00352521533554957,0.000613168492999912,0.00643726217809923,132.787026546129,-8819.01640475689,9084.59045784914
"2020-06-06","PT","PT15",851258,0.00238663484486874,NA,NA,NA,0.00352544711420321,0.000613333173665228,0.00643756105474119,124.401633389647,-8205.50101331046,8454.30428008976
"2020-06-07","PT","PT15",851258,0.00238663484486874,NA,NA,NA,0.00352569740279728,0.00061350424166933,0.00643789056392522,116.545771018043,-7634.30299976421,7867.39454180029
"2020-06-08","PT","PT15",851258,0.00238663484486874,NA,NA,NA,0.00352596756393619,0.000613680684423273,0.0064382544434491,109.185999991225,-7102.52433561749,7320.89633559994
"2020-06-09","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.00352625896096204,0.000613860740867309,0.00643865718105678,102.290992542651,-6607.46425464047,6812.04623972577
"2020-06-10","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.00352657304044397,0.000614041802780354,0.00643910427810759,95.8313992288492,-6146.60589578231,6338.26869424001
"2020-06-11","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.00352691526647377,0.000614224918254918,0.00643960561469263,89.7797239999427,-5717.60384641379,5897.16329441368
"2020-06-12","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.00352729684998097,0.000614417252253028,0.00644017644770891,84.1102071593173,-5318.27252545428,5486.49293977291
"2020-06-13","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.00352772944965713,0.000614626073383795,0.00644083282593047,78.7987157143368,-4946.5753499885,5104.17278141717
"2020-06-14","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.00352822473182163,0.000614857880789987,0.00644159158285328,73.8226406513055,-4600.61463274172,4748.25991404433
"2020-06-15","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.00352879437230015,0.00061511772080122,0.00644247102379908,69.1608006974161,-4278.6221613085,4416.94376270333
"2020-06-16","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.0035294500586896,0.000615408185025534,0.00644349193235366,64.7933521600907,-3978.95041332128,4108.53711764146
"2020-06-17","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.00353020349301034,0.00061572808865269,0.00644467889736799,60.7017044598547,-3700.0643648041,3821.46777372381
"2020-06-18","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.0035310663947468,0.000616070827354474,0.00644606196213912,56.8684409972701,-3440.53385182962,3554.27073382416
"2020-06-19","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.00353205050427766,0.00061642241088136,0.00644767859767397,53.2772450170478,-3199.02644826268,3305.58093829677
"2020-06-20","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.00353316758669757,0.000616759171458113,0.00644957600193702,49.9128301537703,-2974.30082486969,3074.12648517723
"2020-06-21","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.00353442943603199,0.000617045145644424,0.00645181372641955,46.7608753636201,-2765.20055740256,2858.7223081298
"2020-06-22","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.00353584808625442,0.000617229415014892,0.00645446675749394,43.8079639650883,-2570.64835343193,2658.2642813621
"2020-06-23","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.00353779163283697,0.000617736702045883,0.00645784656362806,41.0415265292405,-2389.64066973782,2471.7237227963
"2020-06-24","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.00354171668294954,0.000620497281026084,0.006462936084873,38.4497873763924,-2221.24269395052,2298.1422687033
"2020-06-25","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.00354929578735096,0.000627758831187923,0.006470832743514,36.0217144514954,-2064.58366590442,2136.62709480742
"2020-06-26","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.00356222441158164,0.000641817078419296,0.00648263174474398,33.7469723648412,-1918.85251581074,1986.34646054042
"2020-06-27","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.00358224230565755,0.000665033360849897,0.00649945125046519,31.615878398204,-1783.29379789291,1846.52555468932
"2020-06-28","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.00361116338603635,0.000699852990336115,0.00652247378173658,29.6193612891754,-1657.20389956394,1716.4426221423
"2020-06-29","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.00365091490699315,0.000748818473647171,0.00655301134033912,27.748922618216,-1539.92750755879,1595.42535279522
"2020-06-30","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.00370358717500513,0.000814565179900988,0.00659260917010927,25.9966006340972,-1430.85431368793,1482.84751495612
"2020-07-01","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.00377149569388295,0.000899775780081984,0.00664321560768391,24.3549363637316,-1329.4159440397,1378.12581676717
"2020-07-02","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.0038572584626819,0.00100704998760448,0.00670746693775931,22.8169418621373,-1235.08309654709,1280.71698027137
"2020-07-03","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.00396389224697845,0.00113861149978359,0.00678917299417331,21.3760704673995,-1147.36287284935,1190.11501378415
"2020-07-04","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.00409493310110644,0.00129571563408557,0.00689415056812732,20.0261889339992,-1065.79629132333,1105.84866919133
"2020-07-05","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.00425423469888839,0.00147698849448914,0.00703148090328764,18.7615513259026,-989.955969043634,1027.47907169544
"2020-07-06","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.00444387418495032,0.00167404719914796,0.00721370117075269,17.5767745582829,-919.443961253813,954.597510370379
"2020-07-07","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.00466526727517069,0.00187416712838078,0.0074563674219606,16.4668154837581,-853.889747698694,886.82337866621
"2020-07-08","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.0049201026701547,0.00206298867188147,0.00777721666842792,15.4269494256192,-792.948355885815,823.802254737054
"2020-07-09","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.00521030392308797,0.0022267234381096,0.00819388440806634,14.4527500666627,-736.298612011772,765.204112145097
"2020-07-10","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.00553798275397526,0.00235532868246407,0.00872063682548645,13.5400706080319,-683.641510914054,710.721652130118
"2020-07-11","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.00590538459037084,0.00244542913507543,0.00936534004566625,12.6850261178579,-634.698696990301,660.068749226017
"2020-07-12","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.00631482346897477,0.00250176029735386,0.0101278866405957,11.8839769945722,-589.21104857057,612.979002559715
"2020-07-13","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.00676860355230366,0.00253702423007393,0.0110001828745334,11.1335134744977,-546.937358734404,569.204385683399
"2020-07-14","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.00726892471629283,0.00257107965071213,0.0119667697818735,10.4304411177699,-507.653106036986,528.513988272526
"2020-07-15","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.00781777000277022,0.00263040942831605,0.0130051305772244,9.77176721081546,-471.149309050047,490.692843471678
"2020-07-16","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.00841677326200346,0.00274822513773296,0.014085321386274,9.15468802749755,-437.231459033505,455.5408350885
"2020-07-17","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.00906704147490799,0.00296425314662036,0.0151698298031956,8.57657689471437,-405.718525438368,422.871679227797
"2020-07-18","PT","PT15",851258,0.00240818783865141,NA,NA,NA,0.00976850101022209,0.00330885959160552,0.0162281424288387,8.03497301164242,-376.442029298442,392.511975321727
"2020-07-19","PT","PT15",851258,0.00185701021355617,NA,NA,NA,0.0105195722753457,0.00379785292048643,0.0172412916302049,7.52757097503658,-349.245179902622,364.300321852695
"2020-07-20","PT","PT15",851258,0.00228310502283105,NA,NA,NA,0.0113172490103929,0.00444265756480258,0.0181918404559832,7.05221096599929,-323.982070450646,338.086492382645
"2020-07-21","PT","PT15",851258,0,NA,NA,NA,0.0121568510742671,0.00524975817429826,0.019063943974236,6.60686955644677,-300.516928685575,313.730667798469
"2020-07-22","PT","PT15",851258,0,NA,NA,NA,0.0130317745307636,0.00621926587601366,0.0198442831855136,6.18965109613919,-278.723418767084,291.102720959363
"2020-07-23","PT","PT15",851258,0,NA,NA,NA,0.013933270086679,0.00734319414465309,0.0205233460287049,5.79877964361418,-258.48399090238,270.081550189609
"2020-07-24","PT","PT15",851258,0.0212765957446809,NA,NA,NA,0.0148502714566926,0.00860357929504317,0.021096963618342,5.43259140667362,-239.689275486877,250.554458300224
"2020-07-25","PT","PT15",851258,0.0212765957446809,NA,NA,NA,0.0157692983104357,0.00997059649942193,0.0215680001214495,5.08952766024915,-222.237518726835,232.416574047333
"2020-07-26","PT","PT15",851258,0.0454545454545455,NA,NA,NA,0.0166744603029405,0.011400895251462,0.021948025354419,4.76812811149769,-206.034056920792,215.570313143788
"2020-07-27","PT","PT15",851258,0.0454545454545455,NA,NA,NA,0.0175475886619654,0.0128366214091254,0.0222585559148053,4.4670246838863,-190.990826767957,199.924876135729
"2020-07-28","PT","PT15",851258,0.0454545454545455,NA,NA,NA,0.01836851925772,0.0142063103292424,0.0225307281861976,4.18493569380648,-177.025909249825,185.395780637438
"2020-07-29","PT","PT15",851258,0.0454545454545455,NA,NA,NA,0.0191156133287744,0.0154305967089586,0.0228006299485903,3.92066039493177,-164.063104797666,171.90442558753
"2020-07-30","PT","PT15",851258,0.0454545454545455,NA,NA,NA,0.0197731847774212,0.0164516259089889,0.0230947436458535,3.67307386709336,-152.031537613335,159.377685347522
"2020-07-31","PT","PT15",851258,0.0454545454545455,NA,NA,NA,0.0203390670602193,0.017258655620762,0.0234194784996767,3.44112222791972,-140.865287155614,147.747531611454
"2020-08-01","PT","PT15",851258,0.0212765957446809,0,0,0,0.0208148080292055,0.0178648188918033,0.0237647971666077,3.22381814685734,-130.503044939017,136.950681232732
"2020-08-02","PT","PT15",851258,0.0212765957446809,0,0,0,0.0212041921967922,0.0183002979121848,0.0241080864813996,3.0202366424774,-120.887794917673,126.928268202627
"2020-08-03","PT","PT15",851258,0.0212765957446809,0,0,0,0.0215129494830577,0.0186025206220426,0.0244233783440729,2.82951114517907,-111.966515844176,117.625538134534
"2020-08-04","PT","PT15",851258,0.0212765957446809,0,0,0,0.0217484368745667,0.0188066277819856,0.0246902459671477,2.65082980852957,-103.689904102549,108.991563719608
"2020-08-05","PT","PT15",851258,0.0212765957446809,0,0,0,0.0219193144709269,0.0189407229465901,0.0248979059952637,2.48343205354094,-96.0121156164479,100.97897972353
"2020-08-06","PT","PT15",851258,0.0212765957446809,0,0,0,0.0220352345199191,0.0190254408451219,0.0250450281947163,2.32660533117201,-88.8905255286808,93.5437361910248
"2020-08-07","PT","PT15",851258,0.0212765957446809,0,0,0,0.0221065585968443,0.0190755288660774,0.0251375883276113,2.17968208927636,-82.2855044368191,86.6448686153718
"2020-08-08","PT","PT15",851258,0.0212765957446809,0,0,0,0.022144114480224,0.0191018169357294,0.0251864120247186,2.04203693108483,-76.1602100522206,80.2442839143903
"2020-08-09","PT","PT15",851258,0.0228571428571429,0,0,0,0.0221590008565951,0.0191129000781406,0.0252051016350496,1.91308395312767,-70.4803932268586,74.3065611331139
"2020-08-10","PT","PT15",851258,0.0228571428571429,0,0,0,0.0221624450129798,0.0191163510522655,0.0252085389736941,1.79227425126457,-65.2142173641382,68.7987658666673
"2020-08-11","PT","PT15",851258,0.0228571428571429,0,0,0,0.0221638389129786,0.0191182462869576,0.0252094315389996,1.67909358420693,-60.3320902968674,63.6902774652813
"2020-08-12","PT","PT15",851258,0.0228571428571429,0,0,0,0.0221650721492567,0.0191198458437369,0.0252102984547766,1.57306018458705,-55.806507777961,58.9526281471351
"2020-08-13","PT","PT15",851258,0.0228571428571429,0,0,0,0.0221661573168393,0.0191212029688151,0.0252111116648636,1.47372270825622,-51.6119077876271,54.5593532041396
"2020-08-14","PT","PT15",851258,0.0228571428571429,0,0,0,0.0221671070163665,0.0191223601333443,0.0252118538993887,1.38065831308304,-47.7245349150837,50.4858515412498
"2020-08-15","PT","PT15",851258,0.0228571428571429,0,0,0,0.0221679338532866,0.0191233511333723,0.0252125165732008,1.29347085907416,-44.1223141233958,46.7092558415442
"2020-08-16","PT","PT15",851258,0.0228571428571429,0,0,0,0.0221686504371211,0.0191242029632379,0.0252130979110044,1.21178922215597,-40.7847332531861,43.208311697498
"2020-08-17","PT","PT15",851258,0.0228571428571429,0,0,0,0.0221692693808017,0.0191249374586422,0.0252136013029612,1.1352657144394,-37.6927336649065,39.9632650937853
"2020-08-18","PT","PT15",851258,0.0228571428571429,0,0,0,0.0221698033000781,0.0191255727070745,0.0252140338930816,1.06357460424393,-34.8286084603506,36.9557576688385
"2020-08-19","PT","PT15",851258,0.0228571428571429,0,0,0,0.0221702648129985,0.0191261242241755,0.0252144054018215,0.996410729580807,-32.1759077622514,34.1687292214131
"2020-08-20","PT","PT15",851258,0.0228571428571429,0,0,0,0.0221706665394614,0.0191266058951719,0.0252147271837509,0.933488199193621,-29.7193505664135,31.5863269648008
"2020-08-21","PT","PT15",851258,0.0228571428571429,0,0,0,0.0221710211008392,0.0191270306808454,0.025215011520833,0.874539175627268,-27.4447427140154,29.1938210652699
"2020-08-22","PT","PT15",851258,0.0228571428571429,0,0,0,0.0221713411196737,0.0191274110876939,0.0252152711516534,0.819312735144913,-25.3389005626189,26.9775260329087
"2020-08-23","PT","PT15",851258,0.0228571428571429,0,0,0,0.0221716384863386,0.0191277588648987,0.0252155181077785,0.767573799640427,-23.3895799632717,24.9247275625525
"2020-08-24","PT","PT15",851258,0.0228571428571429,0,0,0,0.0221719182032478,0.019128080410404,0.0252157559960916,0.719102135999696,-21.5854101779341,23.0236144499334
"2020-08-25","PT","PT15",851258,0.0228571428571429,0,0,0,0.0221721814986804,0.0191283787664922,0.0252159842308687,0.673691418651274,-19.9158323964953,21.2632152337978
"2020-08-26","PT","PT15",851258,0.0228571428571429,0,0,0,0.0221724295623513,0.0191286564075382,0.0252162027171644,0.631148351316487,-18.3710425359982,19.6333392386312
"2020-08-27","PT","PT15",851258,0.0228571428571429,0,0,0,0.0221726635840616,0.0191289154037519,0.0252164117643713,0.591291844220028,-16.9419380264025,18.1245217148425
"2020-08-28","PT","PT15",851258,0.0228571428571429,0,0,0,0.0221728847536909,0.0191291575376043,0.0252166119697776,0.553952243259213,-15.6200683075129,16.7279727940314
