"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high"
"2020-03-22","US","USPA",12801989,0,0,0,0,0.0207457796348223,0.0187923606014531,0.0226991986681916
"2020-03-23","US","USPA",12801989,0,0,0,0,0.0207457796357239,0.0187923606025824,0.0226991986688654
"2020-03-24","US","USPA",12801989,0.0666666666666667,NA,NA,NA,0.0207457796366255,0.0187923606037103,0.0226991986695407
"2020-03-25","US","USPA",12801989,0.0666666666666667,NA,NA,NA,0.0207457796375271,0.0187923606048366,0.0226991986702175
"2020-03-26","US","USPA",12801989,0.0666666666666667,NA,NA,NA,0.0207457796384287,0.0187923606059615,0.0226991986708958
"2020-03-27","US","USPA",12801989,0.0666666666666667,NA,NA,NA,0.0207457796393303,0.0187923606070849,0.0226991986715756
"2020-03-28","US","USPA",12801989,0.0666666666666667,NA,NA,NA,0.0207457796402318,0.0187923606082069,0.0226991986722568
"2020-03-29","US","USPA",12801989,0.0666666666666667,NA,NA,NA,0.0207457796411334,0.0187923606093273,0.0226991986729395
"2020-03-30","US","USPA",12801989,0.0666666666666667,NA,NA,NA,0.020745779642035,0.0187923606104463,0.0226991986736237
"2020-03-31","US","USPA",12801989,0.0666666666666667,NA,NA,NA,0.0207457796429366,0.0187923606115637,0.0226991986743094
"2020-04-01","US","USPA",12801989,0.0666666666666667,NA,NA,NA,0.0207457796438381,0.0187923606126797,0.0226991986749965
"2020-04-02","US","USPA",12801989,0.0666666666666667,NA,NA,NA,0.0207457796447397,0.0187923606137943,0.0226991986756852
"2020-04-03","US","USPA",12801989,0.0666666666666667,NA,NA,NA,0.0207457796456413,0.0187923606149073,0.0226991986763753
"2020-04-04","US","USPA",12801989,0.0666666666666667,NA,NA,NA,0.0207457796465429,0.0187923606160189,0.0226991986770669
"2020-04-05","US","USPA",12801989,0.0666666666666667,NA,NA,NA,0.0207457796474445,0.018792360617129,0.0226991986777599
"2020-04-06","US","USPA",12801989,0.0666666666666667,NA,NA,NA,0.020745779648346,0.0187923606182376,0.0226991986784545
"2020-04-07","US","USPA",12801989,0.0666666666666667,NA,NA,NA,0.0207457796492476,0.0187923606193447,0.0226991986791505
"2020-04-08","US","USPA",12801989,0.0666666666666667,NA,NA,NA,0.0207457796501492,0.0187923606204504,0.022699198679848
"2020-04-09","US","USPA",12801989,0.0666666666666667,NA,NA,NA,0.0207457796510508,0.0187923606215546,0.022699198680547
"2020-04-10","US","USPA",12801989,0.0666666666666667,NA,NA,NA,0.0207457796519524,0.0187923606226573,0.0226991986812474
"2020-04-11","US","USPA",12801989,0.0153846153846154,NA,NA,NA,0.0207457796528539,0.0187923606237585,0.0226991986819494
"2020-04-12","US","USPA",12801989,0.0153846153846154,NA,NA,NA,0.0207457796537555,0.0187923606248582,0.0226991986826528
"2020-04-13","US","USPA",12801989,0.0153846153846154,NA,NA,NA,0.0207457796546571,0.0187923606259565,0.0226991986833577
"2020-04-14","US","USPA",12801989,0.0153846153846154,NA,NA,NA,0.0207457796555587,0.0187923606270533,0.0226991986840641
"2020-04-15","US","USPA",12801989,0.035,NA,NA,NA,0.0207457796564602,0.0187923606281486,0.0226991986847719
"2020-04-16","US","USPA",12801989,0.035,NA,NA,NA,0.0207457796573618,0.0187923606292424,0.0226991986854813
"2020-04-17","US","USPA",12801989,0.035,NA,NA,NA,0.0207457796582634,0.0187923606303347,0.0226991986861921
"2020-04-18","US","USPA",12801989,0.035,NA,NA,NA,0.020745779659165,0.0187923606314256,0.0226991986869044
"2020-04-19","US","USPA",12801989,0.035,NA,NA,NA,0.0207457796600666,0.018792360632515,0.0226991986876181
"2020-04-20","US","USPA",12801989,0.035,NA,NA,NA,0.0207457796609681,0.0187923606336029,0.0226991986883334
"2020-04-21","US","USPA",12801989,0.035,NA,NA,NA,0.0207457796618697,0.0187923606346893,0.0226991986890501
"2020-04-22","US","USPA",12801989,0.035,NA,NA,NA,0.0207457796627713,0.0187923606357743,0.0226991986897683
"2020-04-23","US","USPA",12801989,0.035,NA,NA,NA,0.0207457796636729,0.0187923606368577,0.022699198690488
"2020-04-24","US","USPA",12801989,0.035,NA,NA,NA,0.0207457796645745,0.0187923606379398,0.0226991986912092
"2020-04-25","US","USPA",12801989,0.035,NA,NA,NA,0.020745779665476,0.0187923606390203,0.0226991986919318
"2020-04-26","US","USPA",12801989,0.035,NA,NA,NA,0.0207457796663776,0.0187923606400993,0.0226991986926559
"2020-04-27","US","USPA",12801989,0.035,NA,NA,NA,0.0207457796672792,0.0187923606411768,0.0226991986933815
"2020-04-28","US","USPA",12801989,0.035,NA,NA,NA,0.0207457796681808,0.0187923606422529,0.0226991986941086
"2020-04-29","US","USPA",12801989,0.035,NA,NA,NA,0.0207457796690824,0.0187923606433275,0.0226991986948372
"2020-04-30","US","USPA",12801989,0.035,NA,NA,NA,0.0207457796699839,0.0187923606444006,0.0226991986955672
"2020-05-01","US","USPA",12801989,0.035,NA,NA,NA,0.0207457796708855,0.0187923606454723,0.0226991986962987
"2020-05-02","US","USPA",12801989,0.035,NA,NA,NA,0.0207457796717871,0.0187923606465425,0.0226991986970317
"2020-05-03","US","USPA",12801989,0.035,NA,NA,NA,0.0207457796726887,0.0187923606476111,0.0226991986977662
"2020-05-04","US","USPA",12801989,0.035,NA,NA,NA,0.0207457796735903,0.0187923606486784,0.0226991986985022
