"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_fatalities_smooth","p_cases_fatalities_smooth_low","p_cases_fatalities_smooth_high"
"2020-04-16","BR","BRMT",3265486,0,0,0,0,0.299998593879521,0.299998242146205,0.299998945612838,0.0299965091377492,0.0299956342500728,0.0299973840254256
"2020-04-17","BR","BRMT",3265486,0,0,0,0,0.299998599167442,0.299998248745782,0.299998949589102,0.0299965222652387,0.0299956506397875,0.0299973938906899
"2020-04-18","BR","BRMT",3265486,0,0,0,0,0.299998604455363,0.299998255345348,0.299998953565378,0.0299965353927339,0.0299956670294807,0.0299974037559871
"2020-04-19","BR","BRMT",3265486,0,0,0,0,0.299998609743284,0.299998261944902,0.299998957541667,0.0299965485202348,0.029995683419152,0.0299974136213176
"2020-04-20","BR","BRMT",3265486,0,0,0,0,0.299998615031205,0.299998268544443,0.299998961517968,0.0299965616477415,0.0299956998088011,0.0299974234866819
"2020-04-21","BR","BRMT",3265486,0,0,0,0,0.299998620319127,0.299998275143972,0.299998965494281,0.0299965747752539,0.0299957161984277,0.0299974333520802
"2020-04-22","BR","BRMT",3265486,0,0,0,0,0.299998625607048,0.299998281743488,0.299998969470608,0.0299965879027721,0.0299957325880313,0.0299974432175129
"2020-04-23","BR","BRMT",3265486,0,0,0,0,0.299998630894969,0.299998288342992,0.299998973446947,0.029996601030296,0.0299957489776117,0.0299974530829803
"2020-04-24","BR","BRMT",3265486,0,0,0,0,0.299998636182891,0.299998294942482,0.299998977423299,0.0299966141578257,0.0299957653671685,0.0299974629484829
"2020-04-25","BR","BRMT",3265486,0,0,0,0,0.299998641470812,0.29999830154196,0.299998981399665,0.0299966272853611,0.0299957817567012,0.029997472814021
"2020-04-26","BR","BRMT",3265486,0,0,0,0,0.299998646758734,0.299998308141425,0.299998985376044,0.0299966404129022,0.0299957981462095,0.029997482679595
"2020-04-27","BR","BRMT",3265486,0,0,0,0,0.299998652046656,0.299998314740876,0.299998989352436,0.0299966535404492,0.0299958145356931,0.0299974925452052
"2020-04-28","BR","BRMT",3265486,0,0,0,0,0.299998657334578,0.299998321340313,0.299998993328842,0.0299966666680018,0.0299958309251515,0.0299975024108521
"2020-04-29","BR","BRMT",3265486,0,0,0,0,0.2999986626225,0.299998327939738,0.299998997305262,0.0299966797955602,0.0299958473145844,0.029997512276536
"2020-04-30","BR","BRMT",3265486,0,0,0,0,0.299998667910422,0.299998334539148,0.299999001281696,0.0299966929231243,0.0299958637039912,0.0299975221422574
"2020-05-01","BR","BRMT",3265486,0,0,0,0,0.299998673198344,0.299998341138544,0.299999005258144,0.0299967060506942,0.0299958800933718,0.0299975320080167
"2020-05-02","BR","BRMT",3265486,0,0,0,0,0.299998678486266,0.299998347737926,0.299999009234606,0.0299967191782698,0.0299958964827255,0.0299975418738142
"2020-05-03","BR","BRMT",3265486,0,0,0,0,0.299998683774188,0.299998354337294,0.299999013211083,0.0299967323058512,0.029995912872052,0.0299975517396505
"2020-05-04","BR","BRMT",3265486,0,0,0,0,0.299998689062111,0.299998360936647,0.299999017187574,0.0299967454334383,0.0299959292613508,0.0299975616055259
"2020-05-05","BR","BRMT",3265486,0,0,0,0,0.299998694350033,0.299998367535986,0.299999021164081,0.0299967585610312,0.0299959456506216,0.0299975714714408
"2020-05-06","BR","BRMT",3265486,0,0,0,0,0.299998699637956,0.29999837413531,0.299999025140602,0.0299967716886298,0.0299959620398638,0.0299975813373958
"2020-05-07","BR","BRMT",3265486,0,0,0,0,0.299998704925879,0.299998380734619,0.299999029117139,0.0299967848162342,0.0299959784290771,0.0299975912033912
"2020-05-08","BR","BRMT",3265486,0,0,0,0,0.299998710213802,0.299998387333912,0.299999033093691,0.0299967979438442,0.0299959948182609,0.0299976010694276
"2020-05-09","BR","BRMT",3265486,0,0,0,0,0.299998715501724,0.299998393933191,0.299999037070258,0.0299968110714601,0.0299960112074149,0.0299976109355053
"2020-05-10","BR","BRMT",3265486,0,0,0,0,0.299998720789647,0.299998400532453,0.299999041046842,0.0299968241990817,0.0299960275965384,0.0299976208016249
"2020-05-11","BR","BRMT",3265486,0,0,0,0,0.29999872607757,0.2999984071317,0.299999045023441,0.029996837326709,0.0299960439856312,0.0299976306677869
"2020-05-12","BR","BRMT",3265486,0,0,0,0,0.299998731365494,0.299998413730931,0.299999049000056,0.0299968504543421,0.0299960603746925,0.0299976405339916
