"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_fatalities_smooth","p_cases_fatalities_smooth_low","p_cases_fatalities_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
"2020-04-16","BR","BRPR",11163018,0,0,0,0,0.0101160768881009,-0.0239186665273319,0.0441508203035337,0.000736996209439276,0.000480835655721141,0.000993156763157411,0.123469230000054,-0.286701168662726,0.533639628662835,0.00375306359492164,-0.0236514760825192,0.0311576032723625
"2020-04-17","BR","BRPR",11163018,0,0,0,0,0.0104663280495941,-0.0236609950531265,0.0445936511523146,0.000743292730040532,0.000486291503767059,0.00100029395631401,0.110202852191199,-0.244210189001591,0.464615893383988,0.00370666250371765,-0.0226383230204278,0.0300516480278631
"2020-04-18","BR","BRPR",11163018,0,0,0,0,0.0108287060343098,-0.0233568519879538,0.0450142640565734,0.000749643044909893,0.000491805108857564,0.00100748098096222,0.098361904671065,-0.207541124529939,0.404264933872069,0.00366083509351065,-0.0216471622393609,0.0289688324263822
"2020-04-19","BR","BRPR",11163018,0,0,0,0,0.0112036307119233,-0.023003334413713,0.0454105958375596,0.000756047613638211,0.000497377050560844,0.00101471817671558,0.0877932294686323,-0.175933423167167,0.351519882104432,0.00361557427158196,-0.0206776455124053,0.0279087940555692
"2020-04-20","BR","BRPR",11163018,0,0,0,0,0.0115915364893505,-0.0225973951572381,0.045780468135939,0.000762506899742853,0.000503007913878184,0.00102200588560752,0.0783601249519042,-0.148722760493681,0.305443010397489,0.0035708730329039,-0.0197294343193769,0.0268711803851847
"2020-04-21","BR","BRPR",11163018,0,0,0,0,0.0119928728140734,-0.0221358364977261,0.046121582125873,0.000769021370701237,0.000508698289286435,0.00102934445211604,0.0699405776463879,-0.125329141587685,0.265210296880461,0.00352672445905563,-0.018802200301019,0.0258556492191303
"2020-04-22","BR","BRPR",11163018,0,0,0,0,0.0124081046948938,-0.0216153036647005,0.046431513054488,0.000775591497984674,0.000514448772780529,0.00103673422318882,0.0624256840390802,-0.105246448819405,0.230097816897566,0.00348312171715233,-0.0178956258149807,0.0248618692492853
"2020-04-23","BR","BRPR",11163018,0,0,0,0,0.0128377132407152,-0.0210322781350962,0.0467077046165266,0.000782217757092487,0.000520259965916021,0.00104417554826895,0.0557182419546164,-0.0880332622478839,0.199469746157117,0.00344005805878777,-0.0170094046155195,0.023889520733095
"2020-04-24","BR","BRPR",11163018,0,0,0,0,0.0132821962179814,-0.020383070744203,0.0469474631801658,0.000788900627586419,0.000526132475851641,0.0010516687793212,0.0497314932835924,-0.0733047998283568,0.172767786395542,0.00339752681898974,-0.0161432426844672,0.0229382963224467
"2020-04-25","BR","BRPR",11163018,0,0,0,0,0.0137420686274132,-0.0196638146338783,0.0471479518887047,0.000795640593125349,0.000532066915391849,0.00105921427085885,0.0443880018007474,-0.0607258427848215,0.149501846386316,0.00335552141518862,-0.0152968592482215,0.0220079020785987
