"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
"2020-03-22","US","USMA",6949503,0.0186666666666667,NA,NA,NA,0.0100308703627523,-0.0075608653802841,0.0276226061057888,Inf,NA,Inf,Inf,NA,Inf
"2020-03-23","US","USMA",6949503,0.0144144144144144,NA,NA,NA,0.0101984793522097,-0.00636220028423905,0.0267591589886585,Inf,NA,Inf,Inf,NA,Inf
"2020-03-24","US","USMA",6949503,0.0113475177304965,NA,NA,NA,0.010385026753582,-0.00512068055307724,0.0258907340602412,Inf,NA,Inf,Inf,NA,Inf
"2020-03-25","US","USMA",6949503,0.00993788819875776,NA,NA,NA,0.0105994440762125,-0.00384740470082951,0.0250462928532546,Inf,NA,Inf,Inf,NA,Inf
"2020-03-26","US","USMA",6949503,0.00993788819875776,NA,NA,NA,0.0108514981141302,-0.00255509277036163,0.0242580889986221,Inf,NA,Inf,Inf,NA,Inf
"2020-03-27","US","USMA",6949503,0.00993788819875776,NA,NA,NA,0.0111520659226666,-0.00125835260858577,0.0235624844539189,Inf,NA,Inf,Inf,NA,Inf
"2020-03-28","US","USMA",6949503,0.00993788819875776,NA,NA,NA,0.0115135127938332,2.58302141726788e-05,0.0230011953734937,Inf,NA,Inf,Inf,NA,Inf
"2020-03-29","US","USMA",6949503,0.00987654320987654,NA,NA,NA,0.011950198876281,0.00127781475240291,0.0226225830001591,Inf,NA,Inf,Inf,NA,Inf
"2020-03-30","US","USMA",6949503,0.00987654320987654,NA,NA,NA,0.0124791514940984,0.00247620733868448,0.0224820956495123,Inf,NA,Inf,Inf,NA,Inf
"2020-03-31","US","USMA",6949503,0.0109756097560976,NA,NA,NA,0.0131209564505031,0.00360155390940271,0.0226403589916035,Inf,NA,Inf,Inf,NA,Inf
"2020-04-01","US","USMA",6949503,0.0164359861591695,NA,NA,NA,0.0139009447750324,0.00464445318817153,0.0231574363618932,Inf,NA,Inf,Inf,NA,Inf
"2020-04-02","US","USMA",6949503,0.0151273885350318,NA,NA,NA,0.0148507847298117,0.00561788234986757,0.0240836871097558,Inf,NA,Inf,Inf,NA,Inf
