"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_fatalities_smooth","p_cases_fatalities_smooth_low","p_cases_fatalities_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
"2020-04-16","BR","BRSP",44396484,0,0,0,0,0.0035850019195356,-0.0181054359616372,0.0252754398007084,0.0042283586524499,0.00371113565300233,0.00474558165189747,0.00392013669732955,-0.0186564730904355,0.0264967464850946,9.57935196262849e-08,-9.51202786617817e-07,1.14278982587039e-06
"2020-04-17","BR","BRSP",44396484,0,0,0,0,0.00370906551383326,-0.0180280657038095,0.0254461967314761,0.00424692449224516,0.00373148249809087,0.00476236648639946,0.00384646181311378,-0.0176365941279045,0.025329517754132,1.33838750172152e-07,-1.28136553320952e-06,1.54904303355382e-06
"2020-04-18","BR","BRSP",44396484,0,0,0,0,0.00383742248809991,-0.0179237094048014,0.0255985543810012,0.00426557185076567,0.00375192994228201,0.00477921375924934,0.00377417157157332,-0.0166487140006357,0.0241970571437823,1.86993975349546e-07,-1.7237468055424e-06,2.0977347562415e-06
"2020-04-19","BR","BRSP",44396484,0,0,0,0,0.00397022142026172,-0.0177905993275283,0.0257310421680517,0.00428430108594316,0.00377247829112957,0.00479612388075675,0.00370323994979197,-0.0156920101828576,0.0230984900824415,2.61260261113097e-07,-2.31540687829065e-06,2.83792740051685e-06
"2020-04-20","BR","BRSP",44396484,0,0,0,0,0.0041076160299748,-0.0176268789798588,0.0258421110398084,0.0043031125572809,0.00379312784463194,0.00481309726992986,0.00363364141392713,-0.0147656822488385,0.0220329650766927,3.6502204902212e-07,-3.10514363241427e-06,3.83518773045851e-06
"2020-04-21","BR","BRSP",44396484,0,0,0,0,0.00424976535656133,-0.0174305993558909,0.0259301300690136,0.00432200662586071,0.00381387889693191,0.00483013435478951,0.00356535091001815,-0.0138689517456809,0.0209996535657172,5.09993734617864e-07,-4.15697069015723e-06,5.17695815939296e-06
"2020-04-22","BR","BRSP",44396484,0,0,0,0,0.0043968339431034,-0.0171997150904031,0.0259933829766099,0.00434098365434983,0.00383473173600332,0.00484723557269634,0.00349834385496745,-0.0130010621496988,0.0199977498596337,7.12542187646635e-07,-5.55450713613839e-06,6.97959151143166e-06
"2020-04-23","BR","BRSP",44396484,0,0,0,0,0.00454899202690773,-0.0169320805448907,0.0260300645987062,0.0043600440070079,0.00385568664332409,0.0048644013706917,0.00343259612769119,-0.0121612789254007,0.019026471180783,9.95534522706788e-07,-7.40645446299005e-06,9.39752350840363e-06
"2020-04-24","BR","BRSP",44396484,0,0,0,0,0.00470641573656162,-0.0166254458519195,0.0260382773250427,0.00437918804969393,0.00387674389353496,0.00488163220585291,0.00336808406043612,-0.0113488897120748,0.0180850578329471,1.39091972809973e-06,-9.85333221866115e-06,1.26351716748606e-05
"2020-04-25","BR","BRSP",44396484,0,0,0,0,0.00486928729580825,-0.0162774529562059,0.0260160275478224,0.00439841614987338,0.00389790375408337,0.00489892854566338,0.00330478443025978,-0.0105632046711006,0.0171727735316202,1.94333561106128e-06,-1.30756087419878e-05,1.69622799641103e-05
"2020-04-26","BR","BRSP",44396484,0,0,0,0,0.00503779523447741,-0.015885631707406,0.0259612221763609,0.00441772867662512,0.00391916648485175,0.00491629086839848,0.00324267445067072,-0.00980355703827648,0.0162889059396179,2.71514827270332e-06,-1.73032735023055e-05,2.27335700477121e-05
"2020-04-27","BR","BRSP",44396484,0,0,0,0,0.00521213460671571,-0.0154473960833921,0.0258716652968236,0.00443712600064862,0.00394053233776957,0.00493371966352766,0.00318173176342581,-0.00906930394098885,0.0154327674678405,3.79349305431489e-06,-2.2826715037745e-05,3.04137011463748e-05
"2020-04-28","BR","BRSP",44396484,0,0,0,0,0.00539250721676892,-0.0149600406574331,0.0257450550909709,0.00445660849427097,0.00396200155640839,0.00495121543213356,0.00312193443048185,-0.00835982756188974,0.0146036964228534,5.3001118568039e-06,-3.0008434094655e-05,4.06086578082628e-05
"2020-04-29","BR","BRSP",44396484,0,0,0,0,0.00557912185257786,-0.0144207374738661,0.0255789811790218,0.00447617653145412,0.00398357437555928,0.00496877868734895,0.00306326092609827,-0.00767453676188242,0.013801058614079,7.40509743722375e-06,-3.929454382976e-05,5.41047387042075e-05
"2020-04-30","BR","BRSP",44396484,0,0,0,0,0.00577219452745808,-0.0138265335737235,0.0253709226286397,0.00449583048780196,0.0040052510207917,0.00498640995481222,0.00300569012908837,-0.00701286932017315,0.0130242495783499,1.03460963723593e-05,-5.12240479900499e-05,7.19162407347686e-05
"2020-05-01","BR","BRSP",44396484,0,0,0,0,0.00597194873014329,-0.0131743495294227,0.0251182469897093,0.0045155707405676,0.00402703170799306,0.00500410977314215,0.00294920131521616,-0.00637429501503492,0.0122726976454672,1.44551386465318e-05,-6.64323319169829e-05,9.53426092100465e-05
"2020-05-02","BR","BRSP",44396484,0,0,0,0,0.00617861568348175,-0.0124609795314019,0.0248182108983654,0.0045353976686606,0.00404891664288822,0.00502187869443298,0.00289377414973604,-0.00575831986699834,0.0115458681664704,2.01961228438479e-05,-8.56428315461994e-05,0.000126035077233895
"2020-05-03","BR","BRSP",44396484,0,0,0,0,0.00639243461208528,-0.0116830938633036,0.0244679630874742,0.00455531165265421,0.00407090602053796,0.00503971728477045,0.00283938868007279,-0.00516449201460579,0.0108432693747514,2.82171889109937e-05,-0.000109636987444594,0.000166071365266582
"2020-05-04","BR","BRSP",44396484,0,0,0,0,0.00661365301924051,-0.0108372450838681,0.0240645511223491,0.00457531307479271,0.00409300002481556,0.00505762612476987,0.00278602532863903,-0.00459240992151987,0.0101644605787979,3.94238912188656e-05,-0.000139186642344367,0.000218034424782098
"2020-05-05","BR","BRSP",44396484,0,0,0,0,0.0068425269734031,-0.0099198800461267,0.0236049339929329,0.00459540231899873,0.00411519882786052,0.00507560581013695,0.00273366488578776,-0.00404173397278998,0.0095090637443655,5.50814329428615e-05,-0.000174923974237878,0.000285086840123601
"2020-05-06","BR","BRSP",44396484,0,0,0,0,0.00707932140460639,-0.00892736129994177,0.0230860041091545,0.00461557977088065,0.00413750258950861,0.00509365695225269,0.00268228850289724,-0.00351220309321009,0.00887678009900457,7.6957503717621e-05,-0.000217110390091476,0.000371025397526718
"2020-05-07","BR","BRSP",44396484,0,0,0,0,0.00732431041112767,-0.00785600398161635,0.0225046248038717,0.00463584581773993,0.00415991145669694,0.00511178017878291,0.00263187768558598,-0.00300365896169157,0.00826741433286352,0.000107521846510262,-0.000265245444365204,0.000480289137385729
"2020-05-08","BR","BRSP",44396484,0,0,0,0,0.00757777757676701,-0.00670213911243373,0.0218576942659678,0.00465620084857862,0.00418242556284348,0.00512997613431376,0.00258241428705507,-0.00251608196896363,0.00768091054307377,0.000150225084215268,-0.000317426957088404,0.000617877125518939
