"date","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
"2020-03-23",0.0114620478858889,0,0,0,0.014628567297405,0.00790456967856905,0.021352564916241,1.55574290640035,-42.7423559839726,45.8538417967733,2.89693695365411,-76.839645242071,82.6335191493792
"2020-03-24",0.017913593256059,0,0,0,0.0152700167451353,0.00998968874143749,0.0205503447488331,1.49588351355603,-40.8108814872659,43.8026485143779,2.77379043520604,-73.0590663354205,78.6066472058325
"2020-03-25",0.0162523900573614,0,0,0,0.0158537434235652,0.0116320013587258,0.0200754854884045,1.43832729490389,-38.9647623694059,41.8414169592137,2.65587877869954,-69.4610549073666,74.7728124647656
"2020-03-26",0.0162523900573614,0,0,0,0.0163815575752701,0.0128000870199148,0.0199630281306255,1.38298563258287,-37.2002897101616,39.9662609753273,2.5429794542581,-66.0369209806412,71.1228798891574
"2020-03-27",0.0176056338028169,0,0,0,0.0168572247690981,0.0135540390629757,0.0201604104752205,1.32977331842849,-35.5139136382546,38.1734602751116,2.43487939157571,-62.7783834809347,67.6481422640862
"2020-03-28",0.0176056338028169,0,0,0,0.0172862561055809,0.014041764070927,0.0205307481402349,1.27860842278011,-33.902236582906,36.4594534284662,2.33137457779807,-59.6775511756828,64.3403003312789
"2020-03-29",0.0186991869918699,0,0,0,0.0176756849199685,0.0144145694702575,0.0209368003696795,1.22941216833577,-32.3620068092299,34.8208311459014,2.23226967249732,-56.7269044945013,61.1914438394959
"2020-03-30",0.0186991869918699,0,0,0,0.0180338505079069,0.0147666000957748,0.021301100920039,1.18210880886087,-30.8901122256286,33.2543298433503,2.13737763901395,-53.9192781907633,58.1940334687912
"2020-03-31",0.0186991869918699,0,0,0,0.0183702068783552,0.0151356059353642,0.0216048078213462,1.13662551256351,-29.4835744518247,31.7568254769517,2.04651939147034,-51.2478448056622,55.3408835886029
"2020-04-01",0.0186991869918699,0,0,0,0.0186951717694824,0.0155244075714849,0.0218659359674799,1.09289224995726,-28.1395431366418,30.3253276365563,1.95952345678901,-48.7060988978497,52.6251458114278
"2020-04-02",0.0186991869918699,0,0,0,0.0190200285954453,0.0159207356621756,0.0221193215287151,1.05084168603853,-26.8552905150987,28.9569738871758,1.87622565107855,-46.2878420034573,50.0402933056144
"2020-04-03",0.0186991869918699,0,0,0,0.0193568920051117,0.016313717841561,0.0224000661686623,1.01040907661254,-25.6282061948109,27.6490243480359,1.79646876977608,-43.9871682928987,47.5801058324509
"2020-04-04",0.0186991869918699,0,0,0,0.0197187466409476,0.0167073294326924,0.0227301638492028,0.971532168608275,-24.4557921621113,26.3988564993278,1.72010229096142,-41.7984508923847,45.2386554743075
