"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_fatalities_smooth","p_cases_fatalities_smooth_low","p_cases_fatalities_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
"2020-04-02","GB","GBSCT",5463300,0.0193548387096774,NA,NA,NA,0.0276984083660612,0.0255192076198289,0.0298776091122936,1.6708119656298,1.58640176854399,1.75522216271561,2224.80310118265,-11043.0382802297,15492.644482595
"2020-04-03","GB","GBSCT",5463300,0.0193548387096774,NA,NA,NA,0.0276984083719308,0.0255192076306766,0.0298776091131849,1.67082436072619,1.58668724722546,1.75496147422693,2119.40725985354,-10472.3194369738,14711.1339566808
"2020-04-04","GB","GBSCT",5463300,0.0193548387096774,NA,NA,NA,0.0276984083778003,0.0255192076414896,0.029877609114111,1.67083675591454,1.58697260195822,1.75470090987086,2019.00434727553,-9930.89113440976,13968.8998289608
"2020-04-05","GB","GBSCT",5463300,0.0193548387096774,NA,NA,NA,0.0276984083836699,0.0255192076522677,0.029877609115072,1.67084915119484,1.58725783148171,1.75444047090798,1923.3578328873,-9417.25901828507,13263.9746840597
"2020-04-06","GB","GBSCT",5463300,0.0193548387096774,NA,NA,NA,0.0276984083895394,0.0255192076630111,0.0298776091160677,1.6708615465671,1.58754293451942,1.75418015861478,1832.2423913157,-8930.00458459614,12594.4893672275
"2020-04-07","GB","GBSCT",5463300,0.0193548387096774,NA,NA,NA,0.027698408395409,0.0255192076737196,0.0298776091170983,1.67087394203132,1.58782790977865,1.75391997428398,1745.44337155124,-8467.78134671145,11958.6680898139
"2020-04-08","GB","GBSCT",5463300,0.0193548387096774,NA,NA,NA,0.0276984084012785,0.0255192076843933,0.0298776091181637,1.67088633758749,1.58811275595025,1.75365991922473,1662.75629127022,-8029.3111954205,11354.8237779609
"2020-04-09","GB","GBSCT",5463300,0.0193548387096774,NA,NA,NA,0.0276984084071481,0.0255192076950322,0.0298776091192639,1.67089873323562,1.58839747170838,1.75339999476286,1583.98635511246,-7613.38094223243,10781.3536524574
"2020-04-10","GB","GBSCT",5463300,0.0193548387096774,NA,NA,NA,0.0276984084130176,0.0255192077056363,0.0298776091203989,1.67091112897571,1.58868205571026,1.75314020224115,1508.94799577983,-7218.83903673089,10236.7350282905
"2020-04-11","GB","GBSCT",5463300,0.0193548387096774,NA,NA,NA,0.0276984084188872,0.0255192077162056,0.0298776091215687,1.67092352480776,1.5889665065959,1.75288054301962,1437.46443687407,-6844.59244925062,9719.52132299876
"2020-04-12","GB","GBSCT",5463300,0.0193548387096774,NA,NA,NA,0.0276984084247567,0.02551920772674,0.0298776091227734,1.67093592073176,1.58925082298782,1.75262101847571,1369.36727644468,-6489.60371058042,9228.33826346977
"2020-04-13","GB","GBSCT",5463300,0.0193548387096774,NA,NA,NA,0.0276984084306262,0.0255192077372397,0.0298776091240128,1.67094831674773,1.58953500349083,1.75236163000463,1304.49609026522,-6152.88810080986,8761.88028134031
"2020-04-14","GB","GBSCT",5463300,0.0193548387096774,NA,NA,NA,0.0276984084364958,0.0255192077477045,0.0298776091252871,1.67096071285566,1.5898190466917,1.75210237901962,1242.69805390373,-5833.51097983263,8318.90708764009
"2020-04-15","GB","GBSCT",5463300,0.0193548387096774,NA,NA,NA,0.0276984084423653,0.0255192077581345,0.0298776091265961,1.67097310905555,1.59010295115892,1.75184326695218,1183.82758269681,-5530.58525239428,7898.24041778791
"2020-04-16","GB","GBSCT",5463300,0.0193548387096774,NA,NA,NA,0.0276984084482349,0.0255192077685297,0.02987760912794,1.67098550534741,1.5903867154424,1.75158429525241,1127.74598877929,-5243.26896092709,7498.76093848567
"2020-04-17","GB","GBSCT",5463300,0.0193548387096774,NA,NA,NA,0.0276984084541044,0.0255192077788901,0.0298776091293187,1.67099790173122,1.59067033807316,1.75132546538928,1074.32115436147,-4970.76299975452,7119.40530847748
"2020-04-18","GB","GBSCT",5463300,0.0193548387096774,NA,NA,NA,0.027698408459974,0.0255192077892157,0.0298776091307322,1.671010298207,1.5909538175631,1.7510667788509,1023.42722048418,-4712.3089445671,6759.16338553546
"2020-04-19","GB","GBSCT",5463300,0.0193548387096774,NA,NA,NA,0.0276984084658435,0.0255192077995065,0.0298776091321806,1.67102269477475,1.59123715240463,1.75080823714486,974.944290518505,-4467.18699137885,6417.07557241586
"2020-04-20","GB","GBSCT",5463300,0.0193548387096774,NA,NA,NA,0.0276984084717131,0.0255192078097624,0.0298776091336637,1.67103509143446,1.59152034107041,1.75054984179851,928.758147711708,-4234.71399946225,6092.23029488567
"2020-04-21","GB","GBSCT",5463300,0.0193548387096774,NA,NA,NA,0.0276984084775826,0.0255192078199836,0.0298776091351817,1.67104748818614,1.59180338201301,1.75029159435926,884.75998611381,-4014.24163303545,5783.76160526307
"2020-04-22","GB","GBSCT",5463300,0.0193548387096774,NA,NA,NA,0.0276984084834522,0.0255192078301699,0.0298776091367344,1.67105988502978,1.59208627366463,1.75003349639492,842.846154251011,-3805.15459673734,5490.84690523936
"2020-04-23","GB","GBSCT",5463300,0.0193548387096774,NA,NA,NA,0.0276984084893217,0.0255192078403214,0.029877609138322,1.67107228196539,1.59236901443676,1.74977554949402,802.917910942164,-3606.86896017538,5212.70478205971
"2020-04-24","GB","GBSCT",5463300,0.0193548387096774,NA,NA,NA,0.0276984084951913,0.0255192078504382,0.0298776091399444,1.67108467899297,1.59265160271982,1.74951775526611,764.881192682918,-3418.83056706616,4948.592952432
"2020-04-25","GB","GBSCT",5463300,0.0193548387096774,NA,NA,NA,0.0276984085010608,0.02551920786052,0.0298776091416016,1.67109707611251,1.59293403688291,1.74926011534212,728.646392049652,-3240.51352471456,4697.80630881386
"2020-04-26","GB","GBSCT",5463300,0.0193548387096774,NA,NA,NA,0.0276984085069304,0.0255192078705671,0.0298776091432936,1.67110947332403,1.59321631527338,1.74900263137468,694.128146601019,-3071.4187697892,4459.67506299123
"2020-04-27","GB","GBSCT",5463300,0.0193548387096774,NA,NA,NA,0.0276984085127999,0.0255192078805794,0.0298776091450204,1.67112187062752,1.59349843621655,1.74874530503848,661.245137779992,-2911.07270655637,4233.56298211635
"2020-04-28","GB","GBSCT",5463300,0.0193548387096774,NA,NA,NA,0.0276984085186694,0.0255192078905568,0.0298776091467821,1.67113426802297,1.59378039801534,1.74848813803061,629.919899342458,-2759.0259139249,4018.86571260982
"2020-04-29","GB","GBSCT",5463300,0.0193548387096774,NA,NA,NA,0.027698408524539,0.0255192079004995,0.0298776091485785,1.6711466655104,1.59406219894988,1.74823113207092,600.078634861185,-2614.85191783919,3815.00918756156
"2020-04-30","GB","GBSCT",5463300,0.0193548387096774,NA,NA,NA,0.0276984085304085,0.0255192079104073,0.0298776091504098,1.6711590630898,1.59434383727721,1.7479742889024,571.651043875176,-2478.14602573027,3621.44811348062
"2020-05-01","GB","GBSCT",5463300,0.0193548387096774,NA,NA,NA,0.0276984085362781,0.0255192079202803,0.0298776091522758,1.67117146076118,1.59462531123085,1.7477176102915,544.57015627489,-2348.52421990026,3437.66453245004
"2020-05-02","GB","GBSCT",5463300,0.0193548387096774,NA,NA,NA,0.0276984085421476,0.0255192079301185,0.0298776091541767,1.67118385852452,1.59490661902048,1.74746109802857,518.772174533129,-2225.62210687223,3263.16645593849
"2020-05-03","GB","GBSCT",5463300,0.0193548387096774,NA,NA,NA,0.0276984085480172,0.0255192079399219,0.0298776091561124,1.67119625637984,1.59518775883149,1.7472047539282,494.19632340995,-2109.09391988631,3097.48656670621
"2020-05-04","GB","GBSCT",5463300,0.0193548387096774,NA,NA,NA,0.0276984085538867,0.0255192079496905,0.0298776091580829,1.67120865432714,1.59546872882464,1.74694857982963,470.78470677751,-1998.61157186467,2940.18098541969
"2020-05-05","GB","GBSCT",5463300,0.0193548387096774,NA,NA,NA,0.0276984085597563,0.0255192079594243,0.0298776091600883,1.67122105236641,1.59574952713567,1.74669257759715,448.48217122759,-1893.86375630226,2790.82809875744
"2020-05-06","GB","GBSCT",5463300,0.0242424242424242,NA,NA,NA,0.0276984085656258,0.0255192079691232,0.0298776091621284,1.67123345049766,1.59603015187483,1.74643674912048,427.236176140422,-1794.55509366773,2649.02744594857
"2020-05-07","GB","GBSCT",5463300,0.0242424242424242,NA,NA,NA,0.0276984085714954,0.0255192079787874,0.0298776091642034,1.67124584872088,1.59631060112654,1.74618109631522,406.996669908784,-1700.40532102048,2514.39866083804
"2020-05-08","GB","GBSCT",5463300,0.0242424242424242,NA,NA,NA,0.0276984085773649,0.0255192079884167,0.0298776091663132,1.67125824703608,1.59659087294893,1.74592562112323,387.715972025729,-1611.14852266496,2386.58046671642
"2020-05-09","GB","GBSCT",5463300,0.0242424242424242,NA,NA,NA,0.0276984085832345,0.0255192079980112,0.0298776091684577,1.67127064544326,1.59687096537344,1.74567032551309,369.348660758199,-1526.53239977279,2265.22972128919
"2020-05-10","GB","GBSCT",5463300,0.0242424242424242,NA,NA,NA,0.027698408589104,0.0255192080075709,0.0298776091706371,1.67128304394242,1.59715087640434,1.74541521148051,351.851466141876,-1446.31757700705,2150.0205092908
"2020-05-11","GB","GBSCT",5463300,0.0242424242424242,NA,NA,NA,0.0276984085949735,0.0255192080170958,0.0298776091728513,1.67129544253356,1.59743060401833,1.74516028104879,335.183168045206,-1370.27694428227,2040.64328037268
"2020-05-12","GB","GBSCT",5463300,0.0242424242424242,NA,NA,NA,0.0276984086008431,0.0255192080265859,0.0298776091751003,1.67130784121668,1.59771014616408,1.74490553626928,319.304499062451,-1298.1950318871,1936.80403001201
"2020-05-13","GB","GBSCT",5463300,0.0242424242424242,NA,NA,NA,0.0276984086067127,0.0255192080360411,0.0298776091773842,1.67132023999178,1.59798950076176,1.7446509792218,304.178052006993,-1229.86741728592,1838.22352129991
"2020-05-14","GB","GBSCT",5463300,0.0222222222222222,NA,NA,NA,0.0276984086125822,0.0255192080454616,0.0298776091797028,1.67133263885886,1.59826866570257,1.74439661201515,289.768191786963,-1165.10016200025,1744.63654557417
"2020-05-15","GB","GBSCT",5463300,0.0214285714285714,NA,NA,NA,0.0276984086184517,0.0255192080548472,0.0298776091820563,1.67134503781792,1.59854763884828,1.74414243678757,276.040971455614,-1103.70927705141,1655.79121996264
"2020-05-16","GB","GBSCT",5463300,0.0214285714285714,NA,NA,NA,0.0276984086243213,0.025519208064198,0.0298776091844445,1.67135743686897,1.59882641803073,1.7438884557072,262.964052238625,-1045.52021552197,1571.44831999922
"2020-05-17","GB","GBSCT",5463300,0.0214285714285714,NA,NA,NA,0.0276984086301908,0.025519208073514,0.0298776091868676,1.671369836012,1.59910500105135,1.74363467097265,250.50662734998,-990.367390866279,1491.38064556624
"2020-05-18","GB","GBSCT",5463300,0.0214285714285714,NA,NA,NA,0.0276984086360604,0.0255192080827953,0.0298776091893255,1.67138223524701,1.59938338568064,1.74338108481339,238.63934941692,-938.093719669345,1415.37241850319
"2020-05-19","GB","GBSCT",5463300,0.0214285714285714,NA,NA,NA,0.0276984086419299,0.0255192080920416,0.0298776091918182,1.67139463457401,1.59966156965766,1.74312769949037,227.334261342987,-888.550187618524,1343.2187103045
"2020-05-20","GB","GBSCT",5463300,0.0214285714285714,NA,NA,NA,0.0276984086477995,0.0255192081012532,0.0298776091943457,1.671407033993,1.59993955068953,1.74287451729647,216.564730446324,-841.595437515011,1274.72489840766
"2020-05-21","GB","GBSCT",5463300,0.0214285714285714,NA,NA,NA,0.027698408653669,0.02551920811043,0.0298776091969081,1.67141943350397,1.60021732645087,1.74262154055707,206.305385718033,-797.095378210846,1209.70614964691
"2020-05-22","GB","GBSCT",5463300,0.0214285714285714,NA,NA,NA,0.0276984086595386,0.0255192081195719,0.0298776091995052,1.67143183310693,1.60049489458328,1.74236877163059,196.532058052801,-754.92281341352,1147.98692951912
"2020-05-23","GB","GBSCT",5463300,0.0214285714285714,NA,NA,NA,0.0276984086654081,0.0255192081286791,0.0298776092021372,1.67144423280188,1.60077225269476,1.74211621290899,187.221723310996,-714.957089353373,1089.40053597536
"2020-05-24","GB","GBSCT",5463300,0.0214285714285714,NA,NA,NA,0.0276984086712777,0.0255192081377514,0.0298776092048039,1.67145663258881,1.60104939835921,1.74186386681841,178.352448078072,-677.083760359643,1033.78865651579
"2020-05-25","GB","GBSCT",5463300,0.0214285714285714,NA,NA,NA,0.0276984086771472,0.0255192081467889,0.0298776092075055,1.67146903246774,1.60132632911578,1.74161173581969,169.903337993542,-641.194271439155,981.000947426239
"2020-05-26","GB","GBSCT",5463300,0.0214285714285714,NA,NA,NA,0.0276984086830168,0.0255192081557916,0.0298776092102419,1.67148143243865,1.60160304246834,1.74135982240896,161.854488527746,-607.185656997153,930.894634052645
"2020-05-27","GB","GBSCT",5463300,0.0214285714285714,NA,NA,NA,0.0276984086888863,0.0255192081647595,0.0298776092130131,1.67149383250155,1.60187953588486,1.74110812911825,154.186938090493,-574.960254883295,883.33413106428
"2020-05-28","GB","GBSCT",5463300,0.0214285714285714,NA,NA,NA,0.0276984086947558,0.0255192081736925,0.0298776092158192,1.67150623265645,1.60215580679684,1.74085665851606,146.882623361081,-544.4254349869,838.190681709063
"2020-05-29","GB","GBSCT",5463300,0.0214285714285714,NA,NA,NA,0.0276984087006254,0.0255192081825908,0.02987760921866,1.67151863290334,1.60243185259865,1.74060541320802,139.924336734485,-515.49334164473,795.3420151137
"2020-05-30","GB","GBSCT",5463300,0.0214285714285714,NA,NA,NA,0.027698408706495,0.0255192081914543,0.0298776092215357,1.67153103324222,1.60270767064695,1.74035439583749,133.295685783437,-488.080649161696,754.67202072857
"2020-05-31","GB","GBSCT",5463300,0.0214285714285714,NA,NA,NA,0.0276984087123645,0.0255192082002829,0.0298776092244461,1.67154343367309,1.60298325826,1.74010360908619,126.981054640924,-462.108329780177,716.070439062024
"2020-06-01","GB","GBSCT",5463300,0.0214285714285714,NA,NA,NA,0.027698408718234,0.0255192082090767,0.0298776092273914,1.67155583419596,1.60325861271705,1.73985305567487,120.965567212115,-437.501433467174,679.432567891404
"2020-06-02","GB","GBSCT",5463300,0.0196969696969697,0,NA,0,0.0276984087241036,0.0255192082178357,0.0298776092303715,1.67156823481082,1.60353373125768,1.73960273836396,115.235052129051,-414.188878920313,644.658983178414
"2020-06-03","GB","GBSCT",5463300,0.0196969696969697,0,NA,0,0.0276984087299731,0.0255192082265599,0.0298776092333864,1.67158063551768,1.6038086110811,1.73935265995426,109.776009365541,-392.103255223958,611.655273955039
"2020-06-04","GB","GBSCT",5463300,0.0196969696969697,0,NA,0,0.0276984087358427,0.0255192082352493,0.0298776092364361,1.67159303631653,1.60408324934546,1.7391028232876,104.575578433615,-371.180633615416,580.331790482646
"2020-06-05","GB","GBSCT",5463300,0.0217391304347826,0,NA,0,0.0276984087417122,0.0255192082439039,0.0298776092395206,1.67160543720738,1.60435764316719,1.73885323124757,99.6215080866118,-351.360388848451,550.603405021675
"2020-06-06","GB","GBSCT",5463300,0.023936170212766,0,NA,0,0.0276984087475818,0.0255192082525236,0.0298776092426399,1.67161783819023,1.60463178962025,1.73860388676021,94.9021274575201,-332.585029667252,522.389284582293
"2020-06-07","GB","GBSCT",5463300,0.0268948655256724,0,NA,0,0.0276984087534513,0.0255192082611086,0.0298776092457941,1.67163023926507,1.60490568573542,1.73835479279473,90.4063185645931,-314.800037928554,495.61267505774
"2020-06-08","GB","GBSCT",5463300,0.0339366515837104,0,NA,0,0.0276984087593209,0.0255192082696587,0.0298776092489831,1.67164264043192,1.60517932849956,1.73810595236428,86.123490119452,-297.953715932991,470.200696171895
"2020-06-09","GB","GBSCT",5463300,0.0341207349081365,0,NA,0,0.0276984087651904,0.025519208278174,0.0298776092522068,1.67165504169076,1.60545271485485,1.73785736852667,82.0435525759838,-281.997041548941,446.084146700909
"2020-06-10","GB","GBSCT",5463300,0.0344234079173838,0,NA,0,0.02769840877106,0.0255192082866545,0.0298776092554654,1.6716674430416,1.60572584169803,1.73760904438518,78.1568943612503,-266.883530733165,423.197319455666
"2020-06-11","GB","GBSCT",5463300,0.0397526501766784,0,NA,0,0.0276984087769295,0.0255192082951002,0.0298776092587588,1.67167984448445,1.60599870587962,1.73736098308927,74.4543592324131,-252.569107072551,401.477825537377
"2020-06-12","GB","GBSCT",5463300,0.0401785714285714,0,NA,0,0.0276984087827991,0.0255192083035111,0.029877609262087,1.67169224601929,1.60627130420313,1.73711318783546,70.9272247063289,-239.011977990278,380.866427402936
"2020-06-13","GB","GBSCT",5463300,0.0401785714285714,0,NA,0,0.0276984087886686,0.0255192083118871,0.0298776092654501,1.67170464764614,1.60654363342423,1.73686566186805,67.5671815110053,-226.172517277753,361.306880299764
"2020-06-14","GB","GBSCT",5463300,0.0401785714285714,0,NA,0,0.0276984087945382,0.0255192083202284,0.0298776092688479,1.67171704936499,1.60681569024994,1.73661840848004,64.3663140105043,-214.013153630789,342.745781651797
"2020-06-15","GB","GBSCT",5463300,0.0401785714285714,0,NA,0,0.0276984088004077,0.0255192083285348,0.0298776092722806,1.67172945117585,1.60708747133779,1.7363714310139,61.3170815571762,-202.498264884762,325.132427999114
"2020-06-16","GB","GBSCT",5463300,0.0403587443946188,0,NA,0,0.0276984088062773,0.0255192083368065,0.029877609275748,1.6717418530787,1.60735897329497,1.73612473286244,58.4123007272998,-191.594077658961,308.41867911356
"2020-06-17","GB","GBSCT",5463300,0.0403587443946188,0,NA,0,0.0276984088121468,0.0255192083450433,0.0298776092792503,1.67175425507357,1.60763019267742,1.73587831746971,55.6451283982741,-181.268572134967,292.558828931515
"2020-06-18","GB","GBSCT",5463300,0.0403587443946188,0,NA,0,0.0276984088180163,0.0255192083532453,0.0298776092827874,1.67176665716043,1.60790112598902,1.73563218833185,53.0090456274953,-171.49139170786,277.50948296285
"2020-06-19","GB","GBSCT",5463300,0.0372786579683131,0,NA,0,0.0276984088238859,0.0255192083614125,0.0298776092863593,1.67177905933931,1.60817176968059,1.73538634899802,50.4978422949426,-162.233757262264,263.229441852149
"2020-06-20","GB","GBSCT",5463300,0.0372786579683131,0,NA,0,0.0276984088297554,0.0255192083695449,0.029877609289966,1.67179146161019,1.60844212014907,1.73514080307132,48.105602473292,-153.468385837819,249.679590784403
"2020-06-21","GB","GBSCT",5463300,0.0372786579683131,0,NA,0,0.027698408835625,0.0255192083776424,0.0298776092936075,1.67180386397308,1.60871217373647,1.73489555420969,45.8266904910938,-145.169413460568,236.822794442755
"2020-06-22","GB","GBSCT",5463300,0.0372786579683131,0,NA,0,0.0276984088414945,0.0255192083857052,0.0298776092972839,1.67181626642798,1.60898192672903,1.73465060612692,43.6557376561799,-137.312321928083,224.623797240443
"2020-06-23","GB","GBSCT",5463300,0.0372786579683131,0,NA,0,0.0276984088473641,0.0255192083937331,0.029877609300995,1.67182866897488,1.60925137535618,1.73440596259359,41.5876296080247,-129.873869346931,213.04912856298
"2020-06-24","GB","GBSCT",5463300,0.0372786579683131,0,NA,0,0.0276984088532336,0.0255192084017262,0.029877609304741,1.6718410716138,1.60952051578955,1.73416162743805,39.6174942692653,-122.832024231244,202.067012769775
"2020-06-25","GB","GBSCT",5463300,0.0372786579683131,0,NA,0,0.0276984088591032,0.0255192084096845,0.0298776093085218,1.67185347434472,1.60978934414199,1.73391760454746,37.7406903679937,-116.165902980905,191.647283716893
"2020-06-26","GB","GBSCT",5463300,0.04014272970562,0,NA,0,0.0276984088649727,0.0255192084176081,0.0298776093123374,1.67186587716766,1.61005785646653,1.73367389786879,35.9527965037852,-109.85571056702,181.76130357459
"2020-06-27","GB","GBSCT",5463300,0.04014272970562,0,NA,0,0.0276984088708423,0.0255192084254967,0.0298776093161878,1.67187828008261,1.61032604875534,1.73343051140988,34.2496007317023,-103.88268426112,172.381885724525
"2020-06-28","GB","GBSCT",5463300,0.04014272970562,0,NA,0,0.0276984088767118,0.0255192084333506,0.029877609320073,1.67189068308957,1.61059391693867,1.73318744924047,32.6270906397372,-98.2290402528338,163.483221532308
"2020-06-29","GB","GBSCT",5463300,0.04014272970562,0,NA,0,0.0276984088825814,0.0255192084411697,0.029877609323993,1.67190308618855,1.61086145688374,1.73294471549335,31.0814438963159,-92.8779230086178,155.04081080125
"2020-06-30","GB","GBSCT",5463300,0.04014272970562,0,NA,0,0.0276984088884509,0.0255192084489539,0.0298776093279479,1.67191548937953,1.61112866439369,1.73270231436538,29.6090192455975,-87.8133572316723,147.031395722867
"2020-07-01","GB","GBSCT",5463300,0.0378037803780378,0,NA,0,0.0276984088943205,0.0255192084567034,0.0298776093319375,1.67192789266254,1.61139553520639,1.73246025011868,28.2063479293534,-83.0202022902128,139.43289814892
"2020-07-02","GB","GBSCT",5463300,0.0378037803780378,0,NA,0,0.02769840890019,0.025519208464418,0.029877609335962,1.67194029603755,1.61166206499338,1.73221852708173,26.870125515219,-78.4841089880589,132.224360018497
"2020-07-03","GB","GBSCT",5463300,0.0378037803780378,0,NA,0,0.0276984089060595,0.0255192084720978,0.0298776093400213,1.67195269950459,1.61192824935861,1.73197714965056,25.5972041120665,-74.19147855788,125.385886782013
"2020-07-04","GB","GBSCT",5463300,0.0378037803780378,0,NA,0,0.0276984089119291,0.0255192084797428,0.0298776093441154,1.67196510306364,1.61219408383736,1.73173612228991,24.3845849541597,-70.1294237635267,118.898593671846
"2020-07-05","GB","GBSCT",5463300,0.0391061452513966,0,NA,0,0.0276984089177986,0.025519208487353,0.0298776093482443,1.6719775067147,1.61245956389495,1.73149544953446,23.2294113366208,-66.2857320036496,112.744554676891
"2020-07-06","GB","GBSCT",5463300,0.0422535211267606,0,NA,0,0.0276984089236682,0.0255192084949284,0.029877609352408,1.67198991045779,1.61272468492557,1.73125513599001,22.1289618855651,-62.6488303142831,106.906754085413
"2020-07-07","GB","GBSCT",5463300,0.0416666666666667,0,NA,0,0.0276984089295377,0.0255192085024689,0.0298776093566066,1.67200231429289,1.612989442251,1.73101518633478,21.0806441470518,-59.2077521732795,101.369040467383
"2020-07-08","GB","GBSCT",5463300,0.0416666666666667,0,NA,0,0.0276984089354073,0.0255192085099747,0.0298776093608399,1.67201471822001,1.61325383111935,1.73077560532067,20.0819884797448,-55.9521060144163,96.1160829739059
"2020-07-09","GB","GBSCT",5463300,0.0416666666666667,0,NA,0,0.0276984089412768,0.0255192085174456,0.029877609365108,1.67202712223915,1.6135178467038,1.7305363977745,19.1306422368979,-52.8720453636887,91.1333298374844
"2020-07-10","GB","GBSCT",5463300,0.0462555066079295,0,NA,0,0.0276984089471464,0.0255192085248817,0.029877609369411,1.67203952635032,1.61378148410123,1.7302975685994,18.2243642239571,-49.9582405147527,86.4069689626669
"2020-07-11","GB","GBSCT",5463300,0.0462555066079295,0,NA,0,0.0276984089530159,0.025519208532283,0.0298776093737488,1.6720519305535,1.61404473833092,1.73005912277608,17.3610194187242,-47.2018516647118,81.9238905021601
"2020-07-12","GB","GBSCT",5463300,0.0462555066079295,0,NA,0,0.0276984089588855,0.0255192085396495,0.0298776093781214,1.67206433484871,1.61430760433319,1.72982106536422,16.5385739416413,-44.5945034354487,77.6716513187313
"2020-07-13","GB","GBSCT",5463300,0.0462555066079295,0,NA,0,0.027698408964755,0.0255192085469812,0.0298776093825288,1.67207673923593,1.61457007696799,1.72958340150387,15.7550902643502,-42.1282607095197,73.6384412382201
"2020-07-14","GB","GBSCT",5463300,0.0462555066079295,0,NA,0,0.0276984089706246,0.0255192085542781,0.029877609386971,1.67208914371518,1.61483215101355,1.72934613641682,15.0087226452361,-39.7956057132374,69.8130510037095
"2020-07-15","GB","GBSCT",5463300,0.0462555066079295,0,NA,0,0.0276984089764941,0.0255192085615401,0.0298776093914481,1.67210154828646,1.61509382116487,1.72910927540805,14.297712781204,-37.5894162830087,66.1848418454167
"2020-07-16","GB","GBSCT",5463300,0.0462555066079295,0,NA,0,0.0276984089823637,0.0255192085687674,0.0298776093959599,1.67211395294976,1.61535508203234,1.72887282386718,13.6203856654444,-35.5029452542452,62.743716585134
"2020-07-17","GB","GBSCT",5463300,0.0462555066079295,0,NA,0,0.0276984089882332,0.0255192085759598,0.0298776094005066,1.67212635770509,1.61561592814021,1.72863678726996,12.975145641429,-33.529800915266,59.480092198124
"2020-07-18","GB","GBSCT",5463300,0.0462555066079295,0,NA,0,0.0276984089941028,0.0255192085831174,0.0298776094050881,1.67213876255244,1.61587635392512,1.72840117117975,12.3604726438413,-31.6639284715405,56.3848737592231
"2020-07-19","GB","GBSCT",5463300,0.0462555066079295,0,NA,0,0.0276984089999723,0.0255192085902402,0.0298776094097044,1.67215116749181,1.61613635373456,1.72816598124907,11.7749186175858,-29.8995924684141,53.4494297035858
"2020-07-20","GB","GBSCT",5463300,0.0462555066079295,0,NA,0,0.0276984090058418,0.0255192085973282,0.0298776094143555,1.67216357252322,1.61639592182529,1.72793122322115,11.2171041064398,-28.2313601231,50.6655683359796
"2020-07-21","GB","GBSCT",5463300,0.0462555066079295,0,NA,0,0.0276984090117114,0.0255192086043814,0.0298776094190414,1.67217597764665,1.61665505236182,1.72769690293149,10.6857150033115,-26.6540855192356,48.0255155258586
