"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high"
"2020-03-23","DE","DESN",4085000,0,0,0,0,2.22044604925031e-16,-8.78346251382498e-15,9.22755172367504e-15
"2020-03-24","DE","DESN",4085000,0,NA,NA,NA,2.22044604925031e-16,-8.75268886364219e-15,9.19677807349226e-15
"2020-03-25","DE","DESN",4085000,0,NA,NA,NA,2.22044604925031e-16,-8.72192169406664e-15,9.1660109039167e-15
"2020-03-26","DE","DESN",4085000,0,NA,NA,NA,2.22044604925031e-16,-8.69116107220882e-15,9.13525028205888e-15
"2020-03-27","DE","DESN",4085000,0,NA,NA,NA,2.22044604925031e-16,-8.66040706609451e-15,9.10449627594457e-15
"2020-03-28","DE","DESN",4085000,0,NA,NA,NA,2.22044604925031e-16,-8.62965974468013e-15,9.0737489545302e-15
"2020-03-29","DE","DESN",4085000,0,NA,NA,NA,2.22044604925031e-16,-8.59891917786846e-15,9.04300838771853e-15
"2020-03-30","DE","DESN",4085000,0,NA,NA,NA,2.22044604925031e-16,-8.56818543652465e-15,9.01227464637471e-15
"2020-03-31","DE","DESN",4085000,0,NA,NA,NA,2.22044604925031e-16,-8.53745859249255e-15,8.98154780234261e-15
"2020-04-01","DE","DESN",4085000,0,NA,NA,NA,2.22044604925031e-16,-8.50673871861139e-15,8.95082792846145e-15
"2020-04-02","DE","DESN",4085000,0,NA,NA,NA,2.22044604925031e-16,-8.47602588873278e-15,8.92011509858284e-15
"2020-04-03","DE","DESN",4085000,0,NA,NA,NA,2.22044604925031e-16,-8.44532017773804e-15,8.8894093875881e-15
"2020-04-04","DE","DESN",4085000,0,NA,NA,NA,2.22044604925031e-16,-8.41462166155592e-15,8.85871087140598e-15
"2020-04-05","DE","DESN",4085000,0,NA,NA,NA,2.22044604925031e-16,-8.38393041718061e-15,8.82801962703067e-15
"2020-04-06","DE","DESN",4085000,0,NA,NA,NA,2.22044604925031e-16,-8.35324652269022e-15,8.79733573254028e-15
"2020-04-07","DE","DESN",4085000,0,NA,NA,NA,2.22044604925031e-16,-8.32257005726553e-15,8.76665926711559e-15
"2020-04-08","DE","DESN",4085000,0,NA,NA,NA,2.22044604925031e-16,-8.29190110120919e-15,8.73599031105925e-15
"2020-04-09","DE","DESN",4085000,0,NA,NA,NA,2.22044604925031e-16,-8.2612397359653e-15,8.70532894581536e-15
"2020-04-10","DE","DESN",4085000,0,NA,NA,NA,2.22044604925031e-16,-8.2305860441394e-15,8.67467525398946e-15
"2020-04-11","DE","DESN",4085000,0.0222222222222222,NA,NA,NA,2.22044604925031e-16,-8.19994010951882e-15,8.64402931936888e-15
"2020-04-12","DE","DESN",4085000,0.0222222222222222,NA,NA,NA,2.22044604925031e-16,-8.16930210252157e-15,8.61339131237163e-15
"2020-04-13","DE","DESN",4085000,0.0222222222222222,NA,NA,NA,2.22044604925031e-16,-8.13867215932835e-15,8.58276136917841e-15
"2020-04-14","DE","DESN",4085000,0.0222222222222222,NA,NA,NA,2.22044604925031e-16,-8.10805031451963e-15,8.55213952436969e-15
"2020-04-15","DE","DESN",4085000,0.0222222222222222,NA,NA,NA,2.22044604925031e-16,-8.07743660127879e-15,8.52152581112885e-15
"2020-04-16","DE","DESN",4085000,0.0222222222222222,NA,NA,NA,2.22044604925031e-16,-8.04683104815589e-15,8.49092025800596e-15
"2020-04-17","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-8.01623367656046e-15,8.46032288641052e-15
"2020-04-18","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-7.98564449900199e-15,8.42973370885205e-15
"2020-04-19","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-7.95506351809811e-15,8.39915272794817e-15
"2020-04-20","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-7.92449072637041e-15,8.36857993622047e-15
"2020-04-21","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-7.89392610684884e-15,8.3380153166989e-15
"2020-04-22","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-7.86336963450597e-15,8.30745884435603e-15
"2020-04-23","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-7.83282127854324e-15,8.2769104883933e-15
"2020-04-24","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-7.80228100555175e-15,8.24637021540181e-15
"2020-04-25","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-7.77174879235445e-15,8.21583800220451e-15
"2020-04-26","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-7.74122466080902e-15,8.18531387065908e-15
"2020-04-27","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-7.71070864710704e-15,8.15479785695711e-15
"2020-04-28","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-7.68020078616913e-15,8.12428999601920e-15
"2020-04-29","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-7.64970110820899e-15,8.09379031805905e-15
"2020-04-30","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-7.61920963605973e-15,8.0632988459098e-15
"2020-05-01","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-7.5887263832825e-15,8.03281559313257e-15
"2020-05-02","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-7.5582513530787e-15,8.00234056292876e-15
"2020-05-03","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-7.52778453802817e-15,7.97187374787823e-15
"2020-05-04","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-7.49732592067612e-15,7.94141513052618e-15
"2020-05-05","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-7.46687547499223e-15,7.91096468484229e-15
"2020-05-06","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-7.43643316872634e-15,7.88052237857641e-15
"2020-05-07","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-7.4059989666856e-15,7.85008817653566e-15
"2020-05-08","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-7.37557284294802e-15,7.81966205279808e-15
"2020-05-09","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-7.34515481854103e-15,7.78924402839109e-15
"2020-05-10","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-7.31474493141051e-15,7.75883414126057e-15
"2020-05-11","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-7.28434321838115e-15,7.72843242823121e-15
"2020-05-12","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-7.2539497114945e-15,7.69803892134456e-15
"2020-05-13","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-7.22356443515166e-15,7.66765364500172e-15
"2020-05-14","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-7.19318740407573e-15,7.6372766139258e-15
"2020-05-15","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-7.16281862211754e-15,7.60690783196761e-15
"2020-05-16","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-7.13245808192911e-15,7.57654729177917e-15
"2020-05-17","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-7.10210576553004e-15,7.5461949753801e-15
"2020-05-18","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-7.07176164579294e-15,7.51585085564301e-15
"2020-05-19","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-7.04142568887456e-15,7.48551489872462e-15
"2020-05-20","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-7.01109785762048e-15,7.45518706747055e-15
"2020-05-21","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-6.98077812320225e-15,7.42486733305231e-15
"2020-05-22","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-6.95046650559775e-15,7.39455571544781e-15
"2020-05-23","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-6.9201630446663e-15,7.36425225451637e-15
"2020-05-24","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-6.88986777933002e-15,7.33395698918009e-15
"2020-05-25","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-6.85958074364902e-15,7.30366995349908e-15
"2020-05-26","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-6.82930196376049e-15,7.27339117361055e-15
"2020-05-27","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-6.79903145567852e-15,7.24312066552858e-15
"2020-05-28","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-6.76876922398064e-15,7.21285843383071e-15
"2020-05-29","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-6.73851526140832e-15,7.18260447125838e-15
"2020-05-30","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-6.70826954940922e-15,7.15235875925928e-15
"2020-05-31","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-6.67803205965017e-15,7.12212126950023e-15
"2020-06-01","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-6.64780275653079e-15,7.09189196638085e-15
"2020-06-02","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-6.61758160072855e-15,7.06167081057861e-15
"2020-06-03","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-6.58736856031463e-15,7.03145777016469e-15
"2020-06-04","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-6.55716365397448e-15,7.00125286382455e-15
"2020-06-05","DE","DESN",4085000,0.0153846153846154,NA,NA,NA,2.22044604925031e-16,-6.5269669236595e-15,6.97105613350957e-15
"2020-06-06","DE","DESN",4085000,0.0117647058823529,NA,NA,NA,2.22044604925031e-16,-6.49677841061504e-15,6.94086762046511e-15
"2020-06-07","DE","DESN",4085000,0.0117647058823529,NA,NA,NA,2.22044604925031e-16,-6.46659815114318e-15,6.91068736099324e-15
"2020-06-08","DE","DESN",4085000,0.0117647058823529,NA,NA,NA,2.22044604925031e-16,-6.43642617331469e-15,6.88051538316476e-15
"2020-06-09","DE","DESN",4085000,0.0108108108108108,NA,NA,NA,2.22044604925031e-16,-6.40626249458682e-15,6.85035170443688e-15
"2020-06-10","DE","DESN",4085000,0.0108108108108108,NA,NA,NA,2.22044604925031e-16,-6.37610712035579e-15,6.82019633020585e-15
"2020-06-11","DE","DESN",4085000,0.0108108108108108,NA,NA,NA,2.22044604925031e-16,-6.34596004347434e-15,6.7900492533244e-15
"2020-06-12","DE","DESN",4085000,0.0108108108108108,NA,NA,NA,2.22044604925031e-16,-6.31582124476532e-15,6.75991045461538e-15
"2020-06-13","DE","DESN",4085000,0.0108108108108108,NA,NA,NA,2.22044604925031e-16,-6.28569069456368e-15,6.72977990441374e-15
"2020-06-14","DE","DESN",4085000,0.0108108108108108,NA,NA,NA,2.22044604925031e-16,-6.25556835532034e-15,6.6996575651704e-15
"2020-06-15","DE","DESN",4085000,0.0108108108108108,NA,NA,NA,2.22044604925031e-16,-6.22545418530262e-15,6.66954339515268e-15
"2020-06-16","DE","DESN",4085000,0.0108108108108108,NA,NA,NA,2.22044604925031e-16,-6.19534814924753e-15,6.63943735909759e-15
"2020-06-17","DE","DESN",4085000,0.0108108108108108,NA,NA,NA,2.22044604925031e-16,-6.16525026427623e-15,6.60933947412629e-15
"2020-06-18","DE","DESN",4085000,0.0108108108108108,NA,NA,NA,2.22044604925031e-16,-6.13516057463489e-15,6.57924978448495e-15
"2020-06-19","DE","DESN",4085000,0.0108108108108108,NA,NA,NA,2.22044604925031e-16,-6.10507912415829e-15,6.54916833400836e-15
"2020-06-20","DE","DESN",4085000,0.0108108108108108,NA,NA,NA,2.22044604925031e-16,-6.07500595165459e-15,6.51909516150465e-15
"2020-06-21","DE","DESN",4085000,0.0108108108108108,NA,NA,NA,2.22044604925031e-16,-6.0449410873624e-15,6.48903029721246e-15
"2020-06-22","DE","DESN",4085000,0.0108108108108108,NA,NA,NA,2.22044604925031e-16,-6.01488455036349e-15,6.45897376021355e-15
"2020-06-23","DE","DESN",4085000,0.0108108108108108,NA,NA,NA,2.22044604925031e-16,-5.98483634698351e-15,6.42892555683357e-15
"2020-06-24","DE","DESN",4085000,0.0108108108108108,NA,NA,NA,2.22044604925031e-16,-5.9547964702145e-15,6.39888568006456e-15
"2020-06-25","DE","DESN",4085000,0.0108108108108108,NA,NA,NA,2.22044604925031e-16,-5.92476490019416e-15,6.36885411004423e-15
"2020-06-26","DE","DESN",4085000,0.0108108108108108,NA,NA,NA,2.22044604925031e-16,-5.89474160577821e-15,6.33883081562827e-15
"2020-06-27","DE","DESN",4085000,0.0108108108108108,NA,NA,NA,2.22044604925031e-16,-5.86472654724348e-15,6.30881575709354e-15
"2020-06-28","DE","DESN",4085000,0.0108108108108108,NA,NA,NA,2.22044604925031e-16,-5.8347196801611e-15,6.27880889001116e-15
