"","cutoff","predType","startDate","endDate","mape","mae","mse","rmse","smape","minlag","maxlag","penalty","alpha_in","rmcc","rmth","smth","limitRange","basisdim","firstcutoff","lastcutoff","cutoffinterval","signalsToTry"
"1",2020-12-08,"nearFuture",2020-12-09,2020-12-21,Inf,12.3311833965533,213.853787679134,14.6237405501853,1.27171131176818,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data-gmob_data"
"2",2020-12-09,"nearFuture",2020-12-10,2020-12-21,Inf,11.7148892348168,196.193073789595,14.0068937951851,1.10850969801142,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data-gmob_data"
"3",2020-12-10,"nearFuture",2020-12-11,2020-12-21,Inf,10.9352224845162,177.629520967461,13.327772543357,1.04689904638709,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data-gmob_data"
"4",2020-12-11,"nearFuture",2020-12-12,2020-12-21,Inf,9.82178071652818,152.124802836813,12.3338883908041,0.972835938205344,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data-gmob_data"
"5",2020-12-14,"nearFuture",2020-12-15,2020-12-21,Inf,7.40348164597046,73.5848398476458,8.5781606331221,0.714730996251942,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data-gmob_data"
"6",2020-12-15,"nearFuture",2020-12-16,2020-12-21,Inf,5.36585107433404,46.9255343087762,6.85022147881192,0.584782391219304,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data-gmob_data"
"7",2020-12-16,"nearFuture",2020-12-17,2020-12-21,Inf,6.08715084125906,55.6900346595376,7.46257560494616,0.665793824246956,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data-gmob_data"
"8",2020-12-17,"nearFuture",2020-12-18,2020-12-21,Inf,5.26477043649786,51.9489855944052,7.20756447036065,0.643887373283546,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data-gmob_data"
"9",2020-12-18,"nearFuture",2020-12-19,2020-12-21,Inf,6.75247674194443,69.9598038483573,8.36419774086895,0.832154007630924,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data-gmob_data"
"10",2020-12-19,"nearFuture",2020-12-20,2020-12-21,Inf,6.8969834374437,87.2329661023819,9.33985899799252,1.02650563114987,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data-gmob_data"
