"","date","estimate"
"1","2020-12-22",9.04468457868202
"2","2020-12-23",15.141857817898
"3","2020-12-24",18.3975459991947
"4","2020-12-25",23.7176393559244
"5","2020-12-26",13.0702447832311
"6","2020-12-27",1.01532919236597
"7","2020-12-28",16.0769152635924
"8","2020-12-29",10.2544053779277
"9","2020-12-30",15.5448688532431
"10","2020-12-31",18.1922553423863
"11","2021-01-01",8.37153223701289
"12","2021-01-02",15.9382790312009
"13","2021-01-03",16.0175718385795
"14","2021-01-04",17.3214947344121
"15","2021-01-05",19.8025501755785
"16","2021-01-06",6.93066282074691
"17","2021-01-07",25.8119801132665
"18","2021-01-08",25.5052422847688
"19","2021-01-09",20.3140974791619
"20","2021-01-10",22.9545605573183
"21","2021-01-11",36.6653238311374
"22","2021-01-12",59.9379715200432
"23","2021-01-13",64.9029430773362
"24","2021-01-14",34.7577954466686
