"","cutoff","predType","startDate","endDate","mape","mae","mse","rmse","smape","minlag","maxlag","penalty","alpha_in","rmcc","rmth","smth","limitRange","basisdim","firstcutoff","lastcutoff","cutoffinterval","signalsToTry"
"1",2020-11-21,"nearFuture",2020-11-22,2020-12-11,12.6975820768272,62600.3708956959,51355377070.4294,226617.247954407,0.837260639532206,20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data"
"2",2020-11-22,"nearFuture",2020-11-23,2020-12-12,Inf,10144.0114325233,160203763.729674,12657.1625465455,0.696109988296386,20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data"
"3",2020-11-23,"nearFuture",2020-11-24,2020-12-13,Inf,11544.500793197,176166541.608451,13272.7744502968,0.734713572982592,20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data"
"4",2020-11-24,"nearFuture",2020-11-25,2020-12-14,Inf,9914.11862844614,132599422.060466,11515.1822417392,0.732679532378689,20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data"
"5",2020-11-25,"nearFuture",2020-11-26,2020-12-15,Inf,10053.6535241065,133666150.604537,11561.4078123962,0.749255329492917,20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data"
"6",2020-11-26,"nearFuture",2020-11-27,2020-12-16,Inf,9992.67630551885,131739721.186593,11477.7925223709,0.758252093086448,20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data"
"7",2020-11-27,"nearFuture",2020-11-28,2020-12-17,Inf,13972.6289732817,404417543.682912,20110.1353472052,0.961007025196679,20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data"
"8",2020-11-28,"nearFuture",2020-11-29,2020-12-18,Inf,842618.78803065,13764692488142.4,3710079.84929468,0.997550913838359,20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data"
"9",2020-11-29,"nearFuture",2020-11-30,2020-12-19,Inf,734846.909532688,10424041986841.5,3228628.4993541,1.03661288120396,20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data"
"10",2020-11-30,"nearFuture",2020-12-01,2020-12-20,Inf,7407.30858688866,78577492.4891201,8864.39464876875,0.607615579113304,20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data"
"11",2020-12-01,"nearFuture",2020-12-02,2020-12-21,Inf,6670.15448703926,66116812.7884151,8131.22455651146,0.57039493504241,20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data"
"12",2020-12-02,"nearFuture",2020-12-03,2020-12-21,Inf,7171.28089909573,76664566.0578672,8755.83040367201,0.679491445829723,20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data"
"13",2020-12-03,"nearFuture",2020-12-04,2020-12-21,Inf,7159.77216769025,77994464.9792269,8831.44750192328,0.691784775255564,20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data"
"14",2020-12-04,"nearFuture",2020-12-05,2020-12-21,Inf,391523.235295401,2491692270764.32,1578509.50924102,0.96111880929023,20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data"
"15",2020-12-05,"nearFuture",2020-12-06,2020-12-21,Inf,846583.70649751,11253398004219,3354608.47256711,0.911099340475031,20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data"
"16",2020-12-06,"nearFuture",2020-12-07,2020-12-21,Inf,9197.64246137283,122395717.007962,11063.2597821782,0.817770408180007,20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data"
