"","minlag","maxlag","penalty","alpha_in","rmcc","rmth","smth","limitRange","basisdim","firstcutoff","lastcutoff","cutoffinterval","umd","ccfr","nsum","umd_smooth","cutoff","date","lag","predType","y","strawman","fore","fore_low","fore_high","scaled_abs_err","syncFore","scaled_abs_err_sync"
"1",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-22,2020-10-23,1,"nearFuture",41985,40766,60703.0860022358,62514.8054745689,58943.8713313096,15.3552797267272,NA,NA
"2",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-22,2020-10-24,2,"nearFuture",45240,40766,28292.3819364567,29345.0866606779,27277.4411912352,3.78802370580135,NA,NA
"3",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-22,2020-10-25,3,"nearFuture",6554,40766,13484.9297590471,14071.1466482307,12923.1352037183,0.202587681481482,NA,NA
"4",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-22,2020-10-26,4,"nearFuture",72017,40766,8177.50278342764,8565.32209471285,7807.24309413243,2.04279854131162,NA,NA
"5",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-22,2020-10-27,5,"nearFuture",33151,40766,12437.8295441487,12963.6484302316,11933.3384117803,2.72004864781763,NA,NA
"6",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-22,2020-10-28,6,"nearFuture",36425,40766,21537.3517029501,22464.4776211625,20648.4889699636,3.42954349081326,NA,NA
"7",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-22,2020-10-29,7,"nearFuture",46591,40766,54797.341698998,58259.4747914457,51540.9496571302,1.40881402533721,NA,NA
"8",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-23,2020-10-24,1,"nearFuture",45240,41985,36502.6315012188,37706.6261967403,35337.0810626637,2.68429139665036,17784.545498983,8.43485545087009
"9",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-23,2020-10-25,2,"nearFuture",6554,41985,12766.6477600833,13330.3487867652,12226.7839827161,0.175344973608082,NA,NA
"10",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-23,2020-10-26,3,"nearFuture",72017,41985,7043.08213975529,7364.1294410101,6736.0312477799,2.1634895397603,NA,NA
"11",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-23,2020-10-27,4,"nearFuture",33151,41985,11985.9409153473,12449.9442870918,11539.2307237188,2.39586360451175,NA,NA
"12",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-23,2020-10-28,5,"nearFuture",36425,41985,14905.9657408442,15548.0628330284,14290.3856932732,3.87032990202976,NA,NA
"13",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-23,2020-10-29,6,"nearFuture",46591,41985,24137.6245020026,25352.1754910788,22981.2592140149,4.87481013745606,NA,NA
"14",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-23,2020-10-30,7,"nearFuture",49194,41985,34978.1820408785,37498.1480146048,32627.5638575088,1.97195421794278,NA,NA
"15",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-24,2020-10-25,1,"nearFuture",6554,45240,11043.1147014397,11479.7303165969,10623.1051554272,0.116039774112694,19780.4832002209,0.341893274049502
"16",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-24,2020-10-26,2,"nearFuture",72017,45240,5901.43414778998,6191.73299670506,5624.74593449601,2.4691177446966,22849.0522113333,1.83620076135603
"17",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-24,2020-10-27,3,"nearFuture",33151,45240,12871.1772778972,13317.4296828411,12439.8782996776,1.67754344614321,NA,NA
"18",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-24,2020-10-28,4,"nearFuture",36425,45240,12442.5786841049,12937.6920558198,11966.4128379451,2.72063769860175,NA,NA
"19",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-24,2020-10-29,5,"nearFuture",46591,45240,36703.5404359733,38862.8058816537,34664.2464426659,7.31862291392159,NA,NA
"20",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-24,2020-10-30,6,"nearFuture",49194,45240,30533.4181044521,32380.8755335052,28791.3654520127,4.71941878877806,NA,NA
"21",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-24,2020-10-31,7,"nearFuture",35051,45240,29883.9397504423,31514.6552360507,28337.6051021009,0.507121429880323,NA,NA
"22",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-25,2020-10-26,1,"nearFuture",72017,6554,3761.2051505312,3898.07872597853,3629.13762877665,1.04266218854049,-727.909550908507,1.11123702778359
"23",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-25,2020-10-27,2,"nearFuture",33151,6554,8291.55396097602,8551.76412996814,8039.26137846289,0.934671054558383,2078.90620089273,1.16825558513889
"24",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-25,2020-10-28,3,"nearFuture",36425,6554,8252.76778646228,8521.10492409545,7992.88082284699,0.943129865508171,1321.83802741523,1.17515858094505
"25",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-25,2020-10-29,4,"nearFuture",46591,6554,28470.1341517336,29667.1990090477,27321.3705941877,0.452602988431045,NA,NA
"26",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-25,2020-10-30,5,"nearFuture",49194,6554,17463.9788287576,18183.1754401115,16773.2285010293,0.744137457094237,NA,NA
"27",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-25,2020-10-31,6,"nearFuture",35051,6554,18238.2985281983,18966.4712562282,17538.0822668556,0.589981453177937,NA,NA
"28",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-25,2020-11-01,7,"nearFuture",46179,6554,7459.42035643442,7784.22513947469,7148.16838631972,0.977150274891821,NA,NA
"29",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-26,2020-10-27,1,"nearFuture",33151,72017,29533.3530229337,46409.8772723643,18793.8213164939,0.093079992203294,97789.1478724025,1.66310265709719
