"","cutoff","predType","startDate","endDate","mape","mae","mse","rmse","smape","minlag","maxlag","penalty","alpha_in","rmcc","rmth","smth","limitRange","basisdim","firstcutoff","lastcutoff","cutoffinterval","signalsToTry"
"1",2020-11-30,"nearFuture",2020-12-01,2020-12-21,Inf,0.333333333334497,1.76190476190446,1.32736760616811,1.99999999999961,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"2",2020-12-01,"nearFuture",2020-12-02,2020-12-21,Inf,0.350002856776194,1.84999773770037,1.36014621923541,1.99999924589796,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"3",2020-12-02,"nearFuture",2020-12-03,2020-12-21,Inf,0.36842374663946,1.94736603990504,1.39548057668498,1.99999920628248,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"4",2020-12-03,"nearFuture",2020-12-04,2020-12-21,Inf,0.388891402100268,2.05555304235462,1.43372000137915,1.99999916226526,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"5",2020-12-04,"nearFuture",2020-12-05,2020-12-21,Inf,0.411764705882615,2.17647058823525,1.47528661223345,1.99999999999991,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"6",2020-12-05,"nearFuture",2020-12-06,2020-12-21,Inf,0.437502423188144,2.3124971729576,1.52068970304846,1.99999905765174,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"7",2020-12-06,"nearFuture",2020-12-07,2020-12-21,Inf,0.466669035876326,2.46666365131936,1.5705615719606,1.99999899488361,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"8",2020-12-07,"nearFuture",2020-12-08,2020-12-21,Inf,0.50000230754528,2.64285391230419,1.62568567450912,1.9999989231486,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"9",2020-12-08,"nearFuture",2020-12-09,2020-12-21,Inf,0.461538463485758,2.76923076798136,1.66410058830029,1.99999999993059,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"10",2020-12-09,"nearFuture",2020-12-10,2020-12-21,Inf,0.500000001306118,2.99999999892992,1.73205080725997,1.99999999994055,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"11",2020-12-10,"nearFuture",2020-12-11,2020-12-21,Inf,0.545454546306823,3.27272727176162,1.80906806719969,1.99999999994635,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"12",2020-12-11,"nearFuture",2020-12-12,2020-12-21,Inf,0.600000000493388,3.59999999909404,1.89736659586229,1.99999999994967,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"13",2020-12-12,"nearFuture",2020-12-13,2020-12-21,Inf,0.666666666848018,3.99999999912226,1.99999999978056,1.99999999995124,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"14",2020-12-13,"nearFuture",2020-12-14,2020-12-21,Inf,0.753958694204864,4.34482030243112,2.08442325414756,1.99142828938566,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"15",2020-12-14,"nearFuture",2020-12-15,2020-12-21,Inf,0.857613632034516,4.96590515302686,2.22843109676446,1.99023175674875,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"16",2020-12-15,"nearFuture",2020-12-16,2020-12-21,Inf,1.00004258868791,5.79359162179519,2.40698808094166,1.9886058078577,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"17",2020-12-16,"nearFuture",2020-12-17,2020-12-21,Inf,1.19447652638986,6.95286048209952,2.63682773083482,1.98636565234553,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"18",2020-12-17,"nearFuture",2020-12-18,2020-12-21,Inf,1.48623040382184,8.69175925765878,2.94817897313898,1.9830048625443,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"19",2020-12-18,"nearFuture",2020-12-19,2020-12-21,Inf,1.97262128265422,11.5899178856261,3.40439684608392,1.97740281844559,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"20",2020-12-19,"nearFuture",2020-12-20,2020-12-21,Inf,2.99974713470677,17.9968300347024,4.24226708667693,1.99982389855552,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"21",2020-12-20,"nearFuture",2020-12-21,2020-12-21,0.999912054389063,5.99947232633438,35.993668194452,5.99947232633438,1.99964824849125,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
