"","minlag","maxlag","penalty","alpha_in","rmcc","rmth","smth","limitRange","basisdim","firstcutoff","lastcutoff","cutoffinterval","signalsToTry","cutoff","date","lag","predType","y","strawman","fore","fore_low","fore_high","scaled_abs_err","syncFore","scaled_abs_err_sync"
"1",7,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-04,2020-12-21,1,"umdapi_data-cmu_data",2020-12-10,2020-12-11,1,"nearFuture",802,873,380.169141411024,504.966303443066,286.214298054623,5.94127961475629,NA,NA
"2",7,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-04,2020-12-21,1,"umdapi_data-cmu_data",2020-12-10,2020-12-12,2,"nearFuture",879,873,344.750537916998,442.932029418313,268.332216909544,89.0415621735734,NA,NA
"3",7,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-04,2020-12-21,1,"umdapi_data-cmu_data",2020-12-10,2020-12-13,3,"nearFuture",788,873,298.089916723468,373.539421810402,237.880109203858,5.76364797073981,NA,NA
"4",7,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-04,2020-12-21,1,"umdapi_data-cmu_data",2020-12-10,2020-12-14,4,"nearFuture",661,873,271.784510297668,331.236618558573,223.003182314763,1.83592211257741,NA,NA
"5",7,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-04,2020-12-21,1,"umdapi_data-cmu_data",2020-12-10,2020-12-15,5,"nearFuture",809,873,311.153572206444,378.785058981651,255.597582853764,7.77885031272978,NA,NA
"6",7,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-04,2020-12-21,1,"umdapi_data-cmu_data",2020-12-10,2020-12-16,6,"nearFuture",637,873,255.170070516721,323.017294739841,201.57361834124,1.61792342315829,NA,NA
"7",7,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-04,2020-12-21,1,"umdapi_data-cmu_data",2020-12-10,2020-12-17,7,"nearFuture",787,873,328.434828576156,405.972896883754,265.706005129539,5.33215309408943,NA,NA
"8",7,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-04,2020-12-21,1,"umdapi_data-cmu_data",2020-12-11,2020-12-12,1,"nearFuture",879,802,336.21286231522,431.446540537001,262.000220573095,7.04918351474801,758.043720904196,1.57086074707718
"9",7,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-04,2020-12-21,1,"umdapi_data-cmu_data",2020-12-11,2020-12-13,2,"nearFuture",788,802,293.252676508555,368.047103384763,233.657951627805,35.3390920108824,NA,NA
"10",7,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-04,2020-12-21,1,"umdapi_data-cmu_data",2020-12-11,2020-12-14,3,"nearFuture",661,802,270.678510598106,330.351166511317,221.784765809505,2.76823749385572,NA,NA
