"","cutoff","predType","startDate","endDate","mape","mae","mse","rmse","smape","minlag","maxlag","penalty","alpha_in","rmcc","rmth","smth","limitRange","basisdim","firstcutoff","lastcutoff","cutoffinterval","signalsToTry"
"1",2020-11-30,"nearFuture",2020-12-01,2020-12-21,0.772447242746074,11.7448495269116,185.26321473311,13.6111430355099,1.0753662437699,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"2",2020-12-01,"nearFuture",2020-12-02,2020-12-21,0.712193530381994,9.78780891720065,135.074564132625,11.6221583250541,0.855931418840607,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"3",2020-12-02,"nearFuture",2020-12-03,2020-12-21,0.718707841430412,7.54522527223337,81.9620648586002,9.0532902780481,0.65108071344151,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"4",2020-12-03,"nearFuture",2020-12-04,2020-12-21,0.856396247474809,6.30217880155756,57.0170770564791,7.55096530626907,0.527762639185243,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"5",2020-12-04,"nearFuture",2020-12-05,2020-12-21,1.02920037070004,5.58016508736484,49.5726997045846,7.04078828715824,0.465163084781687,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"6",2020-12-05,"nearFuture",2020-12-06,2020-12-21,1.10058568636562,5.75109206880348,51.9812053455097,7.20979925833651,0.478386674351848,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"7",2020-12-06,"nearFuture",2020-12-07,2020-12-21,1.11927537390258,5.86051514718759,54.5635177067793,7.38671223933756,0.486050235984078,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"8",2020-12-07,"nearFuture",2020-12-08,2020-12-21,0.495065580843124,6.24172976656429,56.7806854497415,7.53529597625346,0.446836069334512,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"9",2020-12-08,"nearFuture",2020-12-09,2020-12-21,0.532751317579444,6.32705791885874,57.1228841758959,7.55796825713736,0.438519579845325,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"10",2020-12-09,"nearFuture",2020-12-10,2020-12-21,0.57637835883748,6.81968830530949,62.3137637267705,7.89390674677441,0.468901052379565,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"11",2020-12-10,"nearFuture",2020-12-11,2020-12-21,0.628697316057603,7.35511077855535,68.7058159240987,8.28889714763663,0.501250491597298,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"12",2020-12-11,"nearFuture",2020-12-12,2020-12-21,0.713418774105709,7.77338168293154,74.5639195074639,8.6350402145829,0.513638701361262,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"13",2020-12-12,"nearFuture",2020-12-13,2020-12-21,0.793041808609311,8.61621141870969,83.7566783520643,9.15186747893916,0.5663279141619,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"14",2020-12-13,"nearFuture",2020-12-14,2020-12-21,0.597279411458315,7.86752383052865,75.4799344457209,8.68791887886397,0.488952123993444,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"15",2020-12-14,"nearFuture",2020-12-15,2020-12-21,0.364326933088407,5.9179510212332,64.8621275553247,8.05370272330216,0.364406785003622,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"16",2020-12-15,"nearFuture",2020-12-16,2020-12-21,0.586375314115218,8.04200641420957,81.2664557420967,9.01479094278379,0.469066194192336,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
