"","minlag","maxlag","penalty","alpha_in","rmcc","rmth","smth","limitRange","basisdim","firstcutoff","lastcutoff","cutoffinterval","signalsToTry","cutoff","date","lag","predType","y","strawman","fore","fore_low","fore_high","scaled_abs_err","syncFore","scaled_abs_err_sync"
"1",7,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-04,2020-12-21,1,"umdapi_data-cmu_data",2020-12-04,2020-12-05,1,"nearFuture",1383,1648,1395.19259311378,1732.90698084229,1123.29305230995,0.0460097851613972,NA,NA
"2",7,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-04,2020-12-21,1,"umdapi_data-cmu_data",2020-12-04,2020-12-06,2,"nearFuture",903,1648,1448.19699282017,1951.61719712849,1074.63417164964,0.731808043071622,NA,NA
"3",7,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-04,2020-12-21,1,"umdapi_data-cmu_data",2020-12-04,2020-12-07,3,"nearFuture",1250,1648,1520.08676283257,1918.60905476976,1204.34319894112,0.678609955160712,NA,NA
"4",7,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-04,2020-12-21,1,"umdapi_data-cmu_data",2020-12-04,2020-12-08,4,"nearFuture",1324,1648,1897.42364922007,2433.97165301612,1479.15301320716,1.76982607237729,NA,NA
"5",7,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-04,2020-12-21,1,"umdapi_data-cmu_data",2020-12-04,2020-12-09,5,"nearFuture",1675,1648,2142.23864064503,2735.58515232822,1677.58857353311,17.3051341977739,NA,NA
"6",7,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-04,2020-12-21,1,"umdapi_data-cmu_data",2020-12-04,2020-12-10,6,"nearFuture",1533,1648,1448.01793476372,1991.76172849509,1052.71424257239,0.738974473889637,NA,NA
"7",7,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-04,2020-12-21,1,"umdapi_data-cmu_data",2020-12-04,2020-12-11,7,"nearFuture",1395,1648,914.68662598062,1335.97390091832,626.248479235046,1.89847182656485,NA,NA
"8",7,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-04,2020-12-21,1,"umdapi_data-cmu_data",2020-12-05,2020-12-06,1,"nearFuture",903,1383,1588.29178917323,2071.96110945249,1217.5280684789,1.42769122446987,1576.09919605945,1.40228998886908
"9",7,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-04,2020-12-21,1,"umdapi_data-cmu_data",2020-12-05,2020-12-07,2,"nearFuture",1250,1383,1308.34494174851,1652.30402634777,1035.98760234373,0.438683769246823,NA,NA
"10",7,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-04,2020-12-21,1,"umdapi_data-cmu_data",2020-12-05,2020-12-08,3,"nearFuture",1324,1383,1774.14911885554,2242.37212815573,1403.69435403422,7.62964595298122,NA,NA
"11",7,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-04,2020-12-21,1,"umdapi_data-cmu_data",2020-12-05,2020-12-09,4,"nearFuture",1675,1383,1917.61730903761,2436.07911956643,1509.4978296826,0.830881192488784,NA,NA
"12",7,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-04,2020-12-21,1,"umdapi_data-cmu_data",2020-12-05,2020-12-10,5,"nearFuture",1533,1383,1320.14040240293,1790.87400043088,973.139752789564,1.41906397452007,NA,NA
"13",7,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-04,2020-12-21,1,"umdapi_data-cmu_data",2020-12-05,2020-12-11,6,"nearFuture",1395,1383,880.083616288887,1265.43484542912,612.07985101554,42.9096950667848,NA,NA
"14",7,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-04,2020-12-21,1,"umdapi_data-cmu_data",2020-12-05,2020-12-12,7,"nearFuture",1194,1383,1215.67723426491,1576.41017954758,937.4914962387,0.114694360583145,NA,NA
"15",7,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-04,2020-12-21,1,"umdapi_data-cmu_data",2020-12-06,2020-12-07,1,"nearFuture",1250,903,1274.21168541189,1598.97409183256,1015.41071086362,0.0697743093432792,588.919896238666,1.90512997653085
"16",7,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-04,2020-12-21,1,"umdapi_data-cmu_data",2020-12-06,2020-12-08,2,"nearFuture",1324,903,1727.42498205341,2170.47361543893,1374.81379519962,0.958254111864977,1182.22798923324,0.336750618598589
"17",7,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-04,2020-12-21,1,"umdapi_data-cmu_data",2020-12-06,2020-12-09,3,"nearFuture",1675,903,1885.37724286312,2389.63440347281,1487.52769157501,0.272509381594051,NA,NA
