"","minlag","maxlag","penalty","alpha_in","rmcc","rmth","smth","limitRange","basisdim","firstcutoff","lastcutoff","cutoffinterval","signalsToTry","cutoff","date","lag","predType","y","strawman","fore","fore_low","fore_high","scaled_abs_err","syncFore","scaled_abs_err_sync"
"1",3,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-08,2020-12-21,1,"umdapi_data-cmu_data",2020-12-08,2020-12-09,1,"nearFuture",3071,1957,2617.30645692697,3223.96297704914,2124.80513524433,0.407265298622768,NA,NA
"2",3,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-08,2020-12-21,1,"umdapi_data-cmu_data",2020-12-08,2020-12-10,2,"nearFuture",2754,1957,3460.18152464177,4695.3858552841,2549.91954920983,0.886049590659622,NA,NA
"3",3,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-08,2020-12-21,1,"umdapi_data-cmu_data",2020-12-08,2020-12-11,3,"nearFuture",0,1957,2396.9901344744,3025.71662017724,1898.90939106883,1.22482888771056,NA,NA
"4",3,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-08,2020-12-21,1,"umdapi_data-cmu_data",2020-12-09,2020-12-10,1,"nearFuture",2754,3071,1338.08379764846,2084.7755401801,858.830226574252,4.46661261162437,1791.77734072149,3.03540270108235
"5",3,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-08,2020-12-21,1,"umdapi_data-cmu_data",2020-12-09,2020-12-11,2,"nearFuture",0,3071,1708.81773817193,2236.59690152221,1305.58084038464,0.556436905768641,NA,NA
"6",3,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-08,2020-12-21,1,"umdapi_data-cmu_data",2020-12-09,2020-12-12,3,"nearFuture",2762,3071,1711.94593269377,2260.56442294347,1296.47217602877,3.39823321653074,NA,NA
"7",3,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-08,2020-12-21,1,"umdapi_data-cmu_data",2020-12-10,2020-12-11,1,"nearFuture",0,2754,1616.52189377576,2232.82087917211,1170.33258575819,0.586972364992298,3032.4380961273,1.10110315723536
"8",3,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-08,2020-12-21,1,"umdapi_data-cmu_data",2020-12-10,2020-12-12,2,"nearFuture",2762,2754,1721.70852416778,2301.36202263181,1288.05473152028,130.036418224475,1015.52699952601,218.309097770611
"9",3,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-08,2020-12-21,1,"umdapi_data-cmu_data",2020-12-10,2020-12-13,3,"nearFuture",4978,2754,3669.98319114418,4623.89240976724,2912.86548857196,0.588137054077195,NA,NA
"10",3,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-08,2020-12-21,1,"umdapi_data-cmu_data",2020-12-11,2020-12-12,1,"nearFuture",2762,0,1494.48869831543,2255.53325259192,990.229900989467,0.458910681109942,1494.48869831543,0.458910681109942
"11",3,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-08,2020-12-21,1,"umdapi_data-cmu_data",2020-12-11,2020-12-13,2,"nearFuture",4978,0,3438.47849451238,4744.40635451132,2492.01553867363,0.309265067331932,1729.66075634044,0.652539020290682
"12",3,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-08,2020-12-21,1,"umdapi_data-cmu_data",2020-12-11,2020-12-14,3,"nearFuture",1074,0,25307.6872713619,172829.024020393,3705.85345057251,22.5639546078193,13719,11.7737430057973
"13",3,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-08,2020-12-21,1,"umdapi_data-cmu_data",2020-12-11,2020-12-15,4,"nearFuture",2211,0,1447.24974576215,2120.75057428336,987.637043227678,0.345432046084313,NA,NA
"14",3,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-08,2020-12-21,1,"umdapi_data-cmu_data",2020-12-12,2020-12-13,1,"nearFuture",4978,2762,204748.74446627,1576355.5713621,26594.2843874305,90.149252877311,13248,3.73194945679966
"15",3,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-08,2020-12-21,1,"umdapi_data-cmu_data",2020-12-12,2020-12-14,2,"nearFuture",1074,2762,1358.30316989417,2028.8431885551,909.379054898035,0.168426048415726,2398.59464572639,0.784712467382511
"16",3,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-08,2020-12-21,1,"umdapi_data-cmu_data",2020-12-12,2020-12-15,3,"nearFuture",2211,2762,1025.87694511117,1705.45054388542,617.094122303284,2.15085853491464,2075.93101241741,0.245134278289399
"17",3,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-08,2020-12-21,1,"umdapi_data-cmu_data",2020-12-12,2020-12-16,4,"nearFuture",3636,2762,2247.75916071049,3528.90389114098,1431.7253743412,1.5883762445093,NA,NA
"18",3,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-08,2020-12-21,1,"umdapi_data-cmu_data",2020-12-13,2020-12-14,1,"nearFuture",1074,4978,1457.2585461543,2244.91222807376,945.962360480293,0.0981707341332289,1457.2585461543,0.0981707341332289
"19",3,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-08,2020-12-21,1,"umdapi_data-cmu_data",2020-12-13,2020-12-15,2,"nearFuture",2211,4978,1401.67577358609,2144.87049141445,915.997018058905,0.292491588768129,2941.19727907372,0.263894932710453
"20",3,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-08,2020-12-21,1,"umdapi_data-cmu_data",2020-12-13,2020-12-16,3,"nearFuture",3636,4978,2440.47148174816,3976.38694560758,1497.81727349375,0.890855825157214,3748.48829060398,0.083821378927093
"21",3,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-08,2020-12-21,1,"umdapi_data-cmu_data",2020-12-13,2020-12-17,4,"nearFuture",3146,4978,3706.44210911457,4883.55306159097,2813.05699660856,0.30591818166411,NA,NA
"22",3,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-08,2020-12-21,1,"umdapi_data-cmu_data",2020-12-14,2020-12-15,1,"nearFuture",2211,1074,1216.57642098344,1825.00365044973,810.989165817918,0.874602971101104,833.317874829145,1.21168172731677
"23",3,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-08,2020-12-21,1,"umdapi_data-cmu_data",2020-12-14,2020-12-16,2,"nearFuture",3636,1074,2223.86161149627,3563.15870517895,1387.97086413764,0.551185943775388,1939.5584416021,0.662155174760245
"24",3,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-08,2020-12-21,1,"umdapi_data-cmu_data",2020-12-14,2020-12-17,3,"nearFuture",3146,1074,3545.28755839991,4601.22908248106,2731.67530814783,0.192706350486104,3545.28755839991,0.192706350486104
"25",3,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-08,2020-12-21,1,"umdapi_data-cmu_data",2020-12-14,2020-12-18,4,"nearFuture",2835,1074,3021.32362505286,4543.16482326045,2009.25936047186,0.105805579186287,NA,NA
"26",3,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-12-08,2020-12-21,1,"umdapi_data-cmu_data",2020-12-15,2020-12-16,1,"nearFuture",3636,2211,2451.81472421935,3910.55802824732,1537.22189991209,0.831007210490975,3446.23830323591,0.133166102898893
