"","cutoff","predType","startDate","endDate","mape","mae","mse","rmse","smape","minlag","maxlag","penalty","alpha_in","rmcc","rmth","smth","limitRange","basisdim","firstcutoff","lastcutoff","cutoffinterval","signalsToTry"
"1",2020-11-30,"nearFuture",2020-12-01,2020-12-21,Inf,64.7945021640298,5654.05730179184,75.1934658184595,0.437496695118258,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"2",2020-12-01,"nearFuture",2020-12-02,2020-12-21,Inf,102.23505454813,15756.933736018,125.526625605957,0.525312788842517,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"3",2020-12-02,"nearFuture",2020-12-03,2020-12-21,Inf,105.261623437494,16210.1637960889,127.319141514891,0.54438337043827,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"4",2020-12-03,"nearFuture",2020-12-04,2020-12-21,Inf,76.1359280254084,10582.0737642789,102.869207075193,0.444760052567108,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"5",2020-12-04,"nearFuture",2020-12-05,2020-12-21,0.435983300938385,61.431822402055,4884.36160864048,69.8882079369651,0.368342309046428,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"6",2020-12-05,"nearFuture",2020-12-06,2020-12-21,0.446517113546331,60.2526040993718,4792.34524890511,69.2267668528952,0.364952081725509,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"7",2020-12-06,"nearFuture",2020-12-07,2020-12-21,0.486435237361141,56.500213376938,4778.3584258288,69.1256712504754,0.341054874200682,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"8",2020-12-07,"nearFuture",2020-12-08,2020-12-21,0.516503112679354,58.8071923564436,5123.82182979606,71.58087614577,0.356061547212248,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"9",2020-12-08,"nearFuture",2020-12-09,2020-12-21,0.547133916600949,60.8063712461684,5253.43523976681,72.4805852609291,0.370874019194793,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
"10",2020-12-09,"nearFuture",2020-12-10,2020-12-21,0.56010642720165,63.340945595697,5686.28148146251,75.4074365130026,0.384737422408492,22,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-30,2020-12-21,1,"ox_data-owid_data"
