"","cutoff","predType","startDate","endDate","mape","mae","mse","rmse","smape","minlag","maxlag","penalty","alpha_in","rmcc","rmth","smth","limitRange","basisdim","firstcutoff","lastcutoff","cutoffinterval","signalsToTry"
"1",2020-11-27,"nearFuture",2020-11-29,2020-12-08,Inf,114.86368533759,14775.7881112593,121.555699624737,1.02739984031148,14,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-27,2020-12-21,1,"umdapi_data-cmu_data"
"2",2020-11-28,"nearFuture",2020-11-29,2020-12-12,Inf,106.692031219926,13479.5657493316,116.101532071423,0.912897832809908,14,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-27,2020-12-21,1,"umdapi_data-cmu_data"
"3",2020-11-29,"nearFuture",2020-11-30,2020-12-12,Inf,105.993573034839,13538.5396390205,116.355230389616,0.979909304615614,14,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-27,2020-12-21,1,"umdapi_data-cmu_data"
"4",2020-11-30,"nearFuture",2020-12-04,2020-12-08,Inf,131.662450577562,17681.5757194999,132.972086241812,1.13530919100703,14,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-27,2020-12-21,1,"umdapi_data-cmu_data"
"5",2020-12-01,"nearFuture",2020-12-03,2020-12-08,Inf,117.934837118563,14833.0277303198,121.790918094577,1.041991074518,14,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-27,2020-12-21,1,"umdapi_data-cmu_data"
"6",2020-12-02,"nearFuture",2020-12-03,2020-12-08,Inf,117.95529153806,14821.9463082417,121.745415963977,1.04999928490329,14,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-27,2020-12-21,1,"umdapi_data-cmu_data"
"7",2020-12-03,"nearFuture",2020-12-04,2020-12-17,Inf,115.860773980118,14991.956823797,122.441646606851,1.03917918136456,14,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-27,2020-12-21,1,"umdapi_data-cmu_data"
"8",2020-12-04,"nearFuture",2020-12-09,2020-12-14,0.419255027821203,62.7928321230065,6315.17264892235,79.4680605584555,0.588037621023286,14,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-27,2020-12-21,1,"umdapi_data-cmu_data"
"9",2020-12-05,"nearFuture",2020-12-06,2020-12-14,0.537813308965577,87.2299046138464,10095.7821943307,100.47776965245,0.774335716851878,14,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-27,2020-12-21,1,"umdapi_data-cmu_data"
"10",2020-12-06,"nearFuture",2020-12-09,2020-12-14,0.419255027821203,62.7928321230065,6315.17264892235,79.4680605584555,0.588037621023286,14,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-27,2020-12-21,1,"umdapi_data-cmu_data"
