"","minlag","maxlag","penalty","alpha_in","rmcc","rmth","smth","limitRange","basisdim","firstcutoff","lastcutoff","cutoffinterval","signalsToTry","cutoff","date","lag","predType","y","strawman","fore","fore_low","fore_high","scaled_abs_err","syncFore","scaled_abs_err_sync"
"1",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-21,2020-11-22,1,"nearFuture",351,358,158.247584088857,176.009102672454,142.278424750352,27.5360554821554,NA,NA
"2",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-21,2020-11-23,2,"nearFuture",354,358,140.10687977276,164.760088985131,119.142553761489,53.4732666884932,NA,NA
"3",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-21,2020-11-24,3,"nearFuture",361,358,190.851582427181,208.670017584824,174.554672187884,56.7161202855663,NA,NA
"4",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-21,2020-11-25,4,"nearFuture",365,358,284.689594849035,316.667599999813,255.940820643967,11.4729133825788,NA,NA
"5",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-21,2020-11-26,5,"nearFuture",368,358,211.716522782345,239.552191419036,187.115324445682,15.6283461589309,NA,NA
"6",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-21,2020-11-27,6,"nearFuture",357,358,169.830704934128,203.978200306272,141.39975887186,187.169107896764,NA,NA
"7",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-21,2020-11-28,7,"nearFuture",351,358,159.932825970165,186.452422435235,137.185178335175,27.2953066763612,NA,NA
"8",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-21,2020-11-29,8,"nearFuture",358,358,241.485302684281,274.844361838303,212.17517806251,116514697.315719,NA,NA
"9",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-21,2020-11-30,9,"nearFuture",370,358,211.583287766676,246.571883766595,181.559580023053,13.2013915859944,NA,NA
"10",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-21,2020-12-01,10,"nearFuture",392,358,193.768033710563,233.734113915919,160.635733736173,5.8303517782084,NA,NA
"11",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-21,2020-12-02,11,"nearFuture",421,358,217.346847166946,253.869383972158,186.078570146106,3.23258967619784,NA,NA
"12",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-21,2020-12-03,12,"nearFuture",432,358,220.877198140335,246.634043121207,197.81022944326,2.85301079738722,NA,NA
"13",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-21,2020-12-04,13,"nearFuture",427,358,274.777148407665,318.057091486859,237.386567719925,2.20612825197402,NA,NA
"14",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-21,2020-12-05,14,"nearFuture",431,358,296.416555483647,330.57439255465,265.788204844889,1.84360880373623,NA,NA
"15",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-21,2020-12-06,15,"nearFuture",418,358,183.566674871399,218.510703382928,154.210862908121,3.90722202035632,NA,NA
"16",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-21,2020-12-07,16,"nearFuture",415,358,250.143655725332,278.358764369967,224.788497826744,2.89221651548161,NA,NA
"17",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-21,2020-12-08,17,"nearFuture",434,358,186.307397526828,211.9336778714,163.779757525285,3.2591131475534,NA,NA
"18",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-21,2020-12-09,18,"nearFuture",421,358,183.728571438262,231.980518083113,145.513029463322,3.76621309199245,NA,NA
"19",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-21,2020-12-10,19,"nearFuture",445,358,244.725116496982,293.708873593756,203.910702157738,2.30201012874722,NA,NA
"20",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-21,2020-12-11,20,"nearFuture",464,358,201.781484838819,245.856031549932,165.608170631719,2.47375955365492,NA,NA
"21",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-22,2020-11-23,1,"nearFuture",354,351,152.513290805517,179.563236357721,129.538230342371,67.1622140107564,345.26570671666,2.91143012396993
"22",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-22,2020-11-24,2,"nearFuture",361,351,166.658914769738,200.844734566849,138.291869747684,19.4341065796155,NA,NA
"23",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-22,2020-11-25,3,"nearFuture",365,351,296.439500270579,353.351972167714,248.693609325494,4.89717820230309,NA,NA
"24",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-22,2020-11-26,4,"nearFuture",368,351,232.507024255834,260.629610546356,207.418935304313,7.97017457494068,NA,NA
"25",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-22,2020-11-27,5,"nearFuture",357,351,185.002903185752,226.245877120838,151.278222713762,28.6661780246784,NA,NA
"26",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-22,2020-11-28,6,"nearFuture",351,351,149.658449272114,170.79518196857,131.137489830689,201341550.727886,NA,NA
"27",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-22,2020-11-29,7,"nearFuture",358,351,229.314418928235,262.980756145178,199.957987417773,18.3836518125876,NA,NA
"28",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-22,2020-11-30,8,"nearFuture",370,351,211.046450450265,245.646959290553,181.319583097193,8.36597585177678,NA,NA
"29",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-22,2020-12-01,9,"nearFuture",392,351,213.560335689003,270.907155211704,168.352943442777,4.35218682826367,NA,NA
"30",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-22,2020-12-02,10,"nearFuture",421,351,281.757404411802,315.309919985791,251.775253199941,1.98917990855741,NA,NA
"31",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-22,2020-12-03,11,"nearFuture",432,351,213.80938991852,251.915275932248,181.467578923734,2.69371120231814,NA,NA
"32",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-22,2020-12-04,12,"nearFuture",427,351,244.123313470751,284.094347448854,209.77605754957,2.40627215951286,NA,NA
"33",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-22,2020-12-05,13,"nearFuture",431,351,260.470066217367,318.80113824034,212.811835521529,2.13162414563761,NA,NA
"34",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-22,2020-12-06,14,"nearFuture",418,351,153.418464337629,183.239626425017,128.450519458727,3.94897808527452,NA,NA
"35",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-22,2020-12-07,15,"nearFuture",415,351,220.422908751053,263.801703942456,184.177198161211,3.04026700326063,NA,NA
"36",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-22,2020-12-08,16,"nearFuture",434,351,162.824859117333,199.243530009354,133.062964430186,3.26717033271683,NA,NA
"37",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-22,2020-12-09,17,"nearFuture",421,351,283.420454824267,348.356491722898,230.588940127147,1.96542204586159,NA,NA
"38",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-22,2020-12-10,18,"nearFuture",445,351,357.24446289081,410.959920026605,310.550007547893,0.933569533783193,NA,NA
"39",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-22,2020-12-11,19,"nearFuture",464,351,269.283410040643,304.606066605811,238.056831011697,1.72315564810797,NA,NA
"40",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-22,2020-12-12,20,"nearFuture",478,351,229.458482220748,271.225114049479,194.123598205749,1.95701980962387,NA,NA
"41",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-23,2020-11-24,1,"nearFuture",361,354,159.37381834989,190.513761768348,133.323775351769,28.8037361209106,360.860527544373,0.019924633671785
"42",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-23,2020-11-25,2,"nearFuture",365,354,289.136286977992,336.832599686667,248.19388778042,6.89670055684609,503.029407205232,12.5481267870096
"43",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-23,2020-11-26,3,"nearFuture",368,354,212.701116228623,241.210165834956,187.561600848358,11.0927766199,NA,NA
"44",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-23,2020-11-27,4,"nearFuture",357,354,212.39708282163,232.78851146081,193.791869315394,48.2009563258046,NA,NA
"45",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-23,2020-11-28,5,"nearFuture",351,354,172.245600347265,199.222090832467,148.921973035305,59.5847800226516,NA,NA
"46",20,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-21,2020-12-21,1,"umdapi_data-cmu_data",2020-11-23,2020-11-29,6,"nearFuture",358,354,249.376502916991,286.385013980596,217.1504693724,27.1558674817855,NA,NA
