"","cutoff","predType","startDate","endDate","mape","mae","mse","rmse","smape","minlag","maxlag","penalty","alpha_in","rmcc","rmth","smth","limitRange","basisdim","firstcutoff","lastcutoff","cutoffinterval","signalsToTry"
"1",2020-11-27,"nearFuture",2020-11-28,2020-12-11,0.60523069676186,860.433230203555,985882.007722871,992.915911707971,0.535588386616494,14,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-27,2020-12-21,1,"umdapi_data-cmu_data"
"2",2020-11-28,"nearFuture",2020-11-29,2020-12-12,0.48783662949936,687.32364823137,623651.563174075,789.716128222082,0.48655484924467,14,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-27,2020-12-21,1,"umdapi_data-cmu_data"
"3",2020-11-29,"nearFuture",2020-11-30,2020-12-13,0.547275042076143,891.784409954709,1611172.65115527,1269.31975922353,0.449445908006277,14,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-27,2020-12-21,1,"umdapi_data-cmu_data"
"4",2020-11-30,"nearFuture",2020-12-01,2020-12-14,0.623839375213442,1058.6214460925,2567088.55588383,1602.21364239724,0.435516648037487,14,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-27,2020-12-21,1,"umdapi_data-cmu_data"
"5",2020-12-01,"nearFuture",2020-12-02,2020-12-15,0.62266708455507,881.287159961991,1377519.44788515,1173.67774447893,0.452711078925021,14,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-27,2020-12-21,1,"umdapi_data-cmu_data"
"6",2020-12-02,"nearFuture",2020-12-03,2020-12-16,0.520468102326346,666.383291640527,709839.121282909,842.519507953916,0.423529503908463,14,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-27,2020-12-21,1,"umdapi_data-cmu_data"
"7",2020-12-04,"nearFuture",2020-12-05,2020-12-18,0.397883666342579,440.647976548147,242450.675567619,492.392806169646,0.382853530554373,14,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-27,2020-12-21,1,"umdapi_data-cmu_data"
"8",2020-12-06,"nearFuture",2020-12-07,2020-12-20,0.365437732151724,386.22860175801,186757.152754316,432.154084504955,0.368792990578602,14,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-27,2020-12-21,1,"umdapi_data-cmu_data"
"9",2020-12-08,"nearFuture",2020-12-09,2020-12-21,0.335556676660169,269.436017627978,89862.6720691292,299.771032738537,0.310058776846499,14,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-27,2020-12-21,1,"umdapi_data-cmu_data"
"10",2020-12-13,"nearFuture",2020-12-14,2020-12-21,0.498808498268399,339.681056449931,167959.591785608,409.828734699763,0.357664964156247,14,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-27,2020-12-21,1,"umdapi_data-cmu_data"
"11",2020-12-14,"nearFuture",2020-12-15,2020-12-21,0.324815007015565,276.290795985977,108276.413175672,329.053815014615,0.325662622838154,14,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-27,2020-12-21,1,"umdapi_data-cmu_data"
"12",2020-12-15,"nearFuture",2020-12-16,2020-12-21,0.471067028481001,347.488102547155,129513.801273925,359.88025963357,0.396012846275696,14,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-27,2020-12-21,1,"umdapi_data-cmu_data"
"13",2020-12-16,"nearFuture",2020-12-17,2020-12-21,0.527495513896509,367.175590994383,145297.921928801,381.179645218368,0.425989007454083,14,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-27,2020-12-21,1,"umdapi_data-cmu_data"
"14",2020-12-17,"nearFuture",2020-12-18,2020-12-21,0.653313874901999,428.126096771387,194861.614635015,441.431324936297,0.504934819464687,14,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-27,2020-12-21,1,"umdapi_data-cmu_data"
"15",2020-12-18,"nearFuture",2020-12-20,2020-12-21,1.53858472084841,856.626980159184,738536.366133246,859.381385726527,0.869475107419317,14,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-27,2020-12-21,1,"umdapi_data-cmu_data"
"16",2020-12-19,"nearFuture",2020-12-20,2020-12-21,1.53858472084841,856.626980159184,738536.366133246,859.381385726527,0.869475107419317,14,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-27,2020-12-21,1,"umdapi_data-cmu_data"
"17",2020-12-20,"nearFuture",2020-12-21,2020-12-21,1.80688210803507,948.613106718414,899866.826237961,948.613106718414,0.949271375765139,14,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-27,2020-12-21,1,"umdapi_data-cmu_data"
"18",2020-12-21,"nearFuture",NA,NA,NA,NA,NA,NA,NA,14,60,FALSE,0.5,TRUE,0.9,FALSE,TRUE,NA,2020-11-27,2020-12-21,1,"umdapi_data-cmu_data"
