"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","fatalities_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","fatalities_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","fatalities_p_w_country","stillsick_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","fatalities_p_w_regs_only","fatalities_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","fatalities_p_w_regs","fatalities_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"US",2020-12-08,328300544,0.125,0.125,0,0.125,8,2,0.0202746489937427,1175,0.00410960546830806,0.00127946129682668,0.00432521579983726,1175,0.0209828508602262,0.00492712292921553,0.00127080898036463,0.00514127520271241,"USAK",731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US",2020-12-08,328300544,0.125,0.125,0,0.125,8,2,0.0202746489937427,1175,0.00410960546830806,0.00127946129682668,0.00432521579983726,1175,0.0209828508602262,0.00492712292921553,0.00127080898036463,0.00514127520271241,"USAL",4903185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US",2020-12-08,328300544,0.125,0.125,0,0.125,8,2,0.0202746489937427,1175,0.00410960546830806,0.00127946129682668,0.00432521579983726,1175,0.0209828508602262,0.00492712292921553,0.00127080898036463,0.00514127520271241,"USAR",3017825,0.02,0.02,0,0,0.01,0.01,0,0,100,1,0.02,0.02,0,0,0.01,0.01,0,0
"US",2020-12-08,328300544,0.125,0.125,0,0.125,8,2,0.0202746489937427,1175,0.00410960546830806,0.00127946129682668,0.00432521579983726,1175,0.0209828508602262,0.00492712292921553,0.00127080898036463,0.00514127520271241,"USAZ",7278717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US",2020-12-08,328300544,0.125,0.125,0,0.125,8,2,0.0202746489937427,1175,0.00410960546830806,0.00127946129682668,0.00432521579983726,1175,0.0209828508602262,0.00492712292921553,0.00127080898036463,0.00514127520271241,"USCA",39512223,0.0108695652173913,0.0166666666666667,0,0,0,0,0,0,92,4,0.0108695652173913,0.0166666666666667,0,0,0,0,0,0
"US",2020-12-08,328300544,0.125,0.125,0,0.125,8,2,0.0202746489937427,1175,0.00410960546830806,0.00127946129682668,0.00432521579983726,1175,0.0209828508602262,0.00492712292921553,0.00127080898036463,0.00514127520271241,"USCO",5758736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US",2020-12-08,328300544,0.125,0.125,0,0.125,8,2,0.0202746489937427,1175,0.00410960546830806,0.00127946129682668,0.00432521579983726,1175,0.0209828508602262,0.00492712292921553,0.00127080898036463,0.00514127520271241,"USCT",3565287,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
"US",2020-12-08,328300544,0.125,0.125,0,0.125,8,2,0.0202746489937427,1175,0.00410960546830806,0.00127946129682668,0.00432521579983726,1175,0.0209828508602262,0.00492712292921553,0.00127080898036463,0.00514127520271241,"USDC",705749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US",2020-12-08,328300544,0.125,0.125,0,0.125,8,2,0.0202746489937427,1175,0.00410960546830806,0.00127946129682668,0.00432521579983726,1175,0.0209828508602262,0.00492712292921553,0.00127080898036463,0.00514127520271241,"USDE",973764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US",2020-12-08,328300544,0.125,0.125,0,0.125,8,2,0.0202746489937427,1175,0.00410960546830806,0.00127946129682668,0.00432521579983726,1175,0.0209828508602262,0.00492712292921553,0.00127080898036463,0.00514127520271241,"USFL",21477737,0.0493421052631579,0.0911309523809524,0.0131578947368421,0.0395833333333333,0,0,0.0164473684210526,0.0304166666666667,304,4,0.0493421052631579,0.0911309523809524,0.0131578947368421,0.0395833333333333,0,0,0.0164473684210526,0.0304166666666667
"US",2020-12-08,328300544,0.125,0.125,0,0.125,8,2,0.0202746489937427,1175,0.00410960546830806,0.00127946129682668,0.00432521579983726,1175,0.0209828508602262,0.00492712292921553,0.00127080898036463,0.00514127520271241,"USGA",10617423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US",2020-12-08,328300544,0.125,0.125,0,0.125,8,2,0.0202746489937427,1175,0.00410960546830806,0.00127946129682668,0.00432521579983726,1175,0.0209828508602262,0.00492712292921553,0.00127080898036463,0.00514127520271241,"USHI",1415872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US",2020-12-08,328300544,0.125,0.125,0,0.125,8,2,0.0202746489937427,1175,0.00410960546830806,0.00127946129682668,0.00432521579983726,1175,0.0209828508602262,0.00492712292921553,0.00127080898036463,0.00514127520271241,"USIA",3155070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US",2020-12-08,328300544,0.125,0.125,0,0.125,8,2,0.0202746489937427,1175,0.00410960546830806,0.00127946129682668,0.00432521579983726,1175,0.0209828508602262,0.00492712292921553,0.00127080898036463,0.00514127520271241,"USID",1787065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US",2020-12-08,328300544,0.125,0.125,0,0.125,8,2,0.0202746489937427,1175,0.00410960546830806,0.00127946129682668,0.00432521579983726,1175,0.0209828508602262,0.00492712292921553,0.00127080898036463,0.00514127520271241,"USIL",12671821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US",2020-12-08,328300544,0.125,0.125,0,0.125,8,2,0.0202746489937427,1175,0.00410960546830806,0.00127946129682668,0.00432521579983726,1175,0.0209828508602262,0.00492712292921553,0.00127080898036463,0.00514127520271241,"USIN",6732219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US",2020-12-08,328300544,0.125,0.125,0,0.125,8,2,0.0202746489937427,1175,0.00410960546830806,0.00127946129682668,0.00432521579983726,1175,0.0209828508602262,0.00492712292921553,0.00127080898036463,0.00514127520271241,"USKS",2913314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US",2020-12-08,328300544,0.125,0.125,0,0.125,8,2,0.0202746489937427,1175,0.00410960546830806,0.00127946129682668,0.00432521579983726,1175,0.0209828508602262,0.00492712292921553,0.00127080898036463,0.00514127520271241,"USKY",4467673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US",2020-12-08,328300544,0.125,0.125,0,0.125,8,2,0.0202746489937427,1175,0.00410960546830806,0.00127946129682668,0.00432521579983726,1175,0.0209828508602262,0.00492712292921553,0.00127080898036463,0.00514127520271241,"USLA",4648794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
