"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-02-15",-4,-3,NA,NA,-1,NA
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-02-16",1,-5,NA,NA,0,NA
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-02-17",-6,-10,NA,NA,0,-1
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-02-18",-2,-12,NA,NA,-2,-1
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-02-19",-4,-7,NA,NA,-2,1
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-02-20",0,-4,NA,NA,0,3
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-02-21",-8,-9,NA,-5,-4,2
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-02-22",-9,-3,NA,NA,-11,NA
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-02-23",-5,0,NA,NA,-1,NA
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-02-24",-4,-3,NA,NA,-11,2
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-02-25",2,4,NA,NA,-23,NA
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-02-26",-39,-47,NA,NA,-74,NA
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-02-27",-10,-5,NA,NA,-1,2
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-02-28",-8,-3,NA,-20,-1,3
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-02-29",-2,-4,NA,NA,4,NA
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-03-01",-5,-6,NA,NA,-7,NA
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-03-02",2,-2,NA,NA,5,0
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-03-03",-1,-6,NA,NA,1,2
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-03-04",0,1,NA,NA,1,0
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-03-05",-1,-3,NA,NA,1,0
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-03-06",-2,-7,NA,-11,1,0
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-03-07",2,-4,NA,NA,4,NA
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-03-08",9,-3,NA,NA,1,NA
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-03-09",2,-6,NA,NA,6,-1
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-03-10",-3,-11,NA,NA,4,0
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-03-11",-3,-4,NA,NA,4,2
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-03-12",-7,7,NA,NA,3,1
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-03-13",-12,8,NA,-19,2,1
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-03-14",-12,3,NA,NA,0,NA
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-03-15",-11,-4,NA,NA,-7,NA
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-03-16",-10,8,NA,NA,6,1
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-03-17",-14,5,NA,NA,4,1
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-03-18",-15,13,NA,NA,3,2
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-03-19",-20,10,NA,NA,3,3
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-03-20",-34,6,NA,-51,-5,7
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-03-21",-40,-11,NA,NA,-15,NA
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-03-22",-50,-30,NA,NA,-28,NA
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-03-23",-37,-12,NA,-55,-25,NA
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-03-24",-40,-20,NA,NA,-30,NA
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-03-25",-45,-18,NA,NA,-33,NA
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-03-26",-45,-14,NA,NA,-35,NA
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-03-27",-60,-38,NA,-71,-51,NA
"CV","Cape Verde","Praia","","","CV_PR",NA,"2020-03-28",-62,-49,NA,NA,-47,NA
