"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-02-15",2,1,16,-1,13,1
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-02-16",1,-4,-8,5,7,NA
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-02-17",0,-1,12,4,0,1
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-02-18",-2,-9,14,-2,-1,2
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-02-19",-1,-3,12,5,-1,1
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-02-20",6,-5,15,3,1,1
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-02-21",6,-5,18,8,1,-1
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-02-22",18,-5,78,9,11,-1
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-02-23",3,-12,30,6,4,NA
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-02-24",5,-8,12,4,-1,0
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-02-25",4,-3,15,-2,0,0
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-02-26",6,-6,6,5,0,-1
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-02-27",4,2,7,1,1,0
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-02-28",7,2,14,10,1,-2
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-02-29",10,-3,20,9,12,-4
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-03-01",6,-5,-3,7,5,NA
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-03-02",1,-3,6,1,-1,0
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-03-03",3,27,4,-3,2,0
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-03-04",3,40,0,3,1,1
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-03-05",-5,30,-6,-3,0,1
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-03-06",-4,37,31,1,1,1
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-03-07",-10,30,0,-9,9,2
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-03-08",-12,28,-20,-8,4,NA
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-03-09",-3,28,10,-3,0,1
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-03-10",-1,25,21,-7,0,1
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-03-11",-3,22,-4,2,0,1
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-03-12",-4,25,-1,0,1,1
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-03-13",-5,43,-1,6,0,0
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-03-14",-15,23,-8,-7,0,0
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-03-15",-21,15,-11,-12,-1,NA
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-03-16",-9,68,2,-10,-18,2
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-03-17",-8,78,-8,0,-15,0
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-03-18",-62,6,-62,-36,-65,33
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-03-19",-70,3,-71,-64,-71,40
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-03-20",-76,12,-77,-78,-73,44
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-03-21",-78,-7,-85,-78,-49,NA
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-03-22",-85,-49,-88,-83,-45,NA
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-03-23",-78,-27,-81,-85,-77,46
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-03-24",-79,-18,-79,-86,-77,47
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-03-25",-75,-10,-78,-84,-76,46
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-03-26",-74,-11,-79,-86,-75,46
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-03-27",-79,-12,-80,-89,-75,48
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-03-28",-79,-27,-84,-84,-46,NA
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-03-29",-81,-41,-86,-88,-41,NA
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-03-30",-74,-18,-75,-88,-73,45
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-03-31",-76,-23,-78,-87,-74,45
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-04-01",-76,-23,-78,-86,-73,45
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-04-02",-76,-22,-79,-88,-73,46
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-04-03",-79,-14,-80,-89,-73,48
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-04-04",-80,-35,-86,-87,-46,NA
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-04-05",-81,-40,-86,-90,-40,NA
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-04-06",-73,-19,-74,-88,-71,45
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-04-07",-77,-20,-74,-88,-73,45
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-04-08",-75,-19,-76,-88,-74,45
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-04-09",-76,-18,-76,-89,-73,46
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-04-10",-78,-11,-77,-89,-73,48
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-04-11",-79,-30,-83,-88,-45,NA
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-04-12",-81,-41,-85,-90,-38,NA
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-04-13",-72,-21,-71,-88,-70,45
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-04-14",-75,-19,-73,-88,-71,45
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-04-15",-74,-22,-74,-87,-70,46
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-04-16",-78,-21,-74,-87,-71,46
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-04-17",-81,-13,-77,-89,-72,48
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-04-18",-82,-32,-81,-86,-46,NA
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-04-19",-84,-37,-83,-88,-40,NA
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-04-20",-75,-19,-72,-86,-69,44
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-04-21",-78,-13,-71,-86,-70,44
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-04-22",-74,-14,-68,-84,-70,44
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-04-23",-68,4,-70,-84,-69,43
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-04-24",-83,1,-77,-89,-74,49
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-04-25",-83,-18,-83,-87,-44,NA
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-04-26",-83,-28,-83,-88,-37,NA
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-04-27",-77,-10,-70,-85,-69,45
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-04-28",-80,-10,-70,-84,-70,45
"MY","Malaysia","Putrajaya","","","MY_16",NA,"2020-04-29",-78,-11,-70,-85,-69,43
