"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"HU","Hungary","Veszprém","","","HU_VE",NA,"2020-02-15",24,8,59,21,4,-2
"HU","Hungary","Veszprém","","","HU_VE",NA,"2020-02-16",40,20,88,28,4,-2
"HU","Hungary","Veszprém","","","HU_VE",NA,"2020-02-17",5,2,27,6,2,0
"HU","Hungary","Veszprém","","","HU_VE",NA,"2020-02-18",3,6,27,5,1,0
"HU","Hungary","Veszprém","","","HU_VE",NA,"2020-02-19",2,1,16,3,1,0
"HU","Hungary","Veszprém","","","HU_VE",NA,"2020-02-20",3,3,16,6,1,0
"HU","Hungary","Veszprém","","","HU_VE",NA,"2020-02-21",1,5,-8,1,0,0
"HU","Hungary","Veszprém","","","HU_VE",NA,"2020-02-22",16,6,30,17,2,-1
"HU","Hungary","Veszprém","","","HU_VE",NA,"2020-02-23",25,16,41,22,3,-2
"HU","Hungary","Veszprém","","","HU_VE",NA,"2020-02-24",-1,3,6,3,-1,1
"HU","Hungary","Veszprém","","","HU_VE",NA,"2020-02-25",7,6,39,7,2,0
"HU","Hungary","Veszprém","","","HU_VE",NA,"2020-02-26",-3,3,-28,-4,0,2
"HU","Hungary","Veszprém","","","HU_VE",NA,"2020-02-27",4,7,6,4,0,1
"HU","Hungary","Veszprém","","","HU_VE",NA,"2020-02-28",-1,7,-16,-2,-3,2
"HU","Hungary","Veszprém","","","HU_VE",NA,"2020-02-29",10,4,6,4,1,0
"HU","Hungary","Veszprém","","","HU_VE",NA,"2020-03-01",10,7,8,8,5,0
"HU","Hungary","Veszprém","","","HU_VE",NA,"2020-03-02",-1,0,10,4,1,1
"HU","Hungary","Veszprém","","","HU_VE",NA,"2020-03-03",-1,2,2,0,0,1
"HU","Hungary","Veszprém","","","HU_VE",NA,"2020-03-04",3,2,1,1,0,0
"HU","Hungary","Veszprém","","","HU_VE",NA,"2020-03-05",8,6,19,5,1,0
"HU","Hungary","Veszprém","","","HU_VE",NA,"2020-03-06",6,8,-8,2,-2,1
"HU","Hungary","Veszprém","","","HU_VE",NA,"2020-03-07",27,16,43,27,3,-1
"HU","Hungary","Veszprém","","","HU_VE",NA,"2020-03-08",45,32,77,37,7,-3
"HU","Hungary","Veszprém","","","HU_VE",NA,"2020-03-09",8,3,26,4,1,0
"HU","Hungary","Veszprém","","","HU_VE",NA,"2020-03-10",11,9,41,6,1,-1
"HU","Hungary","Veszprém","","","HU_VE",NA,"2020-03-11",10,13,17,5,1,0
"HU","Hungary","Veszprém","","","HU_VE",NA,"2020-03-12",14,21,57,7,-1,0
"HU","Hungary","Veszprém","","","HU_VE",NA,"2020-03-13",5,23,-2,-2,-2,2
"HU","Hungary","Veszprém","","","HU_VE",NA,"2020-03-14",17,33,34,8,0,1
"HU","Hungary","Veszprém","","","HU_VE",NA,"2020-03-15",-1,-75,114,6,-10,2
"HU","Hungary","Veszprém","","","HU_VE",NA,"2020-03-16",5,38,24,-14,-19,7
"HU","Hungary","Veszprém","","","HU_VE",NA,"2020-03-17",-16,17,39,-23,-26,10
"HU","Hungary","Veszprém","","","HU_VE",NA,"2020-03-18",-20,7,30,-25,-30,11
"HU","Hungary","Veszprém","","","HU_VE",NA,"2020-03-19",-28,-5,35,-27,-33,14
