"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-02-15",-1,-1,5,5,4,0
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-02-16",-1,1,4,4,-1,1
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-02-17",-1,-1,4,3,6,0
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-02-18",-1,1,4,2,5,0
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-02-19",-2,0,4,0,4,0
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-02-20",0,5,5,6,4,0
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-02-21",-3,-6,18,0,-31,6
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-02-22",-3,-5,12,0,-9,2
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-02-23",-2,-3,2,1,0,2
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-02-24",0,-1,4,4,6,0
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-02-25",1,0,5,2,5,0
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-02-26",0,-2,6,2,2,-1
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-02-27",1,0,4,2,4,0
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-02-28",0,-2,4,1,5,1
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-02-29",-1,-1,4,1,9,1
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-03-01",1,3,3,3,4,1
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-03-02",0,1,4,1,9,1
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-03-03",0,2,5,0,7,0
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-03-04",0,5,6,0,6,0
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-03-05",0,5,4,0,5,1
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-03-06",0,4,5,0,7,2
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-03-07",-1,3,6,3,7,1
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-03-08",1,4,5,3,2,1
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-03-09",1,3,9,1,4,1
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-03-10",0,4,9,0,-1,1
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-03-11",-2,1,5,-1,2,-1
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-03-12",-1,1,4,-2,2,1
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-03-13",-4,-1,3,-2,3,1
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-03-14",-5,0,3,-3,-11,4
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-03-15",-6,-1,-1,-2,0,2
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-03-16",-4,1,2,-2,5,2
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-03-17",-4,1,4,-4,2,2
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-03-18",-4,2,5,-3,0,1
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-03-19",-4,7,2,2,-8,2
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-03-20",-11,13,-4,-6,-12,5
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-03-21",-16,21,-9,-10,-14,6
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-03-22",-76,-76,-55,-63,-45,23
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-03-23",-51,-13,-26,-46,-36,17
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-03-24",-68,-45,-39,-59,-54,23
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-03-25",-76,-60,-47,-68,-67,29
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-03-26",-74,-56,-46,-66,-60,28
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-03-27",-74,-56,-46,-66,-59,29
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-03-28",-75,-57,-49,-67,-58,30
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-03-29",-71,-54,-49,-63,-37,21
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-03-30",-73,-59,-45,-66,-56,28
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-03-31",-72,-56,-43,-64,-55,25
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-04-01",-74,-58,-44,-65,-57,26
"IN","India","Andhra Pradesh","","","IN_AP",NA,"2020-04-02",-75,-61,-47,-67,-60,29
