"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"ES","Spain","Galicia","Province of Ourense","","ES_OR",NA,"2020-02-15",4,2,6,0,1,-1
"ES","Spain","Galicia","Province of Ourense","","ES_OR",NA,"2020-02-16",2,-3,-2,10,-1,-1
"ES","Spain","Galicia","Province of Ourense","","ES_OR",NA,"2020-02-17",-1,4,17,1,4,-1
"ES","Spain","Galicia","Province of Ourense","","ES_OR",NA,"2020-02-18",0,-2,5,-5,4,-1
"ES","Spain","Galicia","Province of Ourense","","ES_OR",NA,"2020-02-19",-1,-2,7,1,4,-1
"ES","Spain","Galicia","Province of Ourense","","ES_OR",NA,"2020-02-20",8,7,16,18,4,-2
"ES","Spain","Galicia","Province of Ourense","","ES_OR",NA,"2020-02-21",8,2,41,26,1,-3
"ES","Spain","Galicia","Province of Ourense","","ES_OR",NA,"2020-02-22",20,9,63,48,4,-3
"ES","Spain","Galicia","Province of Ourense","","ES_OR",NA,"2020-02-23",49,68,98,79,10,-6
"ES","Spain","Galicia","Province of Ourense","","ES_OR",NA,"2020-02-24",30,19,92,34,-22,-1
"ES","Spain","Galicia","Province of Ourense","","ES_OR",NA,"2020-02-25",0,-52,39,8,-55,8
"ES","Spain","Galicia","Province of Ourense","","ES_OR",NA,"2020-02-26",-3,4,12,12,-15,2
"ES","Spain","Galicia","Province of Ourense","","ES_OR",NA,"2020-02-27",-1,5,7,5,2,-1
"ES","Spain","Galicia","Province of Ourense","","ES_OR",NA,"2020-02-28",-1,2,10,2,3,-1
"ES","Spain","Galicia","Province of Ourense","","ES_OR",NA,"2020-02-29",-4,4,-10,-6,-1,1
"ES","Spain","Galicia","Province of Ourense","","ES_OR",NA,"2020-03-01",-2,-7,-24,20,0,1
"ES","Spain","Galicia","Province of Ourense","","ES_OR",NA,"2020-03-02",-3,2,-7,0,3,0
"ES","Spain","Galicia","Province of Ourense","","ES_OR",NA,"2020-03-03",-3,-2,-4,-6,4,0
