"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"GB","United Kingdom","Swansea","","","GB_SWA",NA,"2020-02-15",-11,-6,-54,-17,-5,3
"GB","United Kingdom","Swansea","","","GB_SWA",NA,"2020-02-16",-9,-6,-27,-16,-5,1
"GB","United Kingdom","Swansea","","","GB_SWA",NA,"2020-02-17",13,4,68,1,-16,2
"GB","United Kingdom","Swansea","","","GB_SWA",NA,"2020-02-18",12,0,24,-3,-15,3
"GB","United Kingdom","Swansea","","","GB_SWA",NA,"2020-02-19",8,-2,-16,-4,-16,3
"GB","United Kingdom","Swansea","","","GB_SWA",NA,"2020-02-20",13,3,36,-3,-16,2
"GB","United Kingdom","Swansea","","","GB_SWA",NA,"2020-02-21",10,1,13,8,-17,2
"GB","United Kingdom","Swansea","","","GB_SWA",NA,"2020-02-22",4,-2,-17,5,-2,0
"GB","United Kingdom","Swansea","","","GB_SWA",NA,"2020-02-23",-1,-2,-6,8,-5,0
"GB","United Kingdom","Swansea","","","GB_SWA",NA,"2020-02-24",-4,-1,-6,-4,-2,1
"GB","United Kingdom","Swansea","","","GB_SWA",NA,"2020-02-25",-1,3,-4,-2,2,0
"GB","United Kingdom","Swansea","","","GB_SWA",NA,"2020-02-26",3,1,1,5,2,0
"GB","United Kingdom","Swansea","","","GB_SWA",NA,"2020-02-27",8,3,28,5,1,-1
"GB","United Kingdom","Swansea","","","GB_SWA",NA,"2020-02-28",-7,-3,-38,-5,-1,2
"GB","United Kingdom","Swansea","","","GB_SWA",NA,"2020-02-29",6,6,-31,-7,1,1
"GB","United Kingdom","Swansea","","","GB_SWA",NA,"2020-03-01",5,6,-3,2,0,-1
"GB","United Kingdom","Swansea","","","GB_SWA",NA,"2020-03-02",7,4,45,5,1,0
"GB","United Kingdom","Swansea","","","GB_SWA",NA,"2020-03-03",4,2,33,4,1,0
"GB","United Kingdom","Swansea","","","GB_SWA",NA,"2020-03-04",-1,2,-28,0,-1,1
"GB","United Kingdom","Swansea","","","GB_SWA",NA,"2020-03-05",4,7,22,1,1,0
"GB","United Kingdom","Swansea","","","GB_SWA",NA,"2020-03-06",1,2,13,7,1,0
