"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-02-15",2,2,13,NA,5,-3
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-02-16",5,8,14,NA,2,NA
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-02-17",0,2,5,NA,2,0
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-02-18",1,2,12,NA,5,-1
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-02-19",-4,0,5,NA,3,1
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-02-20",-5,0,-1,NA,0,0
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-02-21",-4,-2,4,NA,4,-1
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-02-22",-7,-6,-3,NA,3,0
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-02-23",-1,-2,0,NA,1,NA
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-02-24",-2,-2,-1,NA,5,0
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-02-25",1,-2,9,NA,6,-1
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-02-26",-4,-1,1,NA,0,1
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-02-27",-7,-4,-11,NA,0,1
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-02-28",-3,6,-8,NA,7,0
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-02-29",5,9,-5,NA,8,-2
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-03-01",7,9,0,NA,6,NA
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-03-02",2,8,5,NA,1,0
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-03-03",4,5,11,NA,6,0
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-03-04",-2,5,-1,NA,5,0
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-03-05",-2,1,0,NA,2,-1
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-03-06",-4,2,-8,NA,2,0
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-03-07",-7,-2,-14,NA,-1,0
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-03-08",-7,-3,-16,NA,2,NA
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-03-09",-8,-6,-10,NA,0,2
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-03-10",-4,-5,-5,NA,3,3
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-03-11",-2,9,2,NA,4,2
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-03-12",4,3,1,NA,1,0
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-03-13",0,11,9,NA,6,-1
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-03-14",4,12,10,NA,4,-1
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-03-15",-6,8,0,NA,4,NA
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-03-16",-7,11,-12,NA,-8,3
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-03-17",-26,2,-15,NA,-16,8
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-03-18",-42,-17,-23,NA,-27,12
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-03-19",-43,-23,-30,NA,-28,13
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-03-20",-48,-27,-33,NA,-29,14
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-03-21",-58,-41,-46,-64,-32,NA
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-03-22",-69,-47,-59,NA,-37,NA
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-03-23",-58,-43,-41,-64,-38,NA
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-03-24",-59,-40,-36,-66,-40,NA
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-03-25",-60,-41,-42,-61,-39,NA
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-03-26",-57,-40,-43,NA,-40,NA
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-03-27",-58,-39,-44,-62,-36,NA
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-03-28",-58,-39,-50,NA,-25,NA
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-03-29",-62,-36,-53,NA,-26,NA
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-03-30",-51,-36,-37,-60,-33,17
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-03-31",-46,-31,-31,NA,-30,15
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-04-01",-48,-30,-37,NA,-34,17
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-04-02",-50,-34,-38,NA,-34,18
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-04-03",-50,-33,-41,NA,-31,NA
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-04-04",-52,-34,-50,NA,-22,NA
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-04-05",-58,-38,-52,NA,-21,NA
"GT","Guatemala","Izabal Department","","","GT_IZ",NA,"2020-04-06",-47,-39,-39,NA,-33,NA
