"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"NL","Netherlands","Overijssel","","","NL_OV",NA,"2020-02-15",1,-1,17,9,-2,-1
"NL","Netherlands","Overijssel","","","NL_OV",NA,"2020-02-16",-7,-3,-31,1,-3,1
"NL","Netherlands","Overijssel","","","NL_OV",NA,"2020-02-17",2,-4,14,-20,-21,2
"NL","Netherlands","Overijssel","","","NL_OV",NA,"2020-02-18",6,0,15,-22,-20,3
"NL","Netherlands","Overijssel","","","NL_OV",NA,"2020-02-19",4,-6,24,-20,-20,2
"NL","Netherlands","Overijssel","","","NL_OV",NA,"2020-02-20",0,-3,-4,-22,-22,3
"NL","Netherlands","Overijssel","","","NL_OV",NA,"2020-02-21",5,1,23,-8,-23,2
"NL","Netherlands","Overijssel","","","NL_OV",NA,"2020-02-22",3,0,0,10,-3,0
"NL","Netherlands","Overijssel","","","NL_OV",NA,"2020-02-23",2,-5,-42,9,0,0
"NL","Netherlands","Overijssel","","","NL_OV",NA,"2020-02-24",6,-1,4,-2,-8,2
"NL","Netherlands","Overijssel","","","NL_OV",NA,"2020-02-25",14,10,25,-2,-2,1
"NL","Netherlands","Overijssel","","","NL_OV",NA,"2020-02-26",5,4,19,1,2,1
"NL","Netherlands","Overijssel","","","NL_OV",NA,"2020-02-27",-1,2,-3,0,2,1
"NL","Netherlands","Overijssel","","","NL_OV",NA,"2020-02-28",3,7,19,5,2,0
"NL","Netherlands","Overijssel","","","NL_OV",NA,"2020-02-29",5,4,9,7,1,0
"NL","Netherlands","Overijssel","","","NL_OV",NA,"2020-03-01",6,8,0,9,2,0
"NL","Netherlands","Overijssel","","","NL_OV",NA,"2020-03-02",-3,0,-3,-1,3,1
"NL","Netherlands","Overijssel","","","NL_OV",NA,"2020-03-03",3,5,21,-1,3,0
"NL","Netherlands","Overijssel","","","NL_OV",NA,"2020-03-04",2,2,26,0,4,0
"NL","Netherlands","Overijssel","","","NL_OV",NA,"2020-03-05",-5,1,0,-3,3,1
"NL","Netherlands","Overijssel","","","NL_OV",NA,"2020-03-06",-2,4,5,1,3,1
