"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"IT","Italy","Lazio","","","IT_62",NA,"2020-02-15",4,-1,43,9,1,-2
"IT","Italy","Lazio","","","IT_62",NA,"2020-02-16",6,1,37,8,1,-3
"IT","Italy","Lazio","","","IT_62",NA,"2020-02-17",1,1,13,3,2,-1
"IT","Italy","Lazio","","","IT_62",NA,"2020-02-18",2,0,11,2,1,0
"IT","Italy","Lazio","","","IT_62",NA,"2020-02-19",-2,-3,-2,0,1,0
"IT","Italy","Lazio","","","IT_62",NA,"2020-02-20",2,1,21,5,1,-1
"IT","Italy","Lazio","","","IT_62",NA,"2020-02-21",1,0,21,6,1,-1
"IT","Italy","Lazio","","","IT_62",NA,"2020-02-22",4,2,40,11,2,-2
"IT","Italy","Lazio","","","IT_62",NA,"2020-02-23",1,8,28,9,2,-2
"IT","Italy","Lazio","","","IT_62",NA,"2020-02-24",2,18,17,-3,-3,1
"IT","Italy","Lazio","","","IT_62",NA,"2020-02-25",1,7,12,-7,-3,1
"IT","Italy","Lazio","","","IT_62",NA,"2020-02-26",-8,-3,-7,-10,0,2
"IT","Italy","Lazio","","","IT_62",NA,"2020-02-27",-4,0,0,-9,1,1
"IT","Italy","Lazio","","","IT_62",NA,"2020-02-28",-3,0,5,-7,1,1
"IT","Italy","Lazio","","","IT_62",NA,"2020-02-29",-2,0,13,-6,1,0
"IT","Italy","Lazio","","","IT_62",NA,"2020-03-01",-17,-6,-40,-22,-3,3
"IT","Italy","Lazio","","","IT_62",NA,"2020-03-02",-12,-7,-29,-13,1,2
"IT","Italy","Lazio","","","IT_62",NA,"2020-03-03",-7,-1,-24,-14,0,2
"IT","Italy","Lazio","","","IT_62",NA,"2020-03-04",-5,4,-8,-11,1,1
"IT","Italy","Lazio","","","IT_62",NA,"2020-03-05",-10,6,-7,-22,-15,6
"IT","Italy","Lazio","","","IT_62",NA,"2020-03-06",-16,2,-15,-26,-16,8
"IT","Italy","Lazio","","","IT_62",NA,"2020-03-07",-18,4,-3,-23,-8,5
"IT","Italy","Lazio","","","IT_62",NA,"2020-03-08",-23,4,11,-30,-8,4
"IT","Italy","Lazio","","","IT_62",NA,"2020-03-09",-28,2,-24,-39,-25,11
"IT","Italy","Lazio","","","IT_62",NA,"2020-03-10",-44,-2,-37,-52,-36,17
"IT","Italy","Lazio","","","IT_62",NA,"2020-03-11",-53,-15,-38,-60,-44,21
"IT","Italy","Lazio","","","IT_62",NA,"2020-03-12",-72,-25,-63,-70,-55,28
"IT","Italy","Lazio","","","IT_62",NA,"2020-03-13",-77,-32,-69,-75,-60,31
"IT","Italy","Lazio","","","IT_62",NA,"2020-03-14",-84,-43,-79,-77,-56,24
"IT","Italy","Lazio","","","IT_62",NA,"2020-03-15",-90,-55,-82,-82,-55,22
"IT","Italy","Lazio","","","IT_62",NA,"2020-03-16",-76,-39,-74,-79,-64,30
"IT","Italy","Lazio","","","IT_62",NA,"2020-03-17",-79,-43,-77,-80,-67,32
"IT","Italy","Lazio","","","IT_62",NA,"2020-03-18",-80,-46,-77,-81,-68,32
"IT","Italy","Lazio","","","IT_62",NA,"2020-03-19",-80,-46,-79,-82,-69,33
"IT","Italy","Lazio","","","IT_62",NA,"2020-03-20",-81,-45,-81,-81,-68,34
"IT","Italy","Lazio","","","IT_62",NA,"2020-03-21",-86,-53,-86,-81,-61,26
"IT","Italy","Lazio","","","IT_62",NA,"2020-03-22",-94,-76,-91,-87,-62,24
"IT","Italy","Lazio","","","IT_62",NA,"2020-03-23",-80,-47,-84,-83,-71,33
"IT","Italy","Lazio","","","IT_62",NA,"2020-03-24",-82,-49,-84,-84,-72,34
"IT","Italy","Lazio","","","IT_62",NA,"2020-03-25",-83,-50,-84,-84,-73,35
"IT","Italy","Lazio","","","IT_62",NA,"2020-03-26",-85,-55,-87,-86,-74,37
"IT","Italy","Lazio","","","IT_62",NA,"2020-03-27",-83,-49,-85,-84,-72,37
"IT","Italy","Lazio","","","IT_62",NA,"2020-03-28",-86,-53,-87,-82,-62,27
