"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"TR","Turkey","","","","",NA,"2020-02-15",2,3,-11,-4,7,1
"TR","Turkey","","","","",NA,"2020-02-16",7,6,14,2,5,0
"TR","Turkey","","","","",NA,"2020-02-17",6,5,10,5,8,-2
"TR","Turkey","","","","",NA,"2020-02-18",4,6,11,4,8,-2
"TR","Turkey","","","","",NA,"2020-02-19",0,3,6,0,9,-2
"TR","Turkey","","","","",NA,"2020-02-20",-1,2,2,0,10,-1
"TR","Turkey","","","","",NA,"2020-02-21",-4,0,-8,-3,7,0
"TR","Turkey","","","","",NA,"2020-02-22",0,1,-10,-4,8,1
"TR","Turkey","","","","",NA,"2020-02-23",7,5,21,3,7,0
"TR","Turkey","","","","",NA,"2020-02-24",3,3,7,3,9,-1
"TR","Turkey","","","","",NA,"2020-02-25",3,6,12,4,9,-2
"TR","Turkey","","","","",NA,"2020-02-26",1,6,15,3,10,-2
"TR","Turkey","","","","",NA,"2020-02-27",-2,4,7,3,11,-1
"TR","Turkey","","","","",NA,"2020-02-28",-3,3,6,0,8,-1
"TR","Turkey","","","","",NA,"2020-02-29",-6,-2,-16,-10,7,2
"TR","Turkey","","","","",NA,"2020-03-01",9,10,35,3,7,0
"TR","Turkey","","","","",NA,"2020-03-02",6,7,18,7,10,-2
"TR","Turkey","","","","",NA,"2020-03-03",7,9,23,6,10,-3
"TR","Turkey","","","","",NA,"2020-03-04",2,7,16,4,11,-2
"TR","Turkey","","","","",NA,"2020-03-05",3,8,10,4,12,-2
"TR","Turkey","","","","",NA,"2020-03-06",6,10,17,4,9,-2
"TR","Turkey","","","","",NA,"2020-03-07",13,12,34,9,10,-2
"TR","Turkey","","","","",NA,"2020-03-08",18,15,68,12,8,-3
"TR","Turkey","","","","",NA,"2020-03-09",8,8,24,8,10,-3
"TR","Turkey","","","","",NA,"2020-03-10",2,7,4,1,10,-2
"TR","Turkey","","","","",NA,"2020-03-11",3,21,15,3,11,-2
"TR","Turkey","","","","",NA,"2020-03-12",6,19,25,6,12,-2
"TR","Turkey","","","","",NA,"2020-03-13",-2,14,11,2,6,0
"TR","Turkey","","","","",NA,"2020-03-14",-7,10,10,-4,4,1
"TR","Turkey","","","","",NA,"2020-03-15",-15,5,3,-16,1,2
"TR","Turkey","","","","",NA,"2020-03-16",-12,13,-13,-14,-12,5
"TR","Turkey","","","","",NA,"2020-03-17",-26,14,-19,-22,-19,8
"TR","Turkey","","","","",NA,"2020-03-18",-37,1,-29,-33,-23,11
"TR","Turkey","","","","",NA,"2020-03-19",-41,-3,-28,-38,-25,13
"TR","Turkey","","","","",NA,"2020-03-20",-45,-6,-27,-41,-30,16
"TR","Turkey","","","","",NA,"2020-03-21",-52,-10,-32,-46,-26,15
"TR","Turkey","","","","",NA,"2020-03-22",-64,-20,-33,-55,-35,13
"TR","Turkey","","","","",NA,"2020-03-23",-51,-13,-32,-48,-37,16
"TR","Turkey","","","","",NA,"2020-03-24",-57,-21,-39,-54,-42,18
"TR","Turkey","","","","",NA,"2020-03-25",-58,-22,-38,-55,-43,19
"TR","Turkey","","","","",NA,"2020-03-26",-57,-20,-32,-55,-43,19
"TR","Turkey","","","","",NA,"2020-03-27",-59,-21,-40,-57,-45,22
"TR","Turkey","","","","",NA,"2020-03-28",-66,-27,-57,-63,-40,20
