"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"CI","Côte d'Ivoire","Comoé District","","","CI_CM",NA,"2020-02-15",10,6,14,NA,0,NA
"CI","Côte d'Ivoire","Comoé District","","","CI_CM",NA,"2020-02-16",NA,2,10,NA,3,NA
"CI","Côte d'Ivoire","Comoé District","","","CI_CM",NA,"2020-02-17",NA,9,8,NA,-4,0
"CI","Côte d'Ivoire","Comoé District","","","CI_CM",NA,"2020-02-18",NA,4,8,NA,-4,0
"CI","Côte d'Ivoire","Comoé District","","","CI_CM",NA,"2020-02-19",NA,2,-3,NA,-3,NA
"CI","Côte d'Ivoire","Comoé District","","","CI_CM",NA,"2020-02-20",NA,7,8,NA,-1,NA
"CI","Côte d'Ivoire","Comoé District","","","CI_CM",NA,"2020-02-21",NA,3,2,NA,-4,NA
"CI","Côte d'Ivoire","Comoé District","","","CI_CM",NA,"2020-02-22",2,-2,-1,NA,3,NA
"CI","Côte d'Ivoire","Comoé District","","","CI_CM",NA,"2020-02-23",NA,-1,3,NA,3,NA
"CI","Côte d'Ivoire","Comoé District","","","CI_CM",NA,"2020-02-24",NA,-2,1,NA,2,0
"CI","Côte d'Ivoire","Comoé District","","","CI_CM",NA,"2020-02-25",NA,1,6,NA,4,-3
"CI","Côte d'Ivoire","Comoé District","","","CI_CM",NA,"2020-02-26",NA,-3,-3,NA,5,-1
"CI","Côte d'Ivoire","Comoé District","","","CI_CM",NA,"2020-02-27",NA,-1,0,NA,6,0
"CI","Côte d'Ivoire","Comoé District","","","CI_CM",NA,"2020-02-28",-9,0,4,NA,8,-1
"CI","Côte d'Ivoire","Comoé District","","","CI_CM",NA,"2020-02-29",-2,-3,10,NA,8,NA
"CI","Côte d'Ivoire","Comoé District","","","CI_CM",NA,"2020-03-01",NA,2,6,NA,12,NA
"CI","Côte d'Ivoire","Comoé District","","","CI_CM",NA,"2020-03-02",NA,1,4,NA,7,0
"CI","Côte d'Ivoire","Comoé District","","","CI_CM",NA,"2020-03-03",NA,-5,-1,NA,7,-4
"CI","Côte d'Ivoire","Comoé District","","","CI_CM",NA,"2020-03-04",NA,3,-8,NA,7,-1
"CI","Côte d'Ivoire","Comoé District","","","CI_CM",NA,"2020-03-05",NA,5,1,NA,6,-1
"CI","Côte d'Ivoire","Comoé District","","","CI_CM",NA,"2020-03-06",NA,4,2,NA,6,-3
"CI","Côte d'Ivoire","Comoé District","","","CI_CM",NA,"2020-03-07",1,-1,7,NA,4,NA
"CI","Côte d'Ivoire","Comoé District","","","CI_CM",NA,"2020-03-08",NA,1,11,NA,9,NA
"CI","Côte d'Ivoire","Comoé District","","","CI_CM",NA,"2020-03-09",NA,0,-6,NA,7,0
"CI","Côte d'Ivoire","Comoé District","","","CI_CM",NA,"2020-03-10",NA,3,11,NA,10,-2
"CI","Côte d'Ivoire","Comoé District","","","CI_CM",NA,"2020-03-11",NA,2,-2,NA,6,-1
"CI","Côte d'Ivoire","Comoé District","","","CI_CM",NA,"2020-03-12",NA,0,2,NA,6,0
"CI","Côte d'Ivoire","Comoé District","","","CI_CM",NA,"2020-03-13",NA,3,6,NA,2,-1
"CI","Côte d'Ivoire","Comoé District","","","CI_CM",NA,"2020-03-14",3,-10,1,NA,-2,NA
"CI","Côte d'Ivoire","Comoé District","","","CI_CM",NA,"2020-03-15",NA,-7,1,NA,5,NA
"CI","Côte d'Ivoire","Comoé District","","","CI_CM",NA,"2020-03-16",NA,2,6,NA,7,-2
