"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"CO","Colombia","Bolivar","","","CO_BOL",NA,"2020-02-15",-6,-4,-17,-11,8,0
"CO","Colombia","Bolivar","","","CO_BOL",NA,"2020-02-16",-5,0,-16,-14,0,0
"CO","Colombia","Bolivar","","","CO_BOL",NA,"2020-02-17",-3,1,-10,-4,16,-1
"CO","Colombia","Bolivar","","","CO_BOL",NA,"2020-02-18",-3,-3,-6,-3,16,-1
"CO","Colombia","Bolivar","","","CO_BOL",NA,"2020-02-19",-4,-4,-4,0,13,-1
"CO","Colombia","Bolivar","","","CO_BOL",NA,"2020-02-20",-6,-5,-8,1,9,-1
"CO","Colombia","Bolivar","","","CO_BOL",NA,"2020-02-21",-9,-6,-11,5,11,-1
"CO","Colombia","Bolivar","","","CO_BOL",NA,"2020-02-22",-13,-8,-17,1,4,-1
"CO","Colombia","Bolivar","","","CO_BOL",NA,"2020-02-23",-12,-10,-15,-13,-3,1
"CO","Colombia","Bolivar","","","CO_BOL",NA,"2020-02-24",-6,-3,-7,-1,13,-1
"CO","Colombia","Bolivar","","","CO_BOL",NA,"2020-02-25",-6,-4,-6,2,14,-1
"CO","Colombia","Bolivar","","","CO_BOL",NA,"2020-02-26",-5,0,-7,-1,14,-2
"CO","Colombia","Bolivar","","","CO_BOL",NA,"2020-02-27",-5,0,-8,-1,14,-1
"CO","Colombia","Bolivar","","","CO_BOL",NA,"2020-02-28",-3,-2,-14,1,15,-2
"CO","Colombia","Bolivar","","","CO_BOL",NA,"2020-02-29",2,1,-13,-8,10,-2
"CO","Colombia","Bolivar","","","CO_BOL",NA,"2020-03-01",-1,2,-17,-15,3,1
"CO","Colombia","Bolivar","","","CO_BOL",NA,"2020-03-02",-2,3,-13,-2,20,-2
"CO","Colombia","Bolivar","","","CO_BOL",NA,"2020-03-03",1,-3,-10,-2,19,-2
"CO","Colombia","Bolivar","","","CO_BOL",NA,"2020-03-04",0,-3,-11,-6,16,-2
"CO","Colombia","Bolivar","","","CO_BOL",NA,"2020-03-05",-2,-6,-10,2,16,-2
