"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-02-15",-6,-4,10,0,-3,0
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-02-16",-7,-6,6,1,-2,0
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-02-17",-5,-4,-3,-1,1,0
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-02-18",-4,-3,-5,3,1,0
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-02-19",-5,-2,-6,1,1,0
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-02-20",-4,-3,-8,1,1,0
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-02-21",-7,-4,3,0,0,0
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-02-22",-16,-9,0,-6,-4,1
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-02-23",-29,-20,-48,-21,-10,6
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-02-24",-1,-2,-1,3,-26,4
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-02-25",-13,-27,30,-4,-51,10
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-02-26",-2,6,-1,3,-10,1
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-02-27",-1,5,-5,3,-6,1
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-02-28",-4,3,6,1,-4,1
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-02-29",-4,4,15,9,-2,0
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-03-01",-2,0,4,7,0,0
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-03-02",-2,2,-2,1,1,0
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-03-03",-2,2,-2,4,1,0
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-03-04",-2,4,-1,2,1,0
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-03-05",0,4,-8,2,1,0
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-03-06",-3,1,-9,0,-2,1
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-03-07",-4,1,-8,-1,-4,1
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-03-08",-4,0,-4,0,-3,0
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-03-09",-4,-1,-1,-1,0,0
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-03-10",-4,4,1,2,0,0
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-03-11",-4,7,-5,2,0,0
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-03-12",-11,14,-9,-6,-2,0
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-03-13",-29,18,-28,-22,-21,7
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-03-14",-53,-12,-45,-33,-20,9
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-03-15",-83,-37,-73,-50,-36,13
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-03-16",-81,-37,-78,-58,-48,18
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-03-17",-85,-46,-81,-60,-55,20
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-03-18",-86,-47,-83,-64,-57,22
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-03-19",-86,-50,-84,-66,-59,23
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-03-20",-88,-50,-86,-69,-60,27
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-03-21",-92,-58,-90,-77,-61,23
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-03-22",-94,-73,-92,-82,-62,19
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-03-23",-87,-54,-86,-79,-64,23
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-03-24",-88,-56,-87,-79,-66,25
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-03-25",-88,-57,-87,-79,-67,25
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-03-26",-89,-58,-88,-81,-67,26
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-03-27",-89,-55,-88,-82,-67,29
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-03-28",-93,-61,-91,-89,-67,24
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-03-29",-95,-77,-93,-88,-66,20
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-03-30",-90,-59,-88,-83,-71,26
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-03-31",-92,-59,-88,-82,-73,27
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-04-01",-92,-58,-88,-83,-73,28
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-04-02",-92,-59,-89,-83,-73,29
"ES","Spain","Canary Islands","Las Palmas","","ES_GC",NA,"2020-04-03",-90,-55,-88,-84,-73,31
