"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"BG","Bulgaria","Gabrovo","","","BG_07",NA,"2020-02-15",-7,2,-15,NA,-3,NA
"BG","Bulgaria","Gabrovo","","","BG_07",NA,"2020-02-16",23,3,NA,NA,2,NA
"BG","Bulgaria","Gabrovo","","","BG_07",NA,"2020-02-17",0,7,NA,NA,2,0
"BG","Bulgaria","Gabrovo","","","BG_07",NA,"2020-02-18",1,2,NA,NA,1,0
"BG","Bulgaria","Gabrovo","","","BG_07",NA,"2020-02-19",-1,8,NA,NA,1,0
"BG","Bulgaria","Gabrovo","","","BG_07",NA,"2020-02-20",-14,-1,NA,NA,3,0
"BG","Bulgaria","Gabrovo","","","BG_07",NA,"2020-02-21",-5,4,-4,NA,-1,-1
"BG","Bulgaria","Gabrovo","","","BG_07",NA,"2020-02-22",-7,-2,-23,NA,1,NA
"BG","Bulgaria","Gabrovo","","","BG_07",NA,"2020-02-23",19,4,NA,NA,6,NA
"BG","Bulgaria","Gabrovo","","","BG_07",NA,"2020-02-24",-3,0,NA,NA,0,0
"BG","Bulgaria","Gabrovo","","","BG_07",NA,"2020-02-25",-1,2,NA,NA,1,0
"BG","Bulgaria","Gabrovo","","","BG_07",NA,"2020-02-26",2,7,NA,NA,2,-2
"BG","Bulgaria","Gabrovo","","","BG_07",NA,"2020-02-27",-8,12,NA,NA,3,-1
"BG","Bulgaria","Gabrovo","","","BG_07",NA,"2020-02-28",-5,9,-8,NA,2,-1
"BG","Bulgaria","Gabrovo","","","BG_07",NA,"2020-02-29",-4,17,-9,NA,4,NA
"BG","Bulgaria","Gabrovo","","","BG_07",NA,"2020-03-01",35,12,NA,NA,7,NA
"BG","Bulgaria","Gabrovo","","","BG_07",NA,"2020-03-02",20,21,NA,NA,-18,2
"BG","Bulgaria","Gabrovo","","","BG_07",NA,"2020-03-03",-11,-7,NA,NA,-67,NA
"BG","Bulgaria","Gabrovo","","","BG_07",NA,"2020-03-04",-7,8,NA,NA,3,0
"BG","Bulgaria","Gabrovo","","","BG_07",NA,"2020-03-05",-6,12,NA,NA,3,0
"BG","Bulgaria","Gabrovo","","","BG_07",NA,"2020-03-06",1,12,22,NA,-7,1
"BG","Bulgaria","Gabrovo","","","BG_07",NA,"2020-03-07",12,19,12,NA,12,NA
"BG","Bulgaria","Gabrovo","","","BG_07",NA,"2020-03-08",-4,25,NA,NA,1,NA
