"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-02-15",22,17,37,18,-2,-1
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-02-16",23,17,29,15,-2,0
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-02-17",19,18,40,18,-5,0
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-02-18",17,19,37,12,-4,0
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-02-19",20,20,32,11,-4,1
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-02-20",19,18,32,7,-4,1
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-02-21",14,16,40,9,-4,2
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-02-22",16,13,26,7,0,1
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-02-23",8,13,11,10,-2,1
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-02-24",6,8,2,6,-1,1
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-02-25",1,7,-4,1,0,1
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-02-26",0,5,-9,-1,1,2
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-02-27",-1,4,-14,-5,5,2
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-02-28",6,9,-9,-2,7,1
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-02-29",11,8,-18,-2,2,1
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-03-01",1,8,-34,-4,3,3
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-03-02",-6,3,-38,-5,14,-1
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-03-03",-13,1,-41,-6,15,0
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-03-04",-13,0,-42,-12,16,0
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-03-05",-15,-4,-43,-15,18,0
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-03-06",-9,-3,-34,-10,19,-1
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-03-07",-9,-7,-40,-18,1,4
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-03-08",-19,-8,-40,-7,-3,6
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-03-09",-17,-10,-45,-15,18,-1
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-03-10",-19,-10,-48,-13,19,-2
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-03-11",-20,-11,-46,-18,19,-1
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-03-12",-19,-12,-47,-18,19,-1
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-03-13",-13,-6,-42,-13,19,-1
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-03-14",-17,-5,-46,-21,1,4
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-03-15",-29,0,-57,-21,-3,7
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-03-16",-32,-2,-58,-30,1,6
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-03-17",-40,-14,-60,-30,-8,9
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-03-18",-44,-15,-63,-34,-13,12
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-03-19",-57,-33,-67,-46,-24,17
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-03-20",-60,-38,-66,-52,-28,21
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-03-21",-71,-48,-77,-58,-35,22
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-03-22",-78,-57,-82,-63,-38,23
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-03-23",-68,-50,-74,-57,-39,21
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-03-24",-71,-51,-76,-53,-44,22
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-03-25",-71,-50,-76,-57,-44,24
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-03-26",-71,-49,-75,-60,-44,24
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-03-27",-69,-50,-73,-63,-42,27
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-03-28",-72,-51,-79,-67,-40,24
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-03-29",-78,-64,-82,-66,-41,23
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-03-30",-65,-47,-74,-59,-41,21
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-03-31",-64,-43,-73,-48,-41,19
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-04-01",-64,-41,-74,-55,-41,21
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-04-02",-65,-44,-74,-60,-42,22
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-04-03",-64,-45,-71,-62,-40,24
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-04-04",-68,-47,-77,-64,-39,21
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-04-05",-75,-60,-81,-63,-40,20
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-04-06",-63,-44,-73,-59,-40,18
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-04-07",-65,-42,-74,-52,-41,18
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-04-08",-65,-42,-75,-57,-41,20
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-04-09",-64,-39,-73,-58,-41,18
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-04-10",-84,-61,-78,-74,-69,31
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-04-11",-79,-59,-81,-73,-51,24
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-04-12",-80,-64,-84,-69,-40,21
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-04-13",-63,-47,-74,-57,-41,19
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-04-14",-67,-47,-75,-52,-41,19
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-04-15",-64,-44,-74,-55,-40,20
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-04-16",-65,-44,-74,-59,-40,20
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-04-17",-63,-43,-71,-61,-38,23
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-04-18",-68,-47,-77,-65,-33,19
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-04-19",-76,-57,-82,-66,-35,19
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-04-20",-63,-45,-75,-60,-37,17
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-04-21",-64,-44,-75,-56,-38,17
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-04-22",-64,-44,-74,-58,-37,18
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-04-23",-65,-45,-74,-62,-37,19
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-04-24",-64,-44,-72,-64,-35,21
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-04-25",-66,-45,-76,-64,-31,18
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-04-26",-73,-54,-80,-66,-32,18
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-04-27",-61,-46,-73,-59,-34,18
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-04-28",-63,-45,-73,-53,-35,12
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-04-29",-62,-42,-73,-57,-33,17
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-04-30",-55,-29,-71,-55,-32,15
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-05-01",-83,-82,-76,-73,-69,29
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-05-02",-63,-39,-77,-66,-33,18
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-05-03",-71,-49,-81,-65,-30,17
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-05-04",-57,-38,-73,-57,-32,16
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-05-05",-59,-37,-73,-51,-32,16
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-05-06",-59,-37,-72,-53,-32,18
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-05-07",-58,-36,-73,-58,-32,18
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-05-08",-57,-35,-70,-61,-29,20
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-05-09",-58,-33,-74,-59,-25,17
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-05-10",-71,-46,-81,-65,-19,15
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-05-11",-61,-46,-74,-59,-32,18
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-05-12",-62,-43,-74,-53,-32,18
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-05-13",-61,-41,-73,-58,-32,19
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-05-14",-62,-41,-73,-61,-32,18
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-05-15",-60,-40,-70,-62,-31,22
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-05-16",-64,-42,-76,-66,-26,20
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-05-17",-72,-51,-82,-68,-27,20
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-05-18",-59,-42,-74,-61,-31,18
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-05-19",-62,-41,-74,-56,-32,19
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-05-20",-59,-36,-71,-57,-32,18
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-05-21",-76,-53,-78,-71,-61,28
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-05-22",-60,-40,-70,-66,-35,23
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-05-23",-64,-43,-76,-67,-26,20
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-05-24",-71,-51,-82,-67,-27,19
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-05-25",-59,-42,-73,-60,-31,19
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-05-26",-62,-42,-74,-55,-31,19
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-05-27",-62,-43,-72,-59,-31,20
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-05-28",-61,-41,-72,-61,-31,20
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-05-29",-59,-39,-70,-63,-29,22
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-05-30",-63,-40,-76,-65,-24,19
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-05-31",-70,-48,-82,-66,-24,19
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-06-01",-59,-41,-73,-60,-30,18
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-06-02",-60,-40,-74,-54,-31,18
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-06-03",-69,-48,-78,-63,-38,23
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-06-04",-60,-39,-73,-61,-31,21
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-06-05",-59,-38,-70,-63,-29,23
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-06-06",-62,-40,-76,-64,-23,20
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-06-07",-69,-48,-81,-65,-23,19
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-06-08",-59,-42,-73,-59,-30,19
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-06-09",-61,-43,-73,-55,-31,19
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-06-10",-60,-42,-72,-60,-30,20
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-06-11",-60,-43,-73,-62,-31,21
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-06-12",-60,-42,-71,-65,-30,23
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-06-13",-62,-41,-75,-66,-21,20
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-06-14",-69,-48,-81,-67,-22,19
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-06-15",-58,-43,-74,-61,-30,19
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-06-16",-59,-39,-72,-54,-30,18
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-06-17",-71,-53,-78,-68,-44,25
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-06-18",-59,-40,-74,-62,-30,21
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-06-19",-57,-37,-69,-64,-28,21
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-06-20",-58,-36,-75,-63,-19,19
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-06-21",-69,-45,-80,-68,-14,18
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-06-22",-60,-45,-74,-62,-32,19
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-06-23",-64,-45,-77,-60,-35,21
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-06-24",-61,-43,-73,-62,-32,21
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-06-25",-60,-41,-73,-64,-31,21
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-06-26",-58,-40,-70,-65,-29,22
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-06-27",-58,-39,-74,-65,-21,19
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-06-28",-66,-44,-80,-67,-21,18
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-06-29",-82,-63,-82,-77,-69,30
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-06-30",-56,-38,-73,-53,-31,18
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-07-01",-56,-35,-71,-57,-31,19
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-07-02",-57,-36,-73,-61,-31,20
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-07-03",-55,-35,-69,-64,-29,22
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-07-04",-57,-37,-74,-64,-22,19
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-07-05",-64,-43,-79,-65,-21,19
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-07-06",-54,-38,-73,-59,-32,18
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-07-07",-56,-36,-71,-54,-32,19
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-07-08",-57,-38,-70,-57,-32,19
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-07-09",-56,-40,-72,-59,-32,21
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-07-10",-56,-38,-69,-61,-30,22
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-07-11",-58,-39,-74,-64,-21,19
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-07-12",-64,-45,-78,-64,-22,18
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-07-13",-56,-42,-72,-60,-32,19
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-07-14",-58,-41,-73,-53,-33,19
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-07-15",-56,-35,-71,-56,-31,19
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-07-16",-69,-46,-74,-66,-58,25
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-07-17",-55,-37,-70,-64,-34,22
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-07-18",-58,-39,-73,-64,-22,19
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-07-19",-63,-46,-79,-66,-22,18
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-07-20",-54,-38,-71,-58,-32,18
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-07-21",-57,-39,-73,-55,-33,18
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-07-22",-57,-38,-71,-58,-31,19
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-07-23",-57,-40,-71,-59,-31,20
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-07-24",-55,-37,-67,-62,-29,22
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-07-25",-57,-37,-72,-62,-21,18
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-07-26",-61,-42,-77,-64,-20,17
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-07-27",-51,-30,-69,-54,-29,16
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-07-28",-47,-22,-68,-43,-28,14
"CL","Chile","Coquimbo","","","CL_CO",NA,"2020-07-29",-44,-17,-64,-43,-27,13
