"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"EC","Ecuador","Esmeraldas","","","EC_E",NA,"2020-02-15",-3,-9,-6,5,-5,2
"EC","Ecuador","Esmeraldas","","","EC_E",NA,"2020-02-16",-1,-4,-6,-1,0,1
"EC","Ecuador","Esmeraldas","","","EC_E",NA,"2020-02-17",2,1,4,11,-4,2
"EC","Ecuador","Esmeraldas","","","EC_E",NA,"2020-02-18",0,-2,4,5,-4,1
"EC","Ecuador","Esmeraldas","","","EC_E",NA,"2020-02-19",1,-2,3,8,-5,1
"EC","Ecuador","Esmeraldas","","","EC_E",NA,"2020-02-20",8,8,0,11,-7,2
"EC","Ecuador","Esmeraldas","","","EC_E",NA,"2020-02-21",24,19,12,25,-5,-2
"EC","Ecuador","Esmeraldas","","","EC_E",NA,"2020-02-22",42,37,36,52,-1,-2
"EC","Ecuador","Esmeraldas","","","EC_E",NA,"2020-02-23",94,44,89,33,6,-4
"EC","Ecuador","Esmeraldas","","","EC_E",NA,"2020-02-24",84,25,54,28,-55,7
"EC","Ecuador","Esmeraldas","","","EC_E",NA,"2020-02-25",25,5,13,34,-60,7
"EC","Ecuador","Esmeraldas","","","EC_E",NA,"2020-02-26",1,1,1,25,-15,2
"EC","Ecuador","Esmeraldas","","","EC_E",NA,"2020-02-27",8,8,7,20,-10,1
"EC","Ecuador","Esmeraldas","","","EC_E",NA,"2020-02-28",5,1,4,15,-11,0
"EC","Ecuador","Esmeraldas","","","EC_E",NA,"2020-02-29",-7,4,-3,-2,-6,3
"EC","Ecuador","Esmeraldas","","","EC_E",NA,"2020-03-01",0,4,-4,12,-4,2
"EC","Ecuador","Esmeraldas","","","EC_E",NA,"2020-03-02",8,4,9,6,-9,3
"EC","Ecuador","Esmeraldas","","","EC_E",NA,"2020-03-03",8,3,10,6,-10,2
"EC","Ecuador","Esmeraldas","","","EC_E",NA,"2020-03-04",5,-2,3,10,-12,3
"EC","Ecuador","Esmeraldas","","","EC_E",NA,"2020-03-05",5,0,1,11,-19,4
"EC","Ecuador","Esmeraldas","","","EC_E",NA,"2020-03-06",1,-2,-3,7,-20,5
"EC","Ecuador","Esmeraldas","","","EC_E",NA,"2020-03-07",2,0,1,0,-4,0
"EC","Ecuador","Esmeraldas","","","EC_E",NA,"2020-03-08",11,-4,5,-1,-2,-1
"EC","Ecuador","Esmeraldas","","","EC_E",NA,"2020-03-09",7,-2,7,5,-17,2
"EC","Ecuador","Esmeraldas","","","EC_E",NA,"2020-03-10",2,-1,7,7,-17,3
"EC","Ecuador","Esmeraldas","","","EC_E",NA,"2020-03-11",5,-5,-2,7,-16,3
"EC","Ecuador","Esmeraldas","","","EC_E",NA,"2020-03-12",2,2,-3,8,-19,3
"EC","Ecuador","Esmeraldas","","","EC_E",NA,"2020-03-13",-4,-4,-1,1,-26,4
"EC","Ecuador","Esmeraldas","","","EC_E",NA,"2020-03-14",-11,-2,-6,-5,-6,2
"EC","Ecuador","Esmeraldas","","","EC_E",NA,"2020-03-15",-17,-3,-10,-12,-6,2
"EC","Ecuador","Esmeraldas","","","EC_E",NA,"2020-03-16",-11,20,-6,-3,-34,6
"EC","Ecuador","Esmeraldas","","","EC_E",NA,"2020-03-17",-53,-21,-39,-54,-55,16
"EC","Ecuador","Esmeraldas","","","EC_E",NA,"2020-03-18",-68,-48,-57,-79,-66,24
"EC","Ecuador","Esmeraldas","","","EC_E",NA,"2020-03-19",-69,-48,-59,-82,-67,24
"EC","Ecuador","Esmeraldas","","","EC_E",NA,"2020-03-20",-72,-50,-62,-84,-68,27
"EC","Ecuador","Esmeraldas","","","EC_E",NA,"2020-03-21",-80,-58,-69,-88,-58,23
"EC","Ecuador","Esmeraldas","","","EC_E",NA,"2020-03-22",-77,-55,-66,-86,-51,NA
"EC","Ecuador","Esmeraldas","","","EC_E",NA,"2020-03-23",-74,-59,-67,-85,-72,28
