"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"PL","Poland","Łódź Voivodeship","","","PL_LD",NA,"2020-02-15",15,-1,30,6,2,0
"PL","Poland","Łódź Voivodeship","","","PL_LD",NA,"2020-02-16",12,-11,18,7,-2,2
"PL","Poland","Łódź Voivodeship","","","PL_LD",NA,"2020-02-17",7,3,17,7,20,-1
"PL","Poland","Łódź Voivodeship","","","PL_LD",NA,"2020-02-18",6,-1,7,2,2,0
"PL","Poland","Łódź Voivodeship","","","PL_LD",NA,"2020-02-19",5,3,10,-1,1,0
"PL","Poland","Łódź Voivodeship","","","PL_LD",NA,"2020-02-20",4,1,10,2,2,0
"PL","Poland","Łódź Voivodeship","","","PL_LD",NA,"2020-02-21",6,-1,-1,6,20,0
"PL","Poland","Łódź Voivodeship","","","PL_LD",NA,"2020-02-22",9,0,30,3,4,1
"PL","Poland","Łódź Voivodeship","","","PL_LD",NA,"2020-02-23",-7,-24,-26,-1,-3,3
"PL","Poland","Łódź Voivodeship","","","PL_LD",NA,"2020-02-24",2,3,-1,6,22,-1
"PL","Poland","Łódź Voivodeship","","","PL_LD",NA,"2020-02-25",2,2,9,4,3,0
"PL","Poland","Łódź Voivodeship","","","PL_LD",NA,"2020-02-26",0,0,5,1,2,0
"PL","Poland","Łódź Voivodeship","","","PL_LD",NA,"2020-02-27",6,5,8,4,1,0
"PL","Poland","Łódź Voivodeship","","","PL_LD",NA,"2020-02-28",7,6,4,8,20,-1
"PL","Poland","Łódź Voivodeship","","","PL_LD",NA,"2020-02-29",9,2,15,1,5,1
"PL","Poland","Łódź Voivodeship","","","PL_LD",NA,"2020-03-01",16,0,46,15,1,1
"PL","Poland","Łódź Voivodeship","","","PL_LD",NA,"2020-03-02",4,5,-1,6,24,-1
"PL","Poland","Łódź Voivodeship","","","PL_LD",NA,"2020-03-03",2,1,4,1,5,0
"PL","Poland","Łódź Voivodeship","","","PL_LD",NA,"2020-03-04",7,7,16,3,4,-1
"PL","Poland","Łódź Voivodeship","","","PL_LD",NA,"2020-03-05",6,6,28,9,5,-1
"PL","Poland","Łódź Voivodeship","","","PL_LD",NA,"2020-03-06",7,5,4,11,24,-1
"PL","Poland","Łódź Voivodeship","","","PL_LD",NA,"2020-03-07",13,8,16,2,6,0
"PL","Poland","Łódź Voivodeship","","","PL_LD",NA,"2020-03-08",30,5,19,13,5,1
"PL","Poland","Łódź Voivodeship","","","PL_LD",NA,"2020-03-09",10,6,30,9,24,-1
"PL","Poland","Łódź Voivodeship","","","PL_LD",NA,"2020-03-10",10,11,30,4,4,-1
"PL","Poland","Łódź Voivodeship","","","PL_LD",NA,"2020-03-11",9,36,13,-1,1,-1
"PL","Poland","Łódź Voivodeship","","","PL_LD",NA,"2020-03-12",-9,26,-14,-18,-15,5
"PL","Poland","Łódź Voivodeship","","","PL_LD",NA,"2020-03-13",-23,9,-20,-24,-4,9
"PL","Poland","Łódź Voivodeship","","","PL_LD",NA,"2020-03-14",-48,-18,-24,-36,-11,10
"PL","Poland","Łódź Voivodeship","","","PL_LD",NA,"2020-03-15",-67,-41,-15,-49,-24,11
"PL","Poland","Łódź Voivodeship","","","PL_LD",NA,"2020-03-16",-47,-21,-13,-45,-23,14
