"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"GB","United Kingdom","South Yorkshire","Borough of Barnsley","","GB_BNS",NA,"2020-02-15",-14,-5,-48,-16,-2,2
"GB","United Kingdom","South Yorkshire","Borough of Barnsley","","GB_BNS",NA,"2020-02-16",-4,-5,-41,-8,-3,1
"GB","United Kingdom","South Yorkshire","Borough of Barnsley","","GB_BNS",NA,"2020-02-17",4,0,7,-12,-14,3
"GB","United Kingdom","South Yorkshire","Borough of Barnsley","","GB_BNS",NA,"2020-02-18",6,-1,20,-10,-14,2
"GB","United Kingdom","South Yorkshire","Borough of Barnsley","","GB_BNS",NA,"2020-02-19",1,-3,-4,-14,-13,3
"GB","United Kingdom","South Yorkshire","Borough of Barnsley","","GB_BNS",NA,"2020-02-20",-4,-6,-18,-21,-16,3
"GB","United Kingdom","South Yorkshire","Borough of Barnsley","","GB_BNS",NA,"2020-02-21",1,-1,-12,-17,-16,3
"GB","United Kingdom","South Yorkshire","Borough of Barnsley","","GB_BNS",NA,"2020-02-22",6,-2,-24,-6,-3,1
"GB","United Kingdom","South Yorkshire","Borough of Barnsley","","GB_BNS",NA,"2020-02-23",-1,-1,-6,-9,-2,0
"GB","United Kingdom","South Yorkshire","Borough of Barnsley","","GB_BNS",NA,"2020-02-24",-5,-2,-18,-12,-3,2
"GB","United Kingdom","South Yorkshire","Borough of Barnsley","","GB_BNS",NA,"2020-02-25",-3,6,0,-7,-1,1
"GB","United Kingdom","South Yorkshire","Borough of Barnsley","","GB_BNS",NA,"2020-02-26",-3,-2,-3,-11,0,0
"GB","United Kingdom","South Yorkshire","Borough of Barnsley","","GB_BNS",NA,"2020-02-27",3,2,4,-2,-1,0
"GB","United Kingdom","South Yorkshire","Borough of Barnsley","","GB_BNS",NA,"2020-02-28",1,2,-26,-7,-1,1
"GB","United Kingdom","South Yorkshire","Borough of Barnsley","","GB_BNS",NA,"2020-02-29",-1,2,-8,-6,0,0
"GB","United Kingdom","South Yorkshire","Borough of Barnsley","","GB_BNS",NA,"2020-03-01",8,3,9,-1,-1,-1
"GB","United Kingdom","South Yorkshire","Borough of Barnsley","","GB_BNS",NA,"2020-03-02",4,2,11,1,1,0
"GB","United Kingdom","South Yorkshire","Borough of Barnsley","","GB_BNS",NA,"2020-03-03",3,1,20,6,1,0
"GB","United Kingdom","South Yorkshire","Borough of Barnsley","","GB_BNS",NA,"2020-03-04",1,3,-1,2,1,0
"GB","United Kingdom","South Yorkshire","Borough of Barnsley","","GB_BNS",NA,"2020-03-05",2,1,7,0,0,0
"GB","United Kingdom","South Yorkshire","Borough of Barnsley","","GB_BNS",NA,"2020-03-06",3,2,25,5,0,0
"GB","United Kingdom","South Yorkshire","Borough of Barnsley","","GB_BNS",NA,"2020-03-07",6,1,7,10,1,-1
"GB","United Kingdom","South Yorkshire","Borough of Barnsley","","GB_BNS",NA,"2020-03-08",3,0,15,2,2,-1
"GB","United Kingdom","South Yorkshire","Borough of Barnsley","","GB_BNS",NA,"2020-03-09",-1,2,3,1,1,1
"GB","United Kingdom","South Yorkshire","Borough of Barnsley","","GB_BNS",NA,"2020-03-10",-1,2,6,1,1,1
"GB","United Kingdom","South Yorkshire","Borough of Barnsley","","GB_BNS",NA,"2020-03-11",-2,2,3,0,1,1
"GB","United Kingdom","South Yorkshire","Borough of Barnsley","","GB_BNS",NA,"2020-03-12",-3,6,10,-2,0,1
