"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-02-15",3,-5,22,17,1,-1
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-02-16",6,-6,32,22,0,-1
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-02-17",-2,-2,-10,2,0,0
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-02-18",3,-1,16,11,0,0
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-02-19",2,-1,10,3,1,0
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-02-20",2,-3,16,7,1,0
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-02-21",-4,-2,13,4,0,0
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-02-22",-25,5,-1,-7,-7,4
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-02-23",-42,-20,-22,-15,-9,6
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-02-24",-28,1,7,-33,-26,10
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-02-25",-30,-10,2,-33,-25,11
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-02-26",-30,-16,-19,-37,-23,12
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-02-27",-24,-11,6,-34,-22,11
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-02-28",-21,-10,28,-32,-22,11
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-02-29",-30,-12,-14,-24,-19,8
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-03-01",-42,-25,-54,-35,-16,9
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-03-02",-26,-16,-46,-44,-20,10
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-03-03",-17,-6,-8,-35,-19,9
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-03-04",-19,-5,16,-30,-20,9
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-03-05",-25,-8,-36,-41,-20,11
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-03-06",-26,-7,-9,-36,-21,11
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-03-07",-37,-11,19,-20,-21,9
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-03-08",-54,-24,-4,-19,-21,10
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-03-09",-41,-13,-41,-47,-27,14
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-03-10",-48,-11,-30,-47,-33,17
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-03-11",-55,-16,-35,-51,-38,19
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-03-12",-71,-23,-54,-63,-45,23
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-03-13",-75,-26,-56,-64,-50,26
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-03-14",-84,-44,-72,-69,-56,24
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-03-15",-90,-65,-70,-69,-51,20
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-03-16",-74,-34,-55,-66,-53,25
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-03-17",-77,-35,-53,-66,-55,26
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-03-18",-79,-39,-67,-70,-56,28
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-03-19",-78,-38,-64,-71,-58,28
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-03-20",-80,-33,-72,-70,-59,30
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-03-21",-87,-52,-82,-72,-61,25
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-03-22",-95,-85,-89,-83,-58,23
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-03-23",-81,-41,-78,-75,-66,30
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-03-24",-81,-42,-76,-75,-66,31
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-03-25",-83,-46,-81,-76,-67,32
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-03-26",-83,-45,-83,-77,-70,33
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-03-27",-83,-41,-78,-77,-70,35
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-03-28",-88,-58,-84,-75,-64,26
"IT","Italy","Lombardy","Province of Cremona","","IT_CR",NA,"2020-03-29",-95,-87,-89,-82,-59,23
