"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"VN","Vietnam","Ho Chi Minh City","","","VN_SG",NA,"2020-02-15",-16,-12,-15,-12,1,8
"VN","Vietnam","Ho Chi Minh City","","","VN_SG",NA,"2020-02-16",-15,-15,-15,-14,-6,7
"VN","Vietnam","Ho Chi Minh City","","","VN_SG",NA,"2020-02-17",-16,-15,-11,-14,8,7
"VN","Vietnam","Ho Chi Minh City","","","VN_SG",NA,"2020-02-18",-10,-11,-4,-12,8,6
"VN","Vietnam","Ho Chi Minh City","","","VN_SG",NA,"2020-02-19",0,-15,-9,-15,7,3
"VN","Vietnam","Ho Chi Minh City","","","VN_SG",NA,"2020-02-20",6,-11,-7,-3,6,2
"VN","Vietnam","Ho Chi Minh City","","","VN_SG",NA,"2020-02-21",-14,-13,-11,-14,1,9
"VN","Vietnam","Ho Chi Minh City","","","VN_SG",NA,"2020-02-22",-17,-13,-11,-13,3,8
"VN","Vietnam","Ho Chi Minh City","","","VN_SG",NA,"2020-02-23",-16,-15,-13,-16,-5,6
"VN","Vietnam","Ho Chi Minh City","","","VN_SG",NA,"2020-02-24",-14,-12,-3,-13,10,6
"VN","Vietnam","Ho Chi Minh City","","","VN_SG",NA,"2020-02-25",-11,-12,-2,-12,9,6
"VN","Vietnam","Ho Chi Minh City","","","VN_SG",NA,"2020-02-26",-2,-16,-7,-16,7,3
"VN","Vietnam","Ho Chi Minh City","","","VN_SG",NA,"2020-02-27",6,-10,-5,-3,7,2
"VN","Vietnam","Ho Chi Minh City","","","VN_SG",NA,"2020-02-28",-14,-12,-8,-12,2,8
"VN","Vietnam","Ho Chi Minh City","","","VN_SG",NA,"2020-02-29",-15,-12,-10,-11,4,7
"VN","Vietnam","Ho Chi Minh City","","","VN_SG",NA,"2020-03-01",-14,-14,-12,-13,-5,6
"VN","Vietnam","Ho Chi Minh City","","","VN_SG",NA,"2020-03-02",-13,-11,-2,-13,10,6
"VN","Vietnam","Ho Chi Minh City","","","VN_SG",NA,"2020-03-03",-10,-11,0,-11,10,5
"VN","Vietnam","Ho Chi Minh City","","","VN_SG",NA,"2020-03-04",2,-14,-6,-16,8,3
"VN","Vietnam","Ho Chi Minh City","","","VN_SG",NA,"2020-03-05",8,-8,-4,-3,8,1
"VN","Vietnam","Ho Chi Minh City","","","VN_SG",NA,"2020-03-06",-10,-8,-6,-11,3,8
"VN","Vietnam","Ho Chi Minh City","","","VN_SG",NA,"2020-03-07",-15,-5,-12,-12,5,8
"VN","Vietnam","Ho Chi Minh City","","","VN_SG",NA,"2020-03-08",-11,-7,-11,-14,-4,6
"VN","Vietnam","Ho Chi Minh City","","","VN_SG",NA,"2020-03-09",-17,-10,-7,-16,10,7
"VN","Vietnam","Ho Chi Minh City","","","VN_SG",NA,"2020-03-10",-14,-11,-5,-15,10,6
"VN","Vietnam","Ho Chi Minh City","","","VN_SG",NA,"2020-03-11",-5,-15,-10,-18,8,4
"VN","Vietnam","Ho Chi Minh City","","","VN_SG",NA,"2020-03-12",-2,-12,-10,-10,7,3
"VN","Vietnam","Ho Chi Minh City","","","VN_SG",NA,"2020-03-13",-21,-14,-15,-21,2,10
"VN","Vietnam","Ho Chi Minh City","","","VN_SG",NA,"2020-03-14",-27,-15,-21,-21,3,11
"VN","Vietnam","Ho Chi Minh City","","","VN_SG",NA,"2020-03-15",-30,-20,-26,-25,-7,10
"VN","Vietnam","Ho Chi Minh City","","","VN_SG",NA,"2020-03-16",-27,-17,-13,-23,7,9
"VN","Vietnam","Ho Chi Minh City","","","VN_SG",NA,"2020-03-17",-26,-19,-15,-24,5,9
"VN","Vietnam","Ho Chi Minh City","","","VN_SG",NA,"2020-03-18",-18,-23,-20,-28,3,7
