"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-02-15",7,-1,8,-6,-1,-1
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-02-16",5,-2,9,0,1,-1
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-02-17",9,-2,4,-3,-6,0
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-02-18",13,5,9,2,-5,0
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-02-19",8,1,-1,-6,-5,0
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-02-20",8,-3,1,11,-6,1
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-02-21",8,-1,2,9,-7,1
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-02-22",12,3,9,27,-4,-1
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-02-23",10,-2,10,5,-4,-3
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-02-24",-4,-19,-23,-7,-61,8
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-02-25",-15,-32,-20,-2,-65,6
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-02-26",9,5,2,11,-10,0
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-02-27",8,-2,10,9,-9,0
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-02-28",5,-5,3,-4,-12,1
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-02-29",8,11,9,-8,0,0
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-03-01",5,4,8,-1,1,0
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-03-02",11,5,8,3,-10,2
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-03-03",10,0,9,0,-11,2
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-03-04",5,-3,5,3,-11,3
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-03-05",10,2,18,3,-13,2
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-03-06",4,-5,1,-1,-17,4
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-03-07",2,-5,4,-11,-3,1
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-03-08",12,0,21,-1,1,-1
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-03-09",8,-5,3,-16,-16,2
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-03-10",16,4,22,-3,-15,1
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-03-11",10,-1,6,-2,-14,2
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-03-12",6,-2,12,-3,-14,2
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-03-13",-1,-3,-4,-11,-20,5
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-03-14",-4,3,0,-16,-5,3
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-03-15",-16,0,-11,-21,-6,4
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-03-16",2,28,-8,-24,-28,5
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-03-17",-54,-31,-50,-81,-57,20
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-03-18",-74,-61,-72,NA,-71,29
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-03-19",-78,-67,-76,-89,-73,32
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-03-20",-78,-62,-77,NA,-75,35
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-03-21",-80,-66,-77,NA,-67,NA
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-03-22",-80,-66,-74,NA,-59,NA
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-03-23",-80,-72,-78,NA,-76,34
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-03-24",-78,-65,-76,NA,-78,33
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-03-25",-85,-76,-83,NA,-81,36
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-03-26",-83,-71,-78,NA,-80,36
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-03-27",-83,-72,-81,NA,-79,39
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-03-28",-83,-72,-79,NA,-71,NA
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-03-29",-82,-68,-77,NA,-59,NA
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-03-30",-79,-69,-79,NA,-78,34
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-03-31",-78,-67,-76,NA,-77,33
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-04-01",-78,-68,-77,NA,-76,34
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-04-02",-82,-73,-76,NA,-77,35
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-04-03",-79,-68,-76,NA,-76,38
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-04-04",-79,-66,-74,NA,-67,NA
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-04-05",-79,-66,-74,NA,-56,NA
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-04-06",-78,-69,-76,NA,-76,34
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-04-07",-74,-64,-72,NA,-76,32
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-04-08",-75,-64,-75,-86,-75,33
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-04-09",-76,-65,-72,NA,-76,33
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-04-10",-78,-66,-76,-89,-80,38
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-04-11",-91,-91,-88,NA,-78,NA
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-04-12",-90,-90,-86,NA,-68,NA
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-04-13",-71,-63,-69,NA,-73,31
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-04-14",-70,-60,-68,-90,-73,31
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-04-15",-70,-61,-68,-86,-72,31
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-04-16",-70,-62,-65,NA,-71,31
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-04-17",-73,-63,-69,-90,-72,36
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-04-18",-87,-84,-82,NA,-71,NA
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-04-19",-85,-87,-81,NA,-60,NA
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-04-20",-64,-57,-62,-88,-68,29
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-04-21",-65,-59,-65,-87,-69,28
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-04-22",-67,-59,-64,-83,-68,29
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-04-23",-69,-62,-65,-86,-68,31
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-04-24",-68,-61,-64,-86,-68,33
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-04-25",-85,-82,-80,NA,-68,NA
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-04-26",-85,-86,-80,NA,-59,NA
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-04-27",-62,-57,-62,-85,-64,30
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-04-28",-61,-54,-58,-83,-66,25
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-04-29",-61,-55,-60,-88,-64,28
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-04-30",-63,-56,-56,-81,-62,25
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-05-01",-63,-57,-57,-84,-65,32
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-05-02",-81,-77,-75,NA,-62,31
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-05-03",-82,-81,-75,NA,-52,NA
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-05-04",-54,-52,-52,-81,-59,27
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-05-05",-53,-48,-48,-75,-59,26
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-05-06",-54,-51,-51,-76,-57,27
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-05-07",-55,-50,-46,-78,-57,27
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-05-08",-54,-50,-51,-77,-56,30
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-05-09",-73,-69,-67,-86,-53,29
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-05-10",-67,-70,-63,-87,-34,21
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-05-11",-50,-50,-46,-80,-54,26
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-05-12",-47,-45,-41,-75,-53,25
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-05-13",-49,-45,-48,-77,-52,25
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-05-14",-51,-50,-46,-78,-53,25
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-05-15",-52,-47,-46,-77,-52,28
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-05-16",-70,-66,-65,-85,-47,28
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-05-17",-72,-73,-68,NA,-39,NA
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-05-18",-44,-43,-43,-78,-49,25
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-05-19",-40,-41,-38,-73,-50,24
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-05-20",-45,-42,-40,-69,-48,25
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-05-21",-46,-43,-37,-68,-49,25
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-05-22",-49,-48,-43,-73,-46,27
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-05-23",-64,-59,-56,-84,-39,24
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-05-24",-69,-69,-62,-86,-29,22
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-05-25",-26,-22,-13,-56,-43,21
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-05-26",-26,-22,-15,-61,-39,19
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-05-27",-32,-29,-25,-58,-39,21
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-05-28",-31,-27,-16,-58,-38,21
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-05-29",-36,-29,-24,-68,-38,24
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-05-30",-40,-31,-29,-71,-18,18
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-05-31",-64,-61,-58,-86,-22,21
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-06-01",-19,-15,-10,-64,-34,18
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-06-02",-23,-20,-10,-61,-37,20
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-06-03",-26,-23,-18,-60,-37,21
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-06-04",-28,-23,-13,-58,-37,21
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-06-05",-31,-25,-23,-62,-37,24
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-06-06",-35,-25,-25,-78,-17,18
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-06-07",-59,-56,-57,-84,-19,20
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-06-08",-18,-18,-15,-67,-34,19
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-06-09",-20,-18,-17,-60,-36,20
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-06-10",-23,-19,-21,-61,-35,19
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-06-11",-24,-19,-17,-48,-34,20
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-06-12",-27,-20,-24,-65,-34,22
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-06-13",-32,-22,-23,-69,-11,17
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-06-14",-59,-54,-54,-83,-18,21
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-06-15",-18,-16,-16,-61,-32,19
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-06-16",-18,-14,-14,-54,-32,18
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-06-17",-22,-17,-16,-61,-33,19
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-06-18",-25,-19,-15,-55,-35,20
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-06-19",-26,-18,-18,-60,-33,21
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-06-20",-28,-14,-19,-68,-9,15
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-06-21",-52,-48,-48,-82,-7,17
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-06-22",-20,-21,-19,-68,-36,19
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-06-23",-17,-16,-9,-59,-35,19
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-06-24",-23,-19,-19,-60,-33,20
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-06-25",-25,-24,-15,-58,-34,20
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-06-26",-28,-25,-21,-65,-33,23
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-06-27",-30,-22,-20,-70,-12,17
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-06-28",-57,-54,-53,-85,-18,20
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-06-29",-18,-18,-18,-65,-32,19
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-06-30",-16,-16,-8,-61,-33,18
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-07-01",-21,-17,-18,-64,-33,19
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-07-02",-21,-20,-15,-61,-33,19
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-07-03",-23,-21,-19,-65,-35,22
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-07-04",-29,-20,-20,-68,-13,16
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-07-05",-48,-46,-43,-80,-15,18
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-07-06",-16,-17,-13,-69,-33,18
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-07-07",-17,-17,-11,-66,-36,19
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-07-08",-18,-15,-14,-62,-33,19
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-07-09",-21,-20,-8,-64,-33,20
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-07-10",-25,-19,-22,-63,-33,22
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-07-11",-25,-18,-19,-67,-10,16
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-07-12",-46,-42,-44,-85,-12,18
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-07-13",-16,-16,-12,-69,-32,19
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-07-14",-15,-12,-7,-61,-33,18
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-07-15",-21,-15,-11,-62,-32,19
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-07-16",-19,-15,-8,-63,-32,19
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-07-17",-24,-17,-15,-65,-33,22
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-07-18",-25,-14,-16,-70,-10,16
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-07-19",-40,-34,-38,-83,-13,17
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-07-20",-16,-12,-12,-63,-33,18
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-07-21",-14,-10,-9,-63,-34,18
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-07-22",-20,-17,-19,-67,-33,19
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-07-23",-22,-17,-9,-62,-32,19
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-07-24",-25,-15,-15,-65,-32,22
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-07-25",-27,-15,-17,-67,-11,16
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-07-26",-40,-33,-37,-81,-12,17
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-07-27",-17,-14,-11,-66,-32,18
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-07-28",-19,-10,-5,-67,-33,18
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-07-29",-22,-14,-16,-63,-33,19
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-07-30",-24,-14,-15,-67,-34,19
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-07-31",-29,-15,-21,-61,-34,22
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-08-01",-29,-11,-18,-70,-13,16
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-08-02",-42,-31,-39,-82,-14,17
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-08-03",-17,-9,-10,-64,-33,18
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-08-04",-13,-3,-6,-59,-33,17
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-08-05",-16,-7,-12,-59,-32,18
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-08-06",-21,-9,-8,-56,-33,18
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-08-07",-24,-11,-14,-56,-33,20
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-08-08",-23,-7,-10,-58,-9,14
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-08-09",-33,-23,-27,-68,-11,13
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-08-10",-17,-9,-18,-58,-44,18
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-08-11",-15,-7,-4,-60,-33,17
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-08-12",-19,-8,-8,-53,-31,18
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-08-13",-22,-10,-6,-53,-31,17
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-08-14",-23,-9,-8,-52,-30,20
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-08-15",-24,-8,-10,-61,-10,15
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-08-16",-36,-24,-29,-71,-11,14
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-08-17",NA,NA,NA,NA,-29,17
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-08-18",NA,NA,NA,NA,-30,16
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-08-19",NA,NA,NA,NA,-29,17
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-08-20",NA,NA,NA,NA,-30,17
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-08-21",NA,NA,NA,NA,-29,20
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-08-22",NA,NA,NA,NA,-9,14
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-08-23",NA,NA,NA,NA,NA,14
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-08-24",NA,NA,NA,NA,-29,16
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-08-25",NA,NA,NA,NA,-28,16
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-08-26",NA,NA,NA,NA,-28,16
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-08-27",NA,NA,NA,NA,-28,16
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-08-28",NA,NA,NA,NA,-29,19
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-08-29",NA,NA,NA,NA,-8,12
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-08-30",NA,NA,NA,NA,NA,12
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-08-31",NA,NA,NA,NA,-28,15
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-09-01",NA,NA,NA,NA,-28,14
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-09-02",NA,NA,NA,NA,-29,15
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-09-03",NA,NA,NA,NA,-28,15
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-09-04",NA,NA,NA,NA,-28,17
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-09-05",NA,NA,NA,NA,-7,11
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-09-06",NA,NA,NA,NA,NA,11
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-09-07",NA,NA,NA,NA,-29,14
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-09-08",NA,NA,NA,NA,-29,14
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-09-09",NA,NA,NA,NA,-28,14
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-09-10",NA,NA,NA,NA,-29,14
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-09-11",-16,1,-13,-35,-28,16
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-09-12",-18,2,-7,-42,-6,10
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-09-13",-23,-15,-18,-52,-8,10
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-09-14",-11,1,-11,-48,-24,14
"EC","Ecuador","Santo Domingo de los Tsachilas","","","EC_SD",NA,"2020-09-15",-7,7,-6,-39,-25,14
