"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"KG","Kyrgyzstan","Batken Province","","","KG_B",NA,"2020-02-15",1,NA,NA,-15,5,NA
"KG","Kyrgyzstan","Batken Province","","","KG_B",NA,"2020-02-16",NA,NA,NA,-30,7,NA
"KG","Kyrgyzstan","Batken Province","","","KG_B",NA,"2020-02-17",NA,NA,NA,-5,11,NA
"KG","Kyrgyzstan","Batken Province","","","KG_B",NA,"2020-02-18",NA,NA,NA,-11,9,NA
"KG","Kyrgyzstan","Batken Province","","","KG_B",NA,"2020-02-19",-9,NA,NA,-15,10,NA
"KG","Kyrgyzstan","Batken Province","","","KG_B",NA,"2020-02-20",-2,NA,NA,-7,13,NA
"KG","Kyrgyzstan","Batken Province","","","KG_B",NA,"2020-02-21",4,NA,NA,-13,9,NA
"KG","Kyrgyzstan","Batken Province","","","KG_B",NA,"2020-02-22",5,NA,NA,-9,8,NA
"KG","Kyrgyzstan","Batken Province","","","KG_B",NA,"2020-02-23",NA,NA,NA,-10,8,NA
"KG","Kyrgyzstan","Batken Province","","","KG_B",NA,"2020-02-24",-4,NA,NA,-14,3,NA
"KG","Kyrgyzstan","Batken Province","","","KG_B",NA,"2020-02-25",NA,NA,NA,-4,9,NA
"KG","Kyrgyzstan","Batken Province","","","KG_B",NA,"2020-02-26",-2,NA,NA,-10,12,NA
"KG","Kyrgyzstan","Batken Province","","","KG_B",NA,"2020-02-27",-7,NA,NA,-15,8,NA
"KG","Kyrgyzstan","Batken Province","","","KG_B",NA,"2020-02-28",-3,NA,NA,-14,7,NA
"KG","Kyrgyzstan","Batken Province","","","KG_B",NA,"2020-02-29",-3,NA,NA,-9,14,NA
"KG","Kyrgyzstan","Batken Province","","","KG_B",NA,"2020-03-01",NA,NA,NA,-15,12,NA
"KG","Kyrgyzstan","Batken Province","","","KG_B",NA,"2020-03-02",NA,NA,NA,-6,11,NA
"KG","Kyrgyzstan","Batken Province","","","KG_B",NA,"2020-03-03",NA,NA,NA,-11,13,NA
"KG","Kyrgyzstan","Batken Province","","","KG_B",NA,"2020-03-04",1,NA,NA,-11,10,NA
