"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-02-15",-18,-6,-44,-10,-5,NA
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-02-16",-21,-4,-49,-25,-6,NA
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-02-17",11,5,44,1,-17,2
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-02-18",6,0,27,-4,-16,2
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-02-19",1,-3,12,-6,-18,3
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-02-20",2,0,10,-6,-20,4
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-02-21",6,-1,28,-9,-20,3
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-02-22",-7,-4,-8,-4,-1,NA
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-02-23",-8,-1,-15,-8,-1,NA
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-02-24",-8,3,-10,-6,-1,1
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-02-25",-4,7,1,-7,0,0
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-02-26",0,1,7,-5,0,0
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-02-27",2,2,-7,-9,0,0
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-02-28",0,4,-14,-6,0,1
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-02-29",-4,4,-30,-12,-2,NA
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-03-01",8,6,16,0,1,NA
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-03-02",1,8,13,-8,0,0
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-03-03",-3,5,3,-9,0,0
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-03-04",-5,6,-13,-9,-1,1
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-03-05",-8,6,-18,-13,-2,2
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-03-06",2,10,18,-8,1,0
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-03-07",-1,5,0,1,3,NA
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-03-08",-3,8,-7,-16,0,NA
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-03-09",-4,12,11,-9,0,1
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-03-10",-5,12,6,-14,0,2
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-03-11",-2,12,18,-16,-1,2
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-03-12",-2,21,1,-19,-4,3
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-03-13",-5,19,6,-22,-7,4
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-03-14",-11,11,-12,-18,-4,NA
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-03-15",-21,12,-33,-30,-5,NA
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-03-16",-8,29,27,-28,-15,6
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-03-17",-21,31,-11,-39,-25,12
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-03-18",-25,36,-6,-48,-33,15
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-03-19",-27,38,-33,-52,-38,17
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-03-20",-33,19,-17,-49,-37,16
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-03-21",-53,8,-24,-51,-27,NA
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-03-22",-61,-8,-17,-49,-37,NA
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-03-23",-49,-2,-16,-60,-56,22
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-03-24",-72,-24,-33,-73,-68,29
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-03-25",-75,-25,-29,-75,-72,31
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-03-26",-77,-26,-37,-76,-74,32
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-03-27",-80,-29,-45,-77,-73,31
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-03-28",-86,-37,-72,-77,-60,NA
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-03-29",-88,-42,-74,-79,-62,NA
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-03-30",-79,-30,-53,-80,-77,NA
"GB","United Kingdom","Windsor and Maidenhead","","","GB_WNM",NA,"2020-03-31",-79,-29,-38,-78,-77,NA
