"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"BB","Barbados","Saint Michael","","","BB_08",NA,"2020-02-15",4,-4,7,-1,-1,NA
"BB","Barbados","Saint Michael","","","BB_08",NA,"2020-02-16",6,1,22,8,-2,NA
"BB","Barbados","Saint Michael","","","BB_08",NA,"2020-02-17",-5,-6,6,2,1,1
"BB","Barbados","Saint Michael","","","BB_08",NA,"2020-02-18",0,-3,1,-2,1,1
"BB","Barbados","Saint Michael","","","BB_08",NA,"2020-02-19",-6,-5,-14,-7,2,2
"BB","Barbados","Saint Michael","","","BB_08",NA,"2020-02-20",0,2,1,-5,1,0
"BB","Barbados","Saint Michael","","","BB_08",NA,"2020-02-21",1,-2,10,0,2,0
"BB","Barbados","Saint Michael","","","BB_08",NA,"2020-02-22",-1,-4,11,-2,-2,NA
"BB","Barbados","Saint Michael","","","BB_08",NA,"2020-02-23",9,0,9,2,2,NA
"BB","Barbados","Saint Michael","","","BB_08",NA,"2020-02-24",-7,-7,6,4,2,1
"BB","Barbados","Saint Michael","","","BB_08",NA,"2020-02-25",7,6,7,0,2,0
"BB","Barbados","Saint Michael","","","BB_08",NA,"2020-02-26",6,5,23,1,2,-1
"BB","Barbados","Saint Michael","","","BB_08",NA,"2020-02-27",12,8,28,6,1,-1
"BB","Barbados","Saint Michael","","","BB_08",NA,"2020-02-28",10,3,53,4,1,-1
"BB","Barbados","Saint Michael","","","BB_08",NA,"2020-02-29",16,-1,103,5,-1,NA
"BB","Barbados","Saint Michael","","","BB_08",NA,"2020-03-01",41,4,NA,12,0,NA
"BB","Barbados","Saint Michael","","","BB_08",NA,"2020-03-02",-6,-1,15,2,2,0
"BB","Barbados","Saint Michael","","","BB_08",NA,"2020-03-03",2,1,8,-1,4,0
"BB","Barbados","Saint Michael","","","BB_08",NA,"2020-03-04",0,3,11,-1,4,0
"BB","Barbados","Saint Michael","","","BB_08",NA,"2020-03-05",1,4,2,-2,1,0
"BB","Barbados","Saint Michael","","","BB_08",NA,"2020-03-06",2,1,25,-1,2,0
"BB","Barbados","Saint Michael","","","BB_08",NA,"2020-03-07",1,-6,10,-3,-3,NA
"BB","Barbados","Saint Michael","","","BB_08",NA,"2020-03-08",-3,-1,16,0,0,NA
"BB","Barbados","Saint Michael","","","BB_08",NA,"2020-03-09",-8,-7,10,-4,1,1
"BB","Barbados","Saint Michael","","","BB_08",NA,"2020-03-10",-1,-1,4,-5,3,1
"BB","Barbados","Saint Michael","","","BB_08",NA,"2020-03-11",-1,1,12,-4,4,0
"BB","Barbados","Saint Michael","","","BB_08",NA,"2020-03-12",1,13,-1,-7,1,0
"BB","Barbados","Saint Michael","","","BB_08",NA,"2020-03-13",2,12,11,-6,1,1
