"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"GB","United Kingdom","Greater London","London Borough of Barnet","","GB_BNE",NA,"2020-02-15",-9,-5,-49,-10,-3,2
"GB","United Kingdom","Greater London","London Borough of Barnet","","GB_BNE",NA,"2020-02-16",-10,-6,-51,-12,-5,1
"GB","United Kingdom","Greater London","London Borough of Barnet","","GB_BNE",NA,"2020-02-17",8,4,11,-5,-14,2
"GB","United Kingdom","Greater London","London Borough of Barnet","","GB_BNE",NA,"2020-02-18",6,-3,10,-7,-14,3
"GB","United Kingdom","Greater London","London Borough of Barnet","","GB_BNE",NA,"2020-02-19",3,-3,-21,-10,-14,3
"GB","United Kingdom","Greater London","London Borough of Barnet","","GB_BNE",NA,"2020-02-20",2,-4,-18,-9,-15,3
"GB","United Kingdom","Greater London","London Borough of Barnet","","GB_BNE",NA,"2020-02-21",2,0,8,-8,-15,3
"GB","United Kingdom","Greater London","London Borough of Barnet","","GB_BNE",NA,"2020-02-22",-6,-2,-20,-8,-3,0
"GB","United Kingdom","Greater London","London Borough of Barnet","","GB_BNE",NA,"2020-02-23",-6,-2,-15,-5,-3,0
"GB","United Kingdom","Greater London","London Borough of Barnet","","GB_BNE",NA,"2020-02-24",-6,2,-20,-4,0,1
"GB","United Kingdom","Greater London","London Borough of Barnet","","GB_BNE",NA,"2020-02-25",-4,4,-1,1,2,0
"GB","United Kingdom","Greater London","London Borough of Barnet","","GB_BNE",NA,"2020-02-26",-4,2,-3,-1,2,0
"GB","United Kingdom","Greater London","London Borough of Barnet","","GB_BNE",NA,"2020-02-27",-6,1,-12,-1,1,0
"GB","United Kingdom","Greater London","London Borough of Barnet","","GB_BNE",NA,"2020-02-28",-8,1,-24,-2,1,1
"GB","United Kingdom","Greater London","London Borough of Barnet","","GB_BNE",NA,"2020-02-29",-6,2,-39,-4,0,1
"GB","United Kingdom","Greater London","London Borough of Barnet","","GB_BNE",NA,"2020-03-01",2,5,28,6,1,-1
"GB","United Kingdom","Greater London","London Borough of Barnet","","GB_BNE",NA,"2020-03-02",-1,9,7,3,1,0
"GB","United Kingdom","Greater London","London Borough of Barnet","","GB_BNE",NA,"2020-03-03",-2,4,3,-1,2,0
"GB","United Kingdom","Greater London","London Borough of Barnet","","GB_BNE",NA,"2020-03-04",-4,5,-19,-1,1,1
"GB","United Kingdom","Greater London","London Borough of Barnet","","GB_BNE",NA,"2020-03-05",-9,1,-26,-2,0,2
"GB","United Kingdom","Greater London","London Borough of Barnet","","GB_BNE",NA,"2020-03-06",-2,12,32,-2,1,1
"GB","United Kingdom","Greater London","London Borough of Barnet","","GB_BNE",NA,"2020-03-07",-4,8,0,-3,1,1
"GB","United Kingdom","Greater London","London Borough of Barnet","","GB_BNE",NA,"2020-03-08",-3,10,-2,-4,2,0
"GB","United Kingdom","Greater London","London Borough of Barnet","","GB_BNE",NA,"2020-03-09",-4,12,5,-2,-1,1
"GB","United Kingdom","Greater London","London Borough of Barnet","","GB_BNE",NA,"2020-03-10",-5,8,19,2,-5,2
"GB","United Kingdom","Greater London","London Borough of Barnet","","GB_BNE",NA,"2020-03-11",-4,10,18,-6,-3,3
"GB","United Kingdom","Greater London","London Borough of Barnet","","GB_BNE",NA,"2020-03-12",-5,19,3,-10,-5,3
"GB","United Kingdom","Greater London","London Borough of Barnet","","GB_BNE",NA,"2020-03-13",-8,18,19,-13,-8,5
"GB","United Kingdom","Greater London","London Borough of Barnet","","GB_BNE",NA,"2020-03-14",-16,17,-5,-13,-6,5
"GB","United Kingdom","Greater London","London Borough of Barnet","","GB_BNE",NA,"2020-03-15",-22,13,-20,-18,-9,4
"GB","United Kingdom","Greater London","London Borough of Barnet","","GB_BNE",NA,"2020-03-16",-9,32,57,-21,-17,8
"GB","United Kingdom","Greater London","London Borough of Barnet","","GB_BNE",NA,"2020-03-17",-16,30,22,-29,-27,12
