"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-02-15",14,9,38,15,4,-3
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-02-16",7,4,27,9,2,-2
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-02-17",1,-1,7,-2,-7,0
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-02-18",3,1,23,0,-6,0
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-02-19",0,-3,4,-3,-6,0
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-02-20",1,-2,10,-1,-7,0
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-02-21",0,-1,-2,0,-7,0
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-02-22",8,4,24,11,5,-5
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-02-23",2,-1,-4,1,0,-1
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-02-24",1,-3,6,-1,-6,0
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-02-25",0,1,14,-1,-5,0
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-02-26",0,3,9,-3,-5,0
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-02-27",1,8,6,-2,-6,0
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-02-28",-1,4,-5,-1,-6,0
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-02-29",1,3,3,1,5,-2
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-03-01",4,8,36,8,2,-2
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-03-02",-1,5,12,-1,2,0
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-03-03",-7,-1,-16,-8,1,2
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-03-04",0,3,11,-1,2,0
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-03-05",0,3,18,-2,1,0
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-03-06",2,5,0,1,2,0
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-03-07",0,6,-5,-3,5,1
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-03-08",8,11,36,6,3,-2
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-03-09",-3,2,-5,-5,0,1
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-03-10",-5,14,-7,-7,0,2
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-03-11",-16,1,-30,-21,-15,7
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-03-12",-15,22,-8,-22,-17,7
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-03-13",-28,11,-23,-31,-23,11
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-03-14",-62,11,-11,-37,-10,7
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-03-15",-64,7,-6,-43,-20,6
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-03-16",-70,-22,-44,-58,-42,21
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-03-17",-74,-29,-43,-65,-54,25
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-03-18",-73,-26,-33,-65,-55,25
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-03-19",-75,-29,-49,-68,-58,26
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-03-20",-73,-25,-62,-69,-56,27
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-03-21",-79,-26,-76,-72,-38,17
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-03-22",-78,-31,-59,-71,-39,17
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-03-23",-72,-30,-53,-68,-56,26
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-03-24",-73,-29,-45,-68,-58,27
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-03-25",-72,-29,-45,-67,-58,27
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-03-26",-73,-29,-55,-69,-58,28
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-03-27",-70,-23,-39,-65,-56,26
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-03-28",-74,-23,-33,-62,-32,12
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-03-29",-77,-30,-58,-71,-38,15
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-03-30",-69,-28,-51,-66,-56,25
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-03-31",-72,-28,-53,-68,-57,26
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-04-01",-70,-24,-33,-65,-56,25
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-04-02",-69,-24,-32,-65,-57,25
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-04-03",-70,-22,-60,-67,-56,27
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-04-04",-73,-21,-44,-63,-33,13
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-04-05",-70,-19,-17,-61,-34,10
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-04-06",-66,-23,-26,-62,-55,22
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-04-07",-71,-11,-57,-57,-55,22
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-04-08",-70,-6,-58,-57,-55,20
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-04-09",-64,4,-63,-56,-56,18
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-04-10",-76,-27,-66,-67,-79,25
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-04-11",-73,-13,-66,-54,-31,7
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-04-12",-72,-19,-56,-57,-31,8
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-04-13",-92,-90,-79,-78,-87,28
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-04-14",-72,-14,-75,-60,-52,22
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-04-15",-70,-18,-63,-56,-51,22
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-04-16",-66,-19,-16,-56,-51,20
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-04-17",-65,-15,-29,-56,-50,19
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-04-18",-68,-15,-26,-51,-22,6
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-04-19",-70,-22,-37,-60,-31,8
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-04-20",-65,-20,-31,-56,-51,21
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-04-21",-65,-18,-18,-54,-50,20
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-04-22",-64,-18,-13,-53,-49,19
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-04-23",-64,-18,-11,-53,-50,18
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-04-24",-65,-16,-26,-53,-48,16
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-04-25",-70,-18,-40,-52,-22,6
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-04-26",-64,-17,-10,-50,-24,3
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-04-27",-58,-17,-11,-48,-46,16
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-04-28",-60,-16,-3,-47,-46,14
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-04-29",-62,-13,-32,-50,-47,18
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-04-30",-56,-3,-19,-47,-47,13
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-05-01",-69,-36,-14,-62,-78,21
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-05-02",-66,-19,-41,-51,-24,6
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-05-03",-62,-16,-29,-52,-21,2
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-05-04",-56,-13,-31,-48,-43,16
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-05-05",-57,-10,-27,-47,-43,17
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-05-06",-54,-6,-15,-43,-42,15
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-05-07",-49,12,2,-39,-43,9
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-05-08",-77,-78,0,-58,-77,16
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-05-09",-61,-5,-19,-43,-14,-1
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-05-10",-61,-8,-36,-49,-14,-3
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-05-11",-53,-10,-59,-42,-39,15
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-05-12",-43,6,-10,-32,-37,13
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-05-13",-45,0,-24,-32,-37,14
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-05-14",-47,-3,-38,-29,-38,12
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-05-15",-47,-2,-41,-29,-37,11
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-05-16",-46,-5,-16,-19,-2,-2
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-05-17",-43,-7,-11,-24,-5,-3
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-05-18",-40,-6,-16,-24,-34,10
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-05-19",-40,-3,-7,-22,-34,10
"CZ","Czechia","Prague","","","CZ_PR",NA,"2020-05-20",-37,-1,-20,-25,-34,11
