"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-02-15",9,5,28,8,0,-1
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-02-16",3,2,17,2,1,0
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-02-17",5,0,5,1,0,0
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-02-18",1,-1,-4,-1,1,0
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-02-19",0,1,0,-1,1,0
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-02-20",4,2,11,4,0,0
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-02-21",4,2,39,6,4,-1
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-02-22",-8,-4,-20,-3,0,1
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-02-23",0,1,5,1,0,0
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-02-24",1,-2,-1,-1,0,0
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-02-25",0,-3,-8,-2,0,1
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-02-26",4,2,19,4,0,-1
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-02-27",3,3,26,5,0,-1
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-02-28",7,4,93,12,5,-2
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-02-29",-9,0,-4,-2,-1,1
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-03-01",7,9,15,4,1,-1
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-03-02",37,12,100,1,-68,13
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-03-03",0,2,10,0,3,0
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-03-04",4,7,26,4,2,-1
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-03-05",1,12,36,3,1,0
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-03-06",-4,9,-3,-3,3,2
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-03-07",-2,22,42,6,5,1
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-03-08",9,14,35,4,-1,1
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-03-09",3,9,18,-3,-15,4
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-03-10",4,8,43,-5,-28,6
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-03-11",-1,7,40,-6,-18,4
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-03-12",-17,11,-6,-11,-3,5
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-03-13",-26,9,-23,-22,-23,8
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-03-14",-36,52,-37,-16,-7,6
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-03-15",-32,25,22,-27,-33,14
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-03-16",-37,9,36,-29,-36,16
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-03-17",-52,-6,-42,-44,-39,20
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-03-18",-56,0,-51,-50,-49,25
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-03-19",-60,-10,-52,-53,-51,27
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-03-20",-68,-24,-50,-61,-54,19
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-03-21",-78,-38,-49,-52,-38,15
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-03-22",-59,-18,-22,-54,-54,25
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-03-23",-59,-14,-31,-51,-54,26
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-03-24",-60,-12,-43,-54,-54,27
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-03-25",-62,-12,-41,-55,-55,27
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-03-26",-73,-32,-60,-64,-58,32
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-03-27",-75,-37,-63,-65,-57,20
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-03-28",-87,-49,-81,-66,-43,17
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-03-29",-65,-13,-56,-60,-57,28
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-03-30",-72,-25,-62,-61,-58,30
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-03-31",-81,NA,-59,-59,-58,29
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-04-01",-81,NA,-64,-61,-59,30
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-04-02",-79,NA,-51,-58,-58,30
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-04-03",-80,NA,-48,-58,-56,19
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-04-04",-88,NA,-70,-58,-39,16
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-04-05",-75,NA,-49,-57,-58,28
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-04-06",-73,NA,-54,-52,-57,27
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-04-07",-71,NA,-52,-49,-59,27
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-04-08",-87,NA,-72,-73,-82,38
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-04-09",-94,-87,-72,-82,-91,42
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-04-10",-85,NA,-63,-64,-62,20
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-04-11",-89,NA,-73,-59,-43,16
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-04-12",-77,-9,-43,-60,-65,30
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-04-13",-77,-2,-50,-57,-65,30
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-04-14",-83,-23,-57,-66,-75,34
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-04-15",-93,-85,-65,-78,-89,39
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-04-16",-75,-14,-45,-57,-58,29
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-04-17",-77,-24,-40,-55,-51,17
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-04-18",-86,-42,-56,-51,-33,14
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-04-19",-69,-12,-31,-52,-51,24
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-04-20",-70,-17,-43,-51,-51,25
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-04-21",-69,-12,-39,-50,-50,25
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-04-22",-67,-14,-29,-48,-49,24
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-04-23",-68,-13,-29,-47,-48,25
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-04-24",-71,-21,-31,-49,-46,16
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-04-25",-82,-35,-62,-50,-28,14
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-04-26",-57,-3,-22,-45,-46,22
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-04-27",-61,-1,-35,-45,-47,23
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-04-28",-67,-4,-44,-53,-61,29
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-04-29",-91,-85,-56,-72,-87,39
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-04-30",-55,-2,-21,-42,-45,23
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-05-01",-55,-11,12,-37,-40,13
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-05-02",-67,-24,-13,-31,-21,10
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-05-03",-47,-2,0,-38,-39,19
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-05-04",-49,-1,-6,-37,-38,19
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-05-05",-53,-8,-33,-42,-37,20
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-05-06",-49,-3,-8,-36,-35,18
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-05-07",-44,-1,20,-30,-34,17
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-05-08",-45,-5,78,-25,-34,9
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-05-09",-59,-16,4,-23,-13,7
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-05-10",-34,4,18,-24,-30,14
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-05-11",-37,7,1,-23,-29,14
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-05-12",-36,3,22,-24,-34,15
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-05-13",-35,3,21,-22,-28,14
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-05-14",-35,6,31,-21,-28,13
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-05-15",-38,1,84,-18,-29,7
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-05-16",-54,-13,19,-21,-11,6
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-05-17",-29,4,15,-21,-24,13
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-05-18",-30,5,0,-20,-22,13
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-05-19",-32,3,4,-20,-18,12
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-05-20",-27,4,-21,-12,-17,11
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-05-21",-28,7,-5,-8,-18,11
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-05-22",-28,6,71,2,-10,4
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-05-23",-40,1,1,2,-4,4
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-05-24",-23,6,-34,-3,-20,9
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-05-25",-18,12,-20,-7,-20,9
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-05-26",-19,20,-9,-9,-18,8
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-05-27",-12,26,-17,-2,-14,6
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-05-28",-33,6,3,-20,-56,17
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-05-29",-63,-64,89,-32,-61,8
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-05-30",-35,-3,28,1,-2,1
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-05-31",-15,9,-21,-5,-14,7
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-06-01",-17,3,-30,-6,-13,7
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-06-02",-20,3,-30,-8,-12,8
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-06-03",-17,4,-25,-5,-13,7
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-06-04",-18,4,-7,-5,-14,7
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-06-05",-18,4,97,0,-6,2
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-06-06",-32,-8,59,-3,1,1
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-06-07",-16,3,-2,-10,-15,7
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-06-08",-16,4,-14,-10,-14,7
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-06-09",-16,5,-8,-11,-14,7
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-06-10",-12,8,-1,-8,-14,6
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-06-11",-12,10,21,-7,-15,6
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-06-12",-13,5,122,2,-7,1
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-06-13",-30,-8,76,-3,3,1
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-06-14",-11,6,11,-8,-15,6
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-06-15",-12,5,-5,-10,-14,7
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-06-16",-14,6,5,-11,-13,7
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-06-17",-12,6,12,-9,-14,6
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-06-18",-12,7,21,-8,-16,6
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-06-19",-13,2,85,-1,-8,2
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-06-20",-26,-7,46,-5,2,1
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-06-21",-10,3,9,-10,-19,7
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-06-22",-11,3,-2,-10,-20,7
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-06-23",-13,4,6,-10,-19,7
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-06-24",-11,4,9,-8,-18,7
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-06-25",-13,6,24,-8,-19,7
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-06-26",-16,1,104,-4,-14,2
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-06-27",-31,-9,51,-7,1,1
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-06-28",-10,4,7,-9,-19,7
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-06-29",-9,5,-3,-9,-18,7
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-06-30",-7,5,5,-8,-17,7
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-07-01",-9,5,15,-7,-22,7
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-07-02",-11,6,23,-7,-24,7
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-07-03",-15,1,98,-6,-23,3
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-07-04",-30,-10,44,-9,-1,2
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-07-05",-11,2,13,-10,-25,8
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-07-06",-14,2,-1,-12,-25,9
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-07-07",-17,4,4,-13,-25,10
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-07-08",-16,4,14,-11,-25,9
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-07-09",-19,6,22,-15,-28,11
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-07-10",-21,3,100,-10,-26,4
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-07-11",-34,-9,43,-13,-6,3
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-07-12",-13,5,13,-14,-28,10
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-07-13",-13,4,3,-14,-27,10
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-07-14",-15,5,9,-13,-27,10
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-07-15",-14,5,14,-18,-26,10
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-07-16",-15,8,32,-17,-28,9
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-07-17",-23,0,95,-17,-25,5
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-07-18",-45,-18,47,-19,-8,4
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-07-19",-12,1,21,-19,-29,10
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-07-20",-13,1,11,-20,-28,11
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-07-21",-17,3,21,-20,-29,10
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-07-22",-16,3,20,-19,-27,10
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-07-23",-18,4,34,-20,-28,11
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-07-24",-24,-2,94,-17,-27,5
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-07-25",-47,-20,39,-21,-8,4
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-07-26",-14,0,13,-21,-28,10
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-07-27",-14,2,0,-20,-27,10
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-07-28",-14,4,7,-19,-28,10
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-07-29",-21,0,6,-19,-28,11
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-07-30",-17,7,16,-23,-39,14
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-07-31",-20,-2,114,-8,-31,4
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-08-01",-38,-22,69,-18,-14,2
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-08-02",-3,4,64,-20,-34,9
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-08-03",-5,3,44,-21,-33,10
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-08-04",-6,6,46,-18,-30,9
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-08-05",-5,6,48,-17,-29,8
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-08-06",-10,5,60,-17,-30,8
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-08-07",-15,1,143,-14,-28,3
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-08-08",-27,-12,69,-14,-6,2
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-08-09",-4,3,52,-17,-31,8
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-08-10",-2,7,44,-16,-31,8
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-08-11",-3,6,52,-16,-31,8
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-08-12",-2,8,61,-15,-31,8
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-08-13",-6,6,70,-16,-33,7
"IL","Israel","Haifa District","","","IL_HA",NA,"2020-08-14",-12,1,144,-12,-28,2
