"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"CH","Switzerland","Grisons","","","CH_GR",NA,"2020-02-15",15,8,37,27,1,-1
"CH","Switzerland","Grisons","","","CH_GR",NA,"2020-02-16",11,31,14,11,0,1
"CH","Switzerland","Grisons","","","CH_GR",NA,"2020-02-17",11,12,31,5,3,1
"CH","Switzerland","Grisons","","","CH_GR",NA,"2020-02-18",25,6,46,27,3,0
"CH","Switzerland","Grisons","","","CH_GR",NA,"2020-02-19",5,12,6,2,2,2
"CH","Switzerland","Grisons","","","CH_GR",NA,"2020-02-20",10,8,25,6,2,0
"CH","Switzerland","Grisons","","","CH_GR",NA,"2020-02-21",6,9,18,4,0,1
"CH","Switzerland","Grisons","","","CH_GR",NA,"2020-02-22",14,5,41,22,2,-2
"CH","Switzerland","Grisons","","","CH_GR",NA,"2020-02-23",1,25,-5,-2,0,1
"CH","Switzerland","Grisons","","","CH_GR",NA,"2020-02-24",15,15,63,13,-6,0
"CH","Switzerland","Grisons","","","CH_GR",NA,"2020-02-25",25,14,36,22,-7,1
"CH","Switzerland","Grisons","","","CH_GR",NA,"2020-02-26",4,13,10,-1,-7,3
"CH","Switzerland","Grisons","","","CH_GR",NA,"2020-02-27",-3,13,2,-8,-9,3
"CH","Switzerland","Grisons","","","CH_GR",NA,"2020-02-28",6,10,19,2,-8,3
"CH","Switzerland","Grisons","","","CH_GR",NA,"2020-02-29",-5,8,-16,-12,-1,3
"CH","Switzerland","Grisons","","","CH_GR",NA,"2020-03-01",-8,-1,-8,-15,-3,1
"CH","Switzerland","Grisons","","","CH_GR",NA,"2020-03-02",-14,1,-13,-19,-3,3
"CH","Switzerland","Grisons","","","CH_GR",NA,"2020-03-03",-4,0,-2,-5,-3,3
"CH","Switzerland","Grisons","","","CH_GR",NA,"2020-03-04",2,-2,12,-1,-3,2
"CH","Switzerland","Grisons","","","CH_GR",NA,"2020-03-05",-15,2,-20,-25,-3,3
"CH","Switzerland","Grisons","","","CH_GR",NA,"2020-03-06",-7,1,-11,-17,-3,4
"CH","Switzerland","Grisons","","","CH_GR",NA,"2020-03-07",-8,-2,-27,-21,-5,3
"CH","Switzerland","Grisons","","","CH_GR",NA,"2020-03-08",7,-3,11,-6,-6,0
