"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"CH","Switzerland","Neuchâtel","","","CH_NE",NA,"2020-02-15",0,0,NA,15,-3,-1
"CH","Switzerland","Neuchâtel","","","CH_NE",NA,"2020-02-16",12,NA,NA,25,0,NA
"CH","Switzerland","Neuchâtel","","","CH_NE",NA,"2020-02-17",-7,-6,NA,-2,0,1
"CH","Switzerland","Neuchâtel","","","CH_NE",NA,"2020-02-18",-1,2,NA,4,2,1
"CH","Switzerland","Neuchâtel","","","CH_NE",NA,"2020-02-19",-7,-9,NA,-6,1,1
"CH","Switzerland","Neuchâtel","","","CH_NE",NA,"2020-02-20",-3,-3,NA,4,0,-1
"CH","Switzerland","Neuchâtel","","","CH_NE",NA,"2020-02-21",-5,-1,NA,9,-1,-1
"CH","Switzerland","Neuchâtel","","","CH_NE",NA,"2020-02-22",-4,0,NA,18,-3,-2
"CH","Switzerland","Neuchâtel","","","CH_NE",NA,"2020-02-23",-2,NA,25,18,-3,NA
"CH","Switzerland","Neuchâtel","","","CH_NE",NA,"2020-02-24",-2,-6,NA,1,-16,1
"CH","Switzerland","Neuchâtel","","","CH_NE",NA,"2020-02-25",-4,-4,NA,-10,-15,2
"CH","Switzerland","Neuchâtel","","","CH_NE",NA,"2020-02-26",-13,-13,NA,-16,-14,2
"CH","Switzerland","Neuchâtel","","","CH_NE",NA,"2020-02-27",-15,-11,NA,-14,-17,4
"CH","Switzerland","Neuchâtel","","","CH_NE",NA,"2020-02-28",-4,2,NA,-2,-18,2
"CH","Switzerland","Neuchâtel","","","CH_NE",NA,"2020-02-29",-10,0,NA,-4,-8,NA
"CH","Switzerland","Neuchâtel","","","CH_NE",NA,"2020-03-01",7,7,27,17,-3,NA
"CH","Switzerland","Neuchâtel","","","CH_NE",NA,"2020-03-02",-6,-2,NA,0,-1,1
"CH","Switzerland","Neuchâtel","","","CH_NE",NA,"2020-03-03",-2,4,NA,2,1,0
"CH","Switzerland","Neuchâtel","","","CH_NE",NA,"2020-03-04",-3,0,NA,1,1,1
"CH","Switzerland","Neuchâtel","","","CH_NE",NA,"2020-03-05",-9,-6,NA,-8,0,2
"CH","Switzerland","Neuchâtel","","","CH_NE",NA,"2020-03-06",-6,8,NA,3,-1,2
"CH","Switzerland","Neuchâtel","","","CH_NE",NA,"2020-03-07",-3,5,NA,1,-3,NA
"CH","Switzerland","Neuchâtel","","","CH_NE",NA,"2020-03-08",15,NA,NA,22,0,NA
"CH","Switzerland","Neuchâtel","","","CH_NE",NA,"2020-03-09",-10,-3,NA,-3,-1,2
"CH","Switzerland","Neuchâtel","","","CH_NE",NA,"2020-03-10",-9,-3,NA,-6,-2,2
"CH","Switzerland","Neuchâtel","","","CH_NE",NA,"2020-03-11",-7,0,NA,-1,-1,2
"CH","Switzerland","Neuchâtel","","","CH_NE",NA,"2020-03-12",-9,5,NA,-6,-3,3
"CH","Switzerland","Neuchâtel","","","CH_NE",NA,"2020-03-13",-10,23,NA,-3,-6,5
"CH","Switzerland","Neuchâtel","","","CH_NE",NA,"2020-03-14",-22,16,NA,-15,-10,NA
"CH","Switzerland","Neuchâtel","","","CH_NE",NA,"2020-03-15",-12,NA,NA,8,-11,NA
"CH","Switzerland","Neuchâtel","","","CH_NE",NA,"2020-03-16",-38,20,NA,-28,-28,12
"CH","Switzerland","Neuchâtel","","","CH_NE",NA,"2020-03-17",-55,5,NA,-40,-37,17
"CH","Switzerland","Neuchâtel","","","CH_NE",NA,"2020-03-18",-63,-9,NA,-45,-45,19
"CH","Switzerland","Neuchâtel","","","CH_NE",NA,"2020-03-19",-64,-9,NA,-51,-52,22
