"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"PH","Philippines","Bicol","","","PH_05",NA,"2020-02-15",7,5,10,5,6,1
"PH","Philippines","Bicol","","","PH_05",NA,"2020-02-16",1,4,8,0,2,2
"PH","Philippines","Bicol","","","PH_05",NA,"2020-02-17",0,4,1,-1,9,2
"PH","Philippines","Bicol","","","PH_05",NA,"2020-02-18",-4,-1,-4,-3,6,2
"PH","Philippines","Bicol","","","PH_05",NA,"2020-02-19",-6,-1,-4,-4,5,3
"PH","Philippines","Bicol","","","PH_05",NA,"2020-02-20",1,2,1,-2,6,1
"PH","Philippines","Bicol","","","PH_05",NA,"2020-02-21",-2,0,-3,-6,10,2
"PH","Philippines","Bicol","","","PH_05",NA,"2020-02-22",2,3,2,0,8,2
"PH","Philippines","Bicol","","","PH_05",NA,"2020-02-23",0,2,9,-7,6,3
"PH","Philippines","Bicol","","","PH_05",NA,"2020-02-24",3,5,11,0,7,3
"PH","Philippines","Bicol","","","PH_05",NA,"2020-02-25",6,5,17,1,-41,11
"PH","Philippines","Bicol","","","PH_05",NA,"2020-02-26",-1,5,5,-1,9,2
"PH","Philippines","Bicol","","","PH_05",NA,"2020-02-27",-2,-1,5,-5,6,2
"PH","Philippines","Bicol","","","PH_05",NA,"2020-02-28",-1,3,-1,-5,12,2
"PH","Philippines","Bicol","","","PH_05",NA,"2020-02-29",5,7,11,3,12,2
"PH","Philippines","Bicol","","","PH_05",NA,"2020-03-01",2,8,13,-3,9,2
"PH","Philippines","Bicol","","","PH_05",NA,"2020-03-02",2,8,8,-2,12,2
"PH","Philippines","Bicol","","","PH_05",NA,"2020-03-03",-1,4,4,-6,10,1
"PH","Philippines","Bicol","","","PH_05",NA,"2020-03-04",-1,5,7,-4,9,1
"PH","Philippines","Bicol","","","PH_05",NA,"2020-03-05",0,3,2,-5,8,2
"PH","Philippines","Bicol","","","PH_05",NA,"2020-03-06",-10,-4,-4,-11,8,5
"PH","Philippines","Bicol","","","PH_05",NA,"2020-03-07",0,2,7,-2,10,2
"PH","Philippines","Bicol","","","PH_05",NA,"2020-03-08",-3,5,13,-8,9,2
"PH","Philippines","Bicol","","","PH_05",NA,"2020-03-09",3,8,8,1,10,2
"PH","Philippines","Bicol","","","PH_05",NA,"2020-03-10",1,10,8,-2,9,1
"PH","Philippines","Bicol","","","PH_05",NA,"2020-03-11",0,11,8,-2,9,2
"PH","Philippines","Bicol","","","PH_05",NA,"2020-03-12",0,10,9,-5,6,3
"PH","Philippines","Bicol","","","PH_05",NA,"2020-03-13",0,19,3,0,10,4
"PH","Philippines","Bicol","","","PH_05",NA,"2020-03-14",-7,12,4,6,2,4
"PH","Philippines","Bicol","","","PH_05",NA,"2020-03-15",-30,-2,-4,-19,-4,8
"PH","Philippines","Bicol","","","PH_05",NA,"2020-03-16",-26,-4,-9,-27,-29,17
"PH","Philippines","Bicol","","","PH_05",NA,"2020-03-17",-48,-7,-14,-45,-47,21
"PH","Philippines","Bicol","","","PH_05",NA,"2020-03-18",-69,-43,-22,-63,-59,28
"PH","Philippines","Bicol","","","PH_05",NA,"2020-03-19",-72,-51,-27,-68,-61,29
"PH","Philippines","Bicol","","","PH_05",NA,"2020-03-20",-76,-53,-34,-72,-60,32
"PH","Philippines","Bicol","","","PH_05",NA,"2020-03-21",-78,-57,-37,-72,-49,26
"PH","Philippines","Bicol","","","PH_05",NA,"2020-03-22",-80,-62,-42,-75,-39,23
"PH","Philippines","Bicol","","","PH_05",NA,"2020-03-23",-74,-55,-32,-71,-63,34
"PH","Philippines","Bicol","","","PH_05",NA,"2020-03-24",-75,-56,-31,-71,-65,32
"PH","Philippines","Bicol","","","PH_05",NA,"2020-03-25",-75,-57,-32,-70,-64,33
"PH","Philippines","Bicol","","","PH_05",NA,"2020-03-26",-77,-60,-32,-71,-65,33
"PH","Philippines","Bicol","","","PH_05",NA,"2020-03-27",-76,-57,-37,-72,-62,34
"PH","Philippines","Bicol","","","PH_05",NA,"2020-03-28",-78,-60,-41,-73,-50,27
"PH","Philippines","Bicol","","","PH_05",NA,"2020-03-29",-82,-67,-44,-76,-39,24
"PH","Philippines","Bicol","","","PH_05",NA,"2020-03-30",-76,-60,-33,-72,-65,35
"PH","Philippines","Bicol","","","PH_05",NA,"2020-03-31",-77,-60,-33,-72,-65,33
"PH","Philippines","Bicol","","","PH_05",NA,"2020-04-01",-78,-61,-34,-72,-65,33
"PH","Philippines","Bicol","","","PH_05",NA,"2020-04-02",-78,-63,-35,-72,-66,34
"PH","Philippines","Bicol","","","PH_05",NA,"2020-04-03",-80,-63,-42,-76,-63,36
"PH","Philippines","Bicol","","","PH_05",NA,"2020-04-04",-79,-62,-41,-74,-48,27
"PH","Philippines","Bicol","","","PH_05",NA,"2020-04-05",-82,-67,-43,-76,-37,24
"PH","Philippines","Bicol","","","PH_05",NA,"2020-04-06",-74,-58,-34,-71,-63,34
"PH","Philippines","Bicol","","","PH_05",NA,"2020-04-07",-75,-54,-33,-70,-63,33
"PH","Philippines","Bicol","","","PH_05",NA,"2020-04-08",-73,-53,-31,-69,-64,32
"PH","Philippines","Bicol","","","PH_05",NA,"2020-04-09",-79,-64,-33,-76,-70,34
"PH","Philippines","Bicol","","","PH_05",NA,"2020-04-10",-89,-78,-44,-82,-72,40
"PH","Philippines","Bicol","","","PH_05",NA,"2020-04-11",-81,-63,-42,-76,-51,29
"PH","Philippines","Bicol","","","PH_05",NA,"2020-04-12",-82,-68,-44,-78,-38,24
"PH","Philippines","Bicol","","","PH_05",NA,"2020-04-13",-72,-54,-34,-71,-61,34
"PH","Philippines","Bicol","","","PH_05",NA,"2020-04-14",-75,-56,-36,-72,-63,33
"PH","Philippines","Bicol","","","PH_05",NA,"2020-04-15",-74,-55,-33,-71,-62,34
"PH","Philippines","Bicol","","","PH_05",NA,"2020-04-16",-75,-57,-33,-72,-62,34
"PH","Philippines","Bicol","","","PH_05",NA,"2020-04-17",-78,-60,-39,-75,-59,36
"PH","Philippines","Bicol","","","PH_05",NA,"2020-04-18",-79,-60,-41,-74,-45,27
"PH","Philippines","Bicol","","","PH_05",NA,"2020-04-19",-83,-68,-45,-78,-35,24
"PH","Philippines","Bicol","","","PH_05",NA,"2020-04-20",-73,-54,-34,-72,-59,35
"PH","Philippines","Bicol","","","PH_05",NA,"2020-04-21",-75,-57,-34,-72,-61,33
"PH","Philippines","Bicol","","","PH_05",NA,"2020-04-22",-77,-60,-34,-73,-61,33
"PH","Philippines","Bicol","","","PH_05",NA,"2020-04-23",-77,-61,-35,-74,-61,34
"PH","Philippines","Bicol","","","PH_05",NA,"2020-04-24",-79,-62,-41,-75,-58,36
