"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"IE","Ireland","County Westmeath","","","IE_WH",NA,"2020-02-15",-7,-3,-37,-11,-4,NA
"IE","Ireland","County Westmeath","","","IE_WH",NA,"2020-02-16",-7,-9,-39,-5,-6,NA
"IE","Ireland","County Westmeath","","","IE_WH",NA,"2020-02-17",12,5,NA,2,-9,1
"IE","Ireland","County Westmeath","","","IE_WH",NA,"2020-02-18",5,1,NA,3,-10,2
"IE","Ireland","County Westmeath","","","IE_WH",NA,"2020-02-19",3,-4,NA,-2,-10,3
"IE","Ireland","County Westmeath","","","IE_WH",NA,"2020-02-20",12,2,NA,4,-14,2
"IE","Ireland","County Westmeath","","","IE_WH",NA,"2020-02-21",-3,1,NA,-4,-16,4
"IE","Ireland","County Westmeath","","","IE_WH",NA,"2020-02-22",1,5,NA,-2,-2,NA
"IE","Ireland","County Westmeath","","","IE_WH",NA,"2020-02-23",1,-2,-9,4,4,NA
"IE","Ireland","County Westmeath","","","IE_WH",NA,"2020-02-24",-1,4,NA,2,0,0
"IE","Ireland","County Westmeath","","","IE_WH",NA,"2020-02-25",-8,6,NA,-5,1,1
"IE","Ireland","County Westmeath","","","IE_WH",NA,"2020-02-26",1,0,NA,-3,1,1
"IE","Ireland","County Westmeath","","","IE_WH",NA,"2020-02-27",1,4,NA,7,2,0
"IE","Ireland","County Westmeath","","","IE_WH",NA,"2020-02-28",1,9,NA,2,1,0
"IE","Ireland","County Westmeath","","","IE_WH",NA,"2020-02-29",-16,-2,-29,-14,-5,NA
"IE","Ireland","County Westmeath","","","IE_WH",NA,"2020-03-01",3,2,-5,7,0,NA
"IE","Ireland","County Westmeath","","","IE_WH",NA,"2020-03-02",4,8,NA,5,1,0
"IE","Ireland","County Westmeath","","","IE_WH",NA,"2020-03-03",10,8,NA,-2,1,-1
"IE","Ireland","County Westmeath","","","IE_WH",NA,"2020-03-04",9,5,NA,0,2,0
"IE","Ireland","County Westmeath","","","IE_WH",NA,"2020-03-05",3,3,NA,6,2,0
"IE","Ireland","County Westmeath","","","IE_WH",NA,"2020-03-06",2,11,NA,0,1,0
"IE","Ireland","County Westmeath","","","IE_WH",NA,"2020-03-07",1,6,NA,0,0,NA
"IE","Ireland","County Westmeath","","","IE_WH",NA,"2020-03-08",4,5,-16,2,-2,NA
"IE","Ireland","County Westmeath","","","IE_WH",NA,"2020-03-09",-2,5,NA,-5,1,2
"IE","Ireland","County Westmeath","","","IE_WH",NA,"2020-03-10",2,13,NA,0,1,0
"IE","Ireland","County Westmeath","","","IE_WH",NA,"2020-03-11",-1,11,NA,-6,0,2
"IE","Ireland","County Westmeath","","","IE_WH",NA,"2020-03-12",-1,34,NA,-1,-3,2
"IE","Ireland","County Westmeath","","","IE_WH",NA,"2020-03-13",-18,9,NA,-21,-25,11
"IE","Ireland","County Westmeath","","","IE_WH",NA,"2020-03-14",-31,-2,-34,-34,-15,NA
"IE","Ireland","County Westmeath","","","IE_WH",NA,"2020-03-15",-36,-1,NA,-37,-21,NA
"IE","Ireland","County Westmeath","","","IE_WH",NA,"2020-03-16",-22,16,NA,-42,-47,17
"IE","Ireland","County Westmeath","","","IE_WH",NA,"2020-03-17",-60,-35,NA,-64,-78,NA
