"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"AU","Australia","Northern Territory","","","AU_NT",NA,"2020-02-15",7,8,10,-3,2,0
"AU","Australia","Northern Territory","","","AU_NT",NA,"2020-02-16",4,14,6,-2,2,2
"AU","Australia","Northern Territory","","","AU_NT",NA,"2020-02-17",3,3,21,8,21,-1
"AU","Australia","Northern Territory","","","AU_NT",NA,"2020-02-18",0,-4,5,4,15,-1
"AU","Australia","Northern Territory","","","AU_NT",NA,"2020-02-19",6,2,13,0,16,-1
"AU","Australia","Northern Territory","","","AU_NT",NA,"2020-02-20",4,0,3,4,14,-1
"AU","Australia","Northern Territory","","","AU_NT",NA,"2020-02-21",7,8,-5,6,20,-2
"AU","Australia","Northern Territory","","","AU_NT",NA,"2020-02-22",12,8,12,-2,3,0
"AU","Australia","Northern Territory","","","AU_NT",NA,"2020-02-23",7,9,1,7,3,1
"AU","Australia","Northern Territory","","","AU_NT",NA,"2020-02-24",7,4,31,11,22,-2
"AU","Australia","Northern Territory","","","AU_NT",NA,"2020-02-25",5,-1,21,6,17,-2
"AU","Australia","Northern Territory","","","AU_NT",NA,"2020-02-26",7,5,5,5,18,-1
"AU","Australia","Northern Territory","","","AU_NT",NA,"2020-02-27",3,0,-3,4,13,1
"AU","Australia","Northern Territory","","","AU_NT",NA,"2020-02-28",11,9,4,5,21,-2
"AU","Australia","Northern Territory","","","AU_NT",NA,"2020-02-29",11,10,18,-10,6,1
"AU","Australia","Northern Territory","","","AU_NT",NA,"2020-03-01",5,15,13,-2,4,1
"AU","Australia","Northern Territory","","","AU_NT",NA,"2020-03-02",5,7,16,8,23,-1
"AU","Australia","Northern Territory","","","AU_NT",NA,"2020-03-03",2,-1,4,8,17,-1
"AU","Australia","Northern Territory","","","AU_NT",NA,"2020-03-04",8,7,7,4,20,-2
"AU","Australia","Northern Territory","","","AU_NT",NA,"2020-03-05",9,12,28,7,16,-1
"AU","Australia","Northern Territory","","","AU_NT",NA,"2020-03-06",12,12,12,2,20,-2
"AU","Australia","Northern Territory","","","AU_NT",NA,"2020-03-07",11,14,13,-4,2,1
"AU","Australia","Northern Territory","","","AU_NT",NA,"2020-03-08",5,9,-4,-7,5,2
"AU","Australia","Northern Territory","","","AU_NT",NA,"2020-03-09",3,4,10,1,22,0
"AU","Australia","Northern Territory","","","AU_NT",NA,"2020-03-10",3,0,11,4,17,-2
"AU","Australia","Northern Territory","","","AU_NT",NA,"2020-03-11",4,6,15,3,19,-1
"AU","Australia","Northern Territory","","","AU_NT",NA,"2020-03-12",4,4,19,4,16,0
"AU","Australia","Northern Territory","","","AU_NT",NA,"2020-03-13",6,15,14,-2,20,-2
"AU","Australia","Northern Territory","","","AU_NT",NA,"2020-03-14",9,13,17,-10,2,1
"AU","Australia","Northern Territory","","","AU_NT",NA,"2020-03-15",3,21,10,-9,4,2
"AU","Australia","Northern Territory","","","AU_NT",NA,"2020-03-16",7,21,12,-4,24,-1
"AU","Australia","Northern Territory","","","AU_NT",NA,"2020-03-17",2,12,7,-6,16,0
"AU","Australia","Northern Territory","","","AU_NT",NA,"2020-03-18",3,20,5,-8,18,1
"AU","Australia","Northern Territory","","","AU_NT",NA,"2020-03-19",5,20,5,-7,16,1
"AU","Australia","Northern Territory","","","AU_NT",NA,"2020-03-20",4,23,10,-10,18,1
"AU","Australia","Northern Territory","","","AU_NT",NA,"2020-03-21",-1,19,5,-21,-2,4
"AU","Australia","Northern Territory","","","AU_NT",NA,"2020-03-22",-5,12,-1,-18,-2,4
