"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-02-15",9,4,8,4,3,-1
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-02-16",10,5,-3,15,2,1
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-02-17",5,1,-3,8,2,1
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-02-18",6,1,-4,7,2,0
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-02-19",3,-3,-3,6,4,0
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-02-20",3,-1,0,6,3,-1
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-02-21",2,-10,-9,5,-1,3
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-02-22",4,4,3,-2,2,0
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-02-23",4,0,-8,-4,-2,3
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-02-24",3,4,-7,-1,0,2
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-02-25",6,-2,-9,-3,3,0
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-02-26",-6,-8,-7,-6,-1,-1
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-02-27",2,-1,-4,-2,1,-1
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-02-28",4,-2,-6,-3,3,0
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-02-29",2,2,-7,-2,4,0
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-03-01",8,4,-11,-2,4,0
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-03-02",1,-4,-12,-7,2,1
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-03-03",2,-3,-9,-17,3,0
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-03-04",2,-2,-10,-7,4,0
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-03-05",3,-1,-7,-5,6,0
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-03-06",4,-3,-9,-6,6,0
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-03-07",1,0,-11,-13,5,0
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-03-08",13,2,-14,-14,9,0
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-03-09",0,-4,-13,-5,0,1
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-03-10",2,0,-13,-12,4,1
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-03-11",-4,-4,-14,-12,3,1
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-03-12",-6,7,-14,-16,5,2
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-03-13",-4,-3,-17,-15,3,3
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-03-14",-4,-6,-18,-21,4,4
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-03-15",1,5,-24,-23,1,4
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-03-16",-20,-1,-36,-9,-25,11
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-03-17",-68,-62,-67,-84,-55,31
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-03-18",-66,-62,-68,-85,-57,32
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-03-19",-71,-66,-70,-88,-61,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-03-20",-69,-68,-72,-88,-62,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-03-21",-68,-51,-71,-88,-53,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-03-22",-72,-83,-79,-92,-49,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-03-23",-65,-61,-69,-88,-61,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-03-24",-73,-64,-71,-89,-62,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-03-25",-71,-63,-68,-89,-60,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-03-26",-70,-62,-69,-89,-58,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-03-27",-66,-60,-68,-87,-58,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-03-28",-67,-49,-68,-87,-49,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-03-29",-72,-81,-78,-91,-47,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-03-30",-62,-56,-66,-88,-56,34
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-03-31",-70,-59,-68,-88,-56,33
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-04-01",-71,-58,-67,-88,-57,34
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-04-02",-68,-57,-64,-88,-54,30
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-04-03",-71,-63,-71,-91,-60,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-04-04",-73,-64,-78,-91,-56,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-04-05",-91,-96,-88,-94,-63,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-04-06",-63,-57,-70,-88,-59,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-04-07",-72,-61,-74,-91,-61,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-04-08",-62,-43,-67,-88,-58,33
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-04-09",-89,-97,-89,-94,-80,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-04-10",-91,-96,-90,-95,-79,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-04-11",-65,-50,-70,-90,-50,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-04-12",-91,-96,-90,-94,-65,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-04-13",-60,-56,-68,-87,-57,36
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-04-14",-73,-67,-73,-89,-61,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-04-15",-72,-74,-72,-88,-63,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-04-16",-72,-66,-70,-88,-60,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-04-17",-71,-75,-71,-88,-61,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-04-18",-69,-59,-71,-88,-52,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-04-19",-91,-96,-89,-94,-65,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-04-20",-67,-69,-70,-87,-59,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-04-21",-78,-73,-77,-90,-65,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-04-22",-73,-76,-74,-91,-61,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-04-23",-71,-63,-73,-89,-59,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-04-24",-70,-72,-73,-87,-59,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-04-25",-66,-59,-72,-90,-52,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-04-26",-91,-96,-91,-93,-65,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-04-27",-68,-68,-71,-87,-59,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-04-28",-70,-64,-73,-87,-59,32
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-04-29",-71,-71,-72,-88,-60,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-04-30",-68,-64,-71,-89,-57,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-05-01",-71,-71,-77,-91,-66,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-05-02",-64,-60,-72,-89,-51,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-05-03",-92,-96,-92,-96,-66,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-05-04",-64,-61,-70,-87,-55,37
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-05-05",-69,-66,-72,-89,-57,36
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-05-06",-71,-68,-73,-88,-57,37
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-05-07",-78,-68,-73,-89,-56,37
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-05-08",-76,-64,-70,-87,-54,38
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-05-09",-68,-50,-65,-88,-41,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-05-10",-95,-96,-90,-95,-62,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-05-11",-75,-61,-68,-86,-53,35
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-05-12",-75,-59,-69,-89,-53,34
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-05-13",-76,-63,-68,-88,-53,34
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-05-14",-75,-64,-67,-87,-52,32
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-05-15",-74,-62,-68,-88,-50,36
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-05-16",-71,-54,-65,-87,-44,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-05-17",-95,-96,-90,-95,-64,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-05-18",-69,-55,-65,-82,-49,34
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-05-19",-74,-62,-67,-85,-49,33
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-05-20",-73,-64,-66,-85,-49,35
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-05-21",-73,-61,-65,-86,-49,35
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-05-22",-73,-61,-65,-87,-45,36
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-05-23",-71,-52,-62,-84,-36,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-05-24",-95,-97,-90,-94,-63,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-05-25",-65,-47,-59,-82,-44,32
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-05-26",-71,-56,-62,-84,-44,31
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-05-27",-71,-57,-62,-84,-44,33
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-05-28",-70,-58,-60,-84,-45,33
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-05-29",-70,-57,-62,-84,-43,34
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-05-30",-67,-48,-60,-83,-30,28
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-05-31",-96,-97,-90,-96,-61,NA
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-06-01",-66,-46,-60,-81,-40,31
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-06-02",-71,-57,-62,-81,-41,31
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-06-03",-70,-57,-59,-84,-42,31
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-06-04",-69,-53,-59,-81,-41,31
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-06-05",-69,-52,-62,-82,-39,33
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-06-06",-66,-45,-59,-79,-29,28
"PE","Peru","Moquegua","","","PE_MOQ",NA,"2020-06-07",-95,-96,-90,-95,-60,NA
