"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-02-15",-5,-3,0,-12,-4,1
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-02-16",-12,-4,-17,-14,-9,4
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-02-17",-5,-2,-1,-11,5,1
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-02-18",-3,1,5,-8,6,2
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-02-19",-3,2,-4,-8,5,1
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-02-20",8,8,8,-8,1,-4
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-02-21",-22,-10,-32,-35,-64,15
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-02-22",-10,-8,-15,-24,-8,1
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-02-23",-4,-2,-12,-12,-1,1
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-02-24",-5,-2,-13,-19,0,3
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-02-25",-2,1,-6,-17,6,0
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-02-26",0,5,1,-13,6,-1
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-02-27",5,8,4,-14,6,0
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-02-28",5,10,6,-9,8,-1
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-02-29",0,5,3,-17,4,-1
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-03-01",4,11,-1,-7,3,2
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-03-02",-1,6,-1,-19,9,2
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-03-03",-1,4,2,-14,9,1
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-03-04",3,9,8,-7,9,1
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-03-05",2,8,2,-10,7,0
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-03-06",2,9,4,-10,8,-2
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-03-07",1,5,3,-15,3,0
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-03-08",4,13,0,-7,8,1
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-03-09",-1,6,1,-11,9,1
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-03-10",-1,5,9,-10,9,1
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-03-11",2,10,3,-9,9,1
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-03-12",1,8,10,-14,9,-1
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-03-13",2,10,10,-8,9,-2
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-03-14",0,7,7,-13,4,-1
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-03-15",-1,10,4,-11,2,3
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-03-16",-4,6,-1,-9,9,1
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-03-17",-4,5,0,-13,8,2
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-03-18",-2,11,-1,-12,7,3
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-03-19",-1,11,-1,-11,7,2
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-03-20",-6,8,-11,-17,10,2
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-03-21",-8,7,-1,-20,2,4
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-03-22",-13,4,-9,-22,-2,8
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-03-23",-9,12,-10,-21,1,7
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-03-24",-13,10,-12,-25,-14,12
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-03-25",-25,-1,-18,-34,-25,19
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-03-26",-28,-4,-26,-42,-33,22
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-03-27",-37,-11,-40,-49,-37,28
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-03-28",-17,7,-12,-26,-8,15
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-03-29",-12,13,5,-18,9,15
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-03-30",-81,-73,-79,-89,-79,50
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-03-31",-78,-65,-77,-89,-78,49
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-04-01",-75,-59,-76,-89,-76,48
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-04-02",-75,-61,-80,-87,-76,49
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-04-03",-76,-58,-79,-88,-74,50
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-04-04",-75,-60,-79,-89,-64,NA
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-04-05",-69,-54,-71,-88,-43,NA
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-04-06",-72,-56,-76,-88,-73,48
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-04-07",-70,-55,-75,-87,-73,47
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-04-08",-68,-52,-76,-86,-72,46
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-04-09",-64,-47,-75,-85,-71,43
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-04-10",-76,-59,-80,-91,-84,52
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-04-11",-75,-60,-76,-90,-67,NA
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-04-12",-70,-57,-74,-88,-45,NA
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-04-13",-77,-64,-78,-91,-85,53
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-04-14",-70,-55,-73,-87,-70,46
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-04-15",-68,-51,-74,-86,-70,45
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-04-16",-68,-52,-77,-87,-70,45
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-04-17",-68,-50,-78,-88,-68,46
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-04-18",-72,-55,-77,-87,-62,36
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-04-19",-66,-51,-69,-88,-38,NA
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-04-20",-65,-48,-75,-83,-65,42
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-04-21",-61,-45,-69,-83,-64,41
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-04-22",-61,-44,-65,-82,-64,40
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-04-23",-61,-46,-64,-83,-64,41
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-04-24",-62,-44,-68,-84,-62,41
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-04-25",-64,-45,-65,-84,-53,32
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-04-26",-59,-45,-60,-83,-32,NA
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-04-27",-61,-46,-66,-81,-61,41
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-04-28",-57,-43,-61,-82,-61,38
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-04-29",-57,-40,-66,-81,-59,39
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-04-30",-55,-39,-62,-78,-59,37
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-05-01",-64,-44,-73,-84,-77,44
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-05-02",-61,-42,-65,-82,-48,31
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-05-03",-56,-40,-55,-80,-28,NA
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-05-04",-47,-38,-53,-69,-45,33
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-05-05",-43,-33,-47,-70,-44,33
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-05-06",-40,-27,-51,-65,-43,33
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-05-07",-40,-28,-53,-67,-41,32
"ZW","Zimbabwe","Harare Province","","","ZW_HA",NA,"2020-05-08",-42,-27,-53,-65,-37,32
