"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-02-15",-10,-5,-14,-10,-7,9
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-02-16",-10,-2,-13,-11,-7,7
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-02-17",-7,-1,-8,-6,7,7
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-02-18",-8,-2,-10,-11,6,5
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-02-19",-9,-7,-15,-12,6,3
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-02-20",-8,-6,-12,-8,-2,2
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-02-21",-6,-3,-9,-8,0,6
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-02-22",-5,5,-3,-6,-3,7
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-02-23",-11,-2,-6,-16,-3,6
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-02-24",-5,-1,-3,-6,7,6
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-02-25",-8,-4,-5,-11,7,5
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-02-26",-8,-7,-13,-12,7,3
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-02-27",-6,-4,-9,-6,-1,2
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-02-28",-6,-4,-5,-6,-1,5
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-02-29",-5,1,-2,-3,-4,7
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-03-01",-5,0,-2,-4,-4,4
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-03-02",-5,0,-6,-4,13,5
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-03-03",-11,-10,-11,-12,11,4
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-03-04",-26,-26,-35,-25,6,6
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-03-05",-9,-6,-16,-7,2,1
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-03-06",-1,0,-7,-5,7,4
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-03-07",-8,18,-7,-6,1,7
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-03-08",-10,-4,-11,-13,-2,8
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-03-09",-17,-7,-13,-14,6,8
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-03-10",-15,-8,-14,-16,6,6
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-03-11",-16,-11,-20,-17,6,5
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-03-12",-20,-13,-26,-17,-4,4
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-03-13",-22,-13,-24,-19,-2,9
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-03-14",-20,-10,-23,-21,-4,11
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-03-15",-16,-7,-20,-22,-2,8
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-03-16",-21,-11,-23,-22,6,9
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-03-17",-25,-16,-27,-23,4,8
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-03-18",-23,-16,-30,-24,4,6
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-03-19",-30,-20,-33,-24,-4,6
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-03-20",-23,-10,-23,-19,-2,9
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-03-21",-24,-9,-23,-22,-4,12
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-03-22",-25,-12,-24,-27,-4,11
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-03-23",-16,3,-15,-17,6,9
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-03-24",-23,-9,-21,-26,3,8
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-03-25",-25,-13,-25,-24,3,7
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-03-26",-34,-11,-29,-21,-7,6
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-03-27",-39,-11,-28,-26,-7,11
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-03-28",-48,-16,-33,-34,-12,16
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-03-29",-55,-29,-37,-45,-14,16
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-03-30",-50,-24,-35,-41,-7,15
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-03-31",-54,-19,-39,-44,-10,14
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-04-01",-62,-37,-52,-55,-20,15
"VN","Vietnam","Haiphong","","","VN_HP",NA,"2020-04-02",-66,-39,-57,-59,-62,24
