"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-02-15",2,1,NA,23,7,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-02-16",NA,NA,2,10,NA,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-02-17",2,-8,NA,-14,-11,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-02-18",4,-3,NA,11,-11,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-02-19",0,-13,NA,-30,-10,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-02-20",16,24,NA,48,-29,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-02-21",-6,11,NA,-3,-27,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-02-22",-17,1,NA,24,-13,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-02-23",-19,NA,-43,-35,NA,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-02-24",-1,3,NA,22,-23,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-02-25",11,15,NA,3,-22,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-02-26",5,-3,NA,-26,-15,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-02-27",7,5,NA,-28,-15,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-02-28",9,9,NA,1,-12,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-02-29",-1,13,NA,-9,-4,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-03-01",NA,NA,-2,-9,NA,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-03-02",-9,1,NA,-28,-2,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-03-03",-1,-7,NA,-4,-2,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-03-04",-2,-1,NA,-5,-2,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-03-05",0,-5,NA,-27,-3,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-03-06",6,-8,NA,-21,1,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-03-07",9,2,-16,-18,-2,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-03-08",NA,NA,14,9,NA,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-03-09",-7,-4,NA,-22,-1,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-03-10",-3,-10,NA,-21,-1,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-03-11",0,3,NA,-14,-3,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-03-12",-5,12,NA,-13,-7,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-03-13",8,17,NA,-27,0,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-03-14",-13,16,-34,-34,-2,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-03-15",NA,NA,-20,-38,NA,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-03-16",15,36,NA,-32,-12,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-03-17",-47,13,NA,-36,-22,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-03-18",-48,22,NA,-43,-27,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-03-19",-80,-42,NA,-56,-63,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-03-20",-52,19,NA,-57,-40,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-03-21",-76,-16,-66,-70,-48,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-03-22",-79,NA,-77,-77,NA,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-03-23",-61,-15,NA,-59,-36,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-03-24",-55,-7,NA,-49,-40,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-03-25",-58,-4,NA,-56,-38,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-03-26",-54,-2,NA,-56,-38,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-03-27",-56,1,NA,-57,-38,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-03-28",-65,-2,-18,-53,-46,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-03-29",-74,NA,-73,-78,NA,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-03-30",-61,-17,NA,-62,-38,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-03-31",-80,21,NA,-45,-41,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-04-01",-78,19,NA,-49,-40,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-04-02",-78,23,NA,-49,-40,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-04-03",-59,11,NA,-52,-38,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-04-04",-66,0,-30,-52,-41,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-04-05",-62,NA,-36,-57,NA,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-04-06",NA,NA,NA,-49,-38,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-04-07",NA,NA,NA,-40,-41,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-04-08",NA,NA,NA,-51,-38,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-04-09",NA,NA,NA,-47,-40,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-04-10",NA,NA,NA,-50,-87,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-04-11",NA,NA,-5,-50,-46,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-04-12",NA,NA,-31,-56,NA,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-04-13",NA,NA,NA,-50,-88,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-04-14",NA,NA,NA,-46,-41,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-04-15",NA,NA,NA,-44,-41,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-04-16",NA,NA,NA,-45,-39,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-04-17",NA,NA,NA,-43,-39,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-04-18",NA,NA,-10,-47,-37,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-04-19",NA,NA,-23,-55,NA,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-04-20",NA,NA,NA,-55,-32,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-04-21",NA,NA,NA,-42,-33,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-04-22",NA,NA,NA,-40,-32,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-04-23",NA,NA,NA,-38,-33,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-04-24",NA,NA,NA,-41,-33,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-04-25",NA,NA,-8,-48,-37,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-04-26",NA,NA,-39,-61,NA,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-04-27",NA,NA,NA,-39,-29,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-04-28",NA,NA,NA,-45,-32,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-04-29",NA,NA,NA,-46,-28,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-04-30",NA,NA,NA,-53,-32,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-05-01",NA,NA,NA,-50,-30,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-05-02",NA,NA,-68,-63,-30,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-05-03",NA,NA,-20,-50,NA,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-05-04",NA,NA,NA,-41,-25,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-05-05",NA,NA,NA,-50,-28,NA
"CH","Switzerland","Nidwalden","","","CH_NW",NA,"2020-05-06",NA,NA,NA,-52,-26,NA
