"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"GB","United Kingdom","Stoke-on-Trent","","","GB_STE",NA,"2020-02-15",-14,-6,-36,-13,-2,2
"GB","United Kingdom","Stoke-on-Trent","","","GB_STE",NA,"2020-02-16",-4,-3,-33,-2,-2,1
"GB","United Kingdom","Stoke-on-Trent","","","GB_STE",NA,"2020-02-17",5,-1,20,-6,-13,2
"GB","United Kingdom","Stoke-on-Trent","","","GB_STE",NA,"2020-02-18",5,0,18,-8,-13,3
"GB","United Kingdom","Stoke-on-Trent","","","GB_STE",NA,"2020-02-19",1,-5,-16,-4,-14,2
"GB","United Kingdom","Stoke-on-Trent","","","GB_STE",NA,"2020-02-20",3,-4,-11,-12,-15,3
"GB","United Kingdom","Stoke-on-Trent","","","GB_STE",NA,"2020-02-21",5,0,3,-3,-15,3
"GB","United Kingdom","Stoke-on-Trent","","","GB_STE",NA,"2020-02-22",-2,-2,-1,8,-2,0
"GB","United Kingdom","Stoke-on-Trent","","","GB_STE",NA,"2020-02-23",-4,-1,-5,9,-3,0
"GB","United Kingdom","Stoke-on-Trent","","","GB_STE",NA,"2020-02-24",-4,0,-11,-2,0,1
"GB","United Kingdom","Stoke-on-Trent","","","GB_STE",NA,"2020-02-25",1,7,16,1,2,0
"GB","United Kingdom","Stoke-on-Trent","","","GB_STE",NA,"2020-02-26",-4,-4,-11,-4,0,1
"GB","United Kingdom","Stoke-on-Trent","","","GB_STE",NA,"2020-02-27",1,1,-7,-1,1,0
"GB","United Kingdom","Stoke-on-Trent","","","GB_STE",NA,"2020-02-28",-3,3,-22,3,-1,1
"GB","United Kingdom","Stoke-on-Trent","","","GB_STE",NA,"2020-02-29",-1,0,-7,-3,0,0
"GB","United Kingdom","Stoke-on-Trent","","","GB_STE",NA,"2020-03-01",9,5,28,14,2,-1
