"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-02-15",10,5,27,7,1,-3
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-02-16",8,4,6,8,0,-3
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-02-17",-1,-5,20,-1,-20,1
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-02-18",3,-5,18,-1,-20,1
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-02-19",-4,-8,-4,-7,-20,1
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-02-20",-3,-6,12,-4,-21,1
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-02-21",-6,-4,-1,-9,-21,2
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-02-22",5,2,45,6,1,-5
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-02-23",8,7,-24,6,3,-1
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-02-24",5,5,22,8,4,0
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-02-25",9,9,37,11,4,-1
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-02-26",4,9,14,7,4,-1
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-02-27",5,14,15,8,4,-1
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-02-28",4,10,8,7,4,-1
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-02-29",4,4,21,4,6,-1
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-03-01",12,10,15,12,5,-1
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-03-02",2,7,30,8,3,0
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-03-03",3,5,10,3,3,0
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-03-04",4,5,30,6,3,0
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-03-05",3,5,24,6,3,0
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-03-06",4,7,8,7,2,0
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-03-07",6,8,18,11,5,0
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-03-08",19,23,43,19,7,-2
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-03-09",2,6,27,5,2,0
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-03-10",9,21,45,10,3,-1
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-03-11",-3,10,10,-9,-12,5
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-03-12",-1,23,49,-9,-14,4
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-03-13",-18,18,22,-18,-17,8
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-03-14",-55,18,50,-21,-7,5
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-03-15",-55,18,42,-26,-15,5
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-03-16",-62,-13,-12,-47,-31,16
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-03-17",-66,-26,-6,-51,-41,20
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-03-18",-67,-24,17,-50,-44,20
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-03-19",-68,-23,14,-53,-46,21
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-03-20",-67,-16,11,-52,-46,22
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-03-21",-78,-23,-56,-62,-34,15
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-03-22",-77,-31,-42,-61,-34,13
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-03-23",-66,-25,-29,-57,-45,22
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-03-24",-66,-23,-11,-54,-46,22
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-03-25",-65,-23,-12,-53,-45,22
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-03-26",-66,-22,-14,-55,-46,23
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-03-27",-64,-15,30,-49,-45,23
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-03-28",-70,-18,59,-42,-28,11
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-03-29",-70,-24,5,-50,-28,11
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-03-30",-62,-22,-8,-52,-44,21
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-03-31",-63,-21,-13,-52,-45,21
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-04-01",-62,-19,9,-50,-43,21
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-04-02",-61,-16,13,-50,-45,21
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-04-03",-62,-11,5,-49,-44,22
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-04-04",-68,-16,19,-45,-27,11
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-04-05",-60,-14,68,-36,-26,8
"CZ","Czechia","South Moravian Region","","","CZ_JM",NA,"2020-04-06",-56,-16,30,-45,-43,19
