"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"JP","Japan","Okinawa","","","JP_47",NA,"2020-02-15",1,1,9,2,3,0
"JP","Japan","Okinawa","","","JP_47",NA,"2020-02-16",-3,-2,-15,-5,-2,2
"JP","Japan","Okinawa","","","JP_47",NA,"2020-02-17",-2,1,-9,4,-3,1
"JP","Japan","Okinawa","","","JP_47",NA,"2020-02-18",0,1,-6,-2,-2,2
"JP","Japan","Okinawa","","","JP_47",NA,"2020-02-19",-3,-1,10,1,1,1
"JP","Japan","Okinawa","","","JP_47",NA,"2020-02-20",-2,1,6,1,0,1
"JP","Japan","Okinawa","","","JP_47",NA,"2020-02-21",-4,-1,8,1,1,0
"JP","Japan","Okinawa","","","JP_47",NA,"2020-02-22",-2,0,0,-1,0,1
"JP","Japan","Okinawa","","","JP_47",NA,"2020-02-23",2,2,21,0,1,-1
"JP","Japan","Okinawa","","","JP_47",NA,"2020-02-24",8,-1,30,3,-42,10
"JP","Japan","Okinawa","","","JP_47",NA,"2020-02-25",-2,2,-8,0,-1,1
"JP","Japan","Okinawa","","","JP_47",NA,"2020-02-26",-6,0,-6,-6,0,1
"JP","Japan","Okinawa","","","JP_47",NA,"2020-02-27",-5,1,-7,-12,0,2
"JP","Japan","Okinawa","","","JP_47",NA,"2020-02-28",-6,1,-6,-16,2,1
"JP","Japan","Okinawa","","","JP_47",NA,"2020-02-29",-8,1,-17,-20,7,2
"JP","Japan","Okinawa","","","JP_47",NA,"2020-03-01",-12,-2,-30,-30,3,4
"JP","Japan","Okinawa","","","JP_47",NA,"2020-03-02",-11,-2,-27,-25,0,2
"JP","Japan","Okinawa","","","JP_47",NA,"2020-03-03",-6,1,-15,-26,0,3
"JP","Japan","Okinawa","","","JP_47",NA,"2020-03-04",-11,-4,-20,-27,-2,4
"JP","Japan","Okinawa","","","JP_47",NA,"2020-03-05",-10,-3,-42,-29,-4,5
"JP","Japan","Okinawa","","","JP_47",NA,"2020-03-06",-8,-3,-6,-27,-1,3
"JP","Japan","Okinawa","","","JP_47",NA,"2020-03-07",-11,-7,-36,-32,1,5
"JP","Japan","Okinawa","","","JP_47",NA,"2020-03-08",-9,-2,-16,-32,-2,4
"JP","Japan","Okinawa","","","JP_47",NA,"2020-03-09",-11,-4,-20,-25,-2,2
"JP","Japan","Okinawa","","","JP_47",NA,"2020-03-10",-3,0,-31,-28,-3,4
"JP","Japan","Okinawa","","","JP_47",NA,"2020-03-11",-3,1,-10,-22,-4,3
"JP","Japan","Okinawa","","","JP_47",NA,"2020-03-12",-5,-2,-19,-24,-4,3
"JP","Japan","Okinawa","","","JP_47",NA,"2020-03-13",-5,-5,-27,-29,-3,4
"JP","Japan","Okinawa","","","JP_47",NA,"2020-03-14",-5,-5,-42,-31,-2,4
"JP","Japan","Okinawa","","","JP_47",NA,"2020-03-15",-5,0,-9,-28,-1,3
"JP","Japan","Okinawa","","","JP_47",NA,"2020-03-16",-8,-2,-15,-22,0,1
