"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"MY","Malaysia","","","","",NA,"2020-02-15",-4,-3,0,-3,2,2
"MY","Malaysia","","","","",NA,"2020-02-16",-6,-4,0,-3,0,2
"MY","Malaysia","","","","",NA,"2020-02-17",-5,-3,-4,-6,2,2
"MY","Malaysia","","","","",NA,"2020-02-18",-8,-7,-8,-9,2,2
"MY","Malaysia","","","","",NA,"2020-02-19",-6,-4,-3,-7,2,2
"MY","Malaysia","","","","",NA,"2020-02-20",-2,-4,-2,-5,2,1
"MY","Malaysia","","","","",NA,"2020-02-21",-4,-5,-3,-3,5,2
"MY","Malaysia","","","","",NA,"2020-02-22",-4,-6,2,-1,2,1
"MY","Malaysia","","","","",NA,"2020-02-23",-6,-6,0,-1,0,1
"MY","Malaysia","","","","",NA,"2020-02-24",-4,-4,-5,-6,2,2
"MY","Malaysia","","","","",NA,"2020-02-25",-4,-4,-4,-8,3,1
"MY","Malaysia","","","","",NA,"2020-02-26",-4,-4,-4,-7,3,1
"MY","Malaysia","","","","",NA,"2020-02-27",-3,-3,-3,-4,3,1
"MY","Malaysia","","","","",NA,"2020-02-28",0,-1,-1,0,6,1
"MY","Malaysia","","","","",NA,"2020-02-29",3,1,6,3,2,0
"MY","Malaysia","","","","",NA,"2020-03-01",0,1,4,4,0,0
"MY","Malaysia","","","","",NA,"2020-03-02",-1,0,-4,-4,2,1
"MY","Malaysia","","","","",NA,"2020-03-03",-3,-2,-7,-8,3,1
"MY","Malaysia","","","","",NA,"2020-03-04",-2,1,-3,-7,2,2
"MY","Malaysia","","","","",NA,"2020-03-05",-3,-3,-7,-6,2,2
"MY","Malaysia","","","","",NA,"2020-03-06",-2,0,-4,-5,6,1
"MY","Malaysia","","","","",NA,"2020-03-07",-2,1,-2,-4,2,1
"MY","Malaysia","","","","",NA,"2020-03-08",-2,1,2,-1,1,1
"MY","Malaysia","","","","",NA,"2020-03-09",-3,0,-4,-7,2,1
"MY","Malaysia","","","","",NA,"2020-03-10",-5,-2,-7,-10,2,1
"MY","Malaysia","","","","",NA,"2020-03-11",-5,-1,-7,-10,2,2
"MY","Malaysia","","","","",NA,"2020-03-12",-6,-2,-6,-7,2,2
"MY","Malaysia","","","","",NA,"2020-03-13",-5,1,-5,-2,4,1
"MY","Malaysia","","","","",NA,"2020-03-14",-9,-1,0,-1,-3,2
"MY","Malaysia","","","","",NA,"2020-03-15",-10,-3,6,-2,-9,2
"MY","Malaysia","","","","",NA,"2020-03-16",-3,25,7,-4,-11,2
"MY","Malaysia","","","","",NA,"2020-03-17",-5,30,-5,3,-11,1
"MY","Malaysia","","","","",NA,"2020-03-18",-56,-14,-32,-36,-50,23
"MY","Malaysia","","","","",NA,"2020-03-19",-67,-24,-45,-58,-56,30
"MY","Malaysia","","","","",NA,"2020-03-20",-72,-30,-56,-71,-59,35
"MY","Malaysia","","","","",NA,"2020-03-21",-77,-39,-65,-75,-55,32
"MY","Malaysia","","","","",NA,"2020-03-22",-83,-62,-68,-81,-55,31
"MY","Malaysia","","","","",NA,"2020-03-23",-78,-49,-57,-78,-69,38
"MY","Malaysia","","","","",NA,"2020-03-24",-78,-47,-57,-78,-68,37
"MY","Malaysia","","","","",NA,"2020-03-25",-76,-42,-56,-77,-67,37
"MY","Malaysia","","","","",NA,"2020-03-26",-76,-43,-57,-77,-67,38
"MY","Malaysia","","","","",NA,"2020-03-27",-77,-43,-62,-80,-64,39
"MY","Malaysia","","","","",NA,"2020-03-28",-80,-52,-68,-81,-56,35
"MY","Malaysia","","","","",NA,"2020-03-29",-81,-58,-68,-83,-52,31
"MY","Malaysia","","","","",NA,"2020-03-30",-76,-46,-57,-79,-65,37
"MY","Malaysia","","","","",NA,"2020-03-31",-76,-45,-57,-78,-65,36
"MY","Malaysia","","","","",NA,"2020-04-01",-77,-48,-57,-79,-65,36
"MY","Malaysia","","","","",NA,"2020-04-02",-77,-48,-58,-79,-65,39
"MY","Malaysia","","","","",NA,"2020-04-03",-78,-49,-62,-82,-63,40
"MY","Malaysia","","","","",NA,"2020-04-04",-81,-55,-69,-83,-55,36
"MY","Malaysia","","","","",NA,"2020-04-05",-81,-58,-68,-84,-51,31
"MY","Malaysia","","","","",NA,"2020-04-06",-75,-44,-57,-79,-64,37
